ENGLISH,PORTUGUÊS (BRASIL)
"\c[1]The world of Tahnra.\! In the 997th year of our age, three realms rule the land.","\c[1]O mundo de Tahnra.\! No 997º ano de nossa época, três reinos comandavam o continente."
"\c[1]The desert Kingdom of Sayunaa, whose wealth earned it the title of ""Kingdom of Gold""...","\c[1]O deserto, Reino de Sayunaa, cujas riquezas o concederam o título de “Reino do Ouro”..."
\c[1]The technologically advanced free Republic of Sandraka...,\c[1]A tecnologicamente avançada e livre República de Sandraka...
"\c[1]And the hegemonic Empire of Veridia, the world's military and economic superpower, where our story begins.","\c[1]E o hegemônico Império de Veridia, a superpotência econômica e militar do planeta, que é onde nossa história começa."
"\c[1]One generation ago, multiple bids for the Veridian Imperial throne plunged the land into war. This is known as the War of Veridian Succession.","\c[1]Uma geração atrás, várias tentativas de tomar o trono imperial de Veridia mergulharam as terras em guerra. Essa época foi conhecida como a Guerra de Sucessão Veridiana."
"\c[1]The long and bloody war ended with the coronation of Empress Florina.\! However, it left deep scars in the people's hearts, as resentment against the excesses of the ruling class rose to the boiling point.\! Common people, who had lost so much, were forced to endure increasing hardships as the Empire sought to rebuild.","\c[1]A longa e sangrenta guerra terminou com a coroação da imperatriz Florina.\! No entanto, esse momento deixou cicatrizes profundas no coração das pessoas, pois o ressentimento contra os excessos da classe dominante chegou ao ponto de ebulição.\! As pessoas comuns, que haviam perdido tanto, foram forçadas a suportar dificuldades crescentes enquanto o Império tentava se reconstruir."
"\c[1]Twenty five years after the end of the Succession War, a man named Antares, a battle-worn General, kidnapped the Empress and formed his own army in an act of open rebellion.","\c[1]Vinte e cinco anos após o fim da Guerra de Sucessão, um homem chamado Antares, um general desgastado pelas batalhas, sequestrou a Imperatriz e formou seu próprio exército em um ato de rebelião aberta."
"\c[1]He now controls a territory in the forest known as the Eastwall District.\! Driven by what he believes to be undue hardships by the central government, Antares threatens to sack the Imperial capital if his demands are not met.","\c[1]Ele controla um território na floresta, conhecido como Distrito de Muralheste.\! Movido pelo que acredita ser dificuldades indevidas do governo central, Antares ameaça saquear a capital imperial caso suas exigências não sejam atendidas."
\c[1]The ambitious Prime Minister Casamir has called the General's bluff and has decided to take military action.\! He orders a force sent to Antares's stronghold at Eastwall Fortress.,\c[1]O ambicioso primeiro-ministro Casamir chamou a ação do General de blefe e decidiu tomar uma ação militar.\! Ele ordena que uma força seja enviada para a fortaleza de Antares na Fortaleza de Muralheste.
"\c[1]Two young and promising Imperial Army officers, \n[8] and \n[27] long time friend, Zelos, have prepared to meet General Antares in battle.\! Little could they know how much their adventure would change the course of history...","\c[1]Dois oficiais jovens e promissores do Exército Imperial, \n[8] e seu amigo de longa data, Zelos, se prepararam para encontrar com o General Antares em batalha.\! Mal sabiam que essa aventura mudaria o curso da história..."
