ENGLISH,Russian
"Hello, Sister Edelia.\! I hope I am not disturbing you?",Сестра Эделия.\! Я вас не потревожил?
"Not at all, General.\! Please, just Edelia.","Вовсе нет, генерал.\! Можно просто Эделия."
I wonder if you would indulge me regarding the Donari Temple.\! The Sisterhoods of Mercy and Justice.\! You are Diana's bonded?,"Вы могли бы меня просветить насчёт Храма Донари?\! Если точнее, насчёт Сестёр Милосердия и Правосудия.\! Вы же связаны с Дианой?"
"Yes I am.\! But in that regard, I am a failure.","Да, связана.\! Но я провалила свою миссию."
Why?,Почему же?
A Sister of Mercy is tasked as the guardian of the Paladin's children.\! Her child remains missing...,Сестрам Милосердия надлежит охранять детей паладинов.\! А её сын до сих пор не найден...
Could you have prevented that tragedy?\! It would seem not.,"Разве вы могли предотвратить эту трагедию?\! Мне кажется, что нет."
"Thank you, but to the devoted of the Temple, it does not matter why.\! Only what happens.\! I can, however, continue to fulfill my duty to support Diana in her adventures in warfare.\! Tell me, are you a follower of Donar?","Спасибо, но я служительница Храма, так что причины совершенно неважны.\! Важно лишь то, что случилось.\! Однако я могу и дальше помогать Диане в её боевых походах.\! Скажите, вы служите Донару?"
"I am not a devotee, though I do recognize its value.\! I lament the Donari Temple's erosion and the spread of nihilism and cult worship.","Не могу назвать себя служителем, но я признаю его важность.\! Я сожалею о падении Храма Донари и о том, что среди людей процветают нигилизм и различные культы."
"Ah, but you, the academic, probably could not bring yourself to believe in anything supernatural...",Но вы же человек науки и вряд ли могли бы поверить во что-то сверхъестественное...
"Nay, I have seen that the absence of the Temple has filled the peoples' hearts with banality, making them vulnerable.\! They subconsciously desire a return to traditionalism, but what they will receive instead is the iron fist of tyranny, which will feel just the same.","О нет, я видел, как после исчезновения Храма сердца людей опустели и они стали уязвимее.\! Подсознательно они стремятся вернуться к традиционализму, но их ждёт лишь стальной кулак тирании, который ничем не лучше того, что сейчас."
"That is very astute, General...","Весьма мудрая мысль, генерал..."
"Please, Lysander will do.",Можно просто Лисандер.
"Edelia... how do you feel about the Temple policy on... sanctioned breeding, for lack of a better term?","Эделия... а что вы думаете о правилах Храма в отношении... контролируемого размножения, так сказать?"
"If a female acolyte is to become a devoted warrior, and purveyor of all the Temple is to the outside world, she must be of high caliber.\! The Temple considers physical ability, mental acuity, moral fortitude...\! The Sisterhood of Mercy is wedded to her faith, the Temple, to her Bonded, and most of all to her Bonded's children.\! Someone like me would never qualify for procreation.\! They wish only to allow the greatest features to pass on to the next generation of acolytes.","Послушница, стремящаяся стать праведной воительницей и поборницей ценностей Храма во внешнем мире, должна быть человеком высшего уровня.\! Важны как физические данные, так и острота ума, и моральная устойчивость...\! Сестры Милосердия служат своей вере, своему Храму, тем, с кем они связаны, а главное — их детям.\! Таким, как я, никогда бы не доверили продолжение рода.\! Храму нужно, чтобы в новое поколение послушников передавались только лучшие черты."
"Begging your pardon, but... someone like you? Why ever not?","Прошу прощения, но... как это — таким, как вы? Почему нет?"
...\| We of the Temple do not ask why.\! The traditions exist for the betterment of the world and the heavens.,...\| В Храме не принято задавать вопросы.\! Традиции закреплены веками — на земле и на небе.
Is this why Sisters avoid associating with men?,Поэтому Сёстры сторонятся мужчин?
"Well...\| Yes, it would distract us from more important duties...\| Men of the Temple are severely punished for tempting a Sister of Mercy...","Хм-м...\| Да, мужчины отвлекают нас от обязанностей...\| Служителей Храма жестоко наказывают за соблазнение Сестры Милосердия..."
"Ah, men of the Temple.\! And what about men who are not of the Temple?","Служителей Храма, значит.\! А как насчёт обычных мужчин, не из Храма?"
Lysander...\! Are you trying to tempt me?,"Лисандер...\! Вы что, пытаетесь соблазнить меня?"
"I wouldn't dream of it.\! But... I would like to get to know you, much more thoroughly.",И в мыслях не было.\! Но... я бы очень хотел познакомиться с вами поближе.
"""Thoroughly...""\| what an interesting choice of words.\! From such an interesting man.\! Please, stay a while, Lysander.","""Поближе...""\| Очень интересное предложение.\! От весьма интересного мужчины.\! Что ж, Лисандер, тогда я предлагаю вам задержаться."
