ENGLISH,Russian
"Why, look at this.\! The Messiah crosses my path once again.\! You've been doing that a lot lately, young man.","Ну ничего ж себе.\! Сам Мессия ко мне пожаловал.\! Зачастили вы в последнее время, молодой человек."
Errr... I have??,Э-э... разве?
"Oh, yes indeed.\! And believe me, I am quite flattered.","О да.\! И, честно скажу, мне это весьма льстит."
What the...\| What do you mean?\! I mean I'm certainly impressed by your...,"Какого...\| Это ты о чём?\! В смысле я, конечно, восхищаюсь твоими..."
"Ha, by my what, hmmmm?\! Surely it is my fantastic magical aptitude, no?\! Or is it my lust for battle, or is it...\| both of these?","Моими — чем, м-м-м?\! Вероятно, моими магическими способностями?\! Или, может, моими боевыми навыками...\| или тем и другим?"
"*GULP*\| I... uh...\! Yes.\! And yes... I mean, no!!!\! Beatrix, what are you doing???","*УФ*\| Я... ну...\! Да.\! И да... В смысле нет!!!\! Что ты делаешь, Беатрикс???"
"You know very well what I...\| what we're doing.\! I see you prowling about in the distance.\! That analytical little mind whizzing away in a whirlwind of thoughts.\! Who is this unusual dame?\! And just HOW to tame her??\! Is she siren, or succubus? The mystery must be tantalizing...","Ты сам прекрасно понимаешь, что я...\| что мы оба делаем.\! Я же вижу, как ты наблюдаешь за мной издалека.\! Как в напряжённом мозгу гудит целый рой мыслей.\! Кто эта странная женщина?\! И КАК её приручить?\! Может, она сирена? Или суккуб? Подобные загадки, полагаю, просто с ума сводят..."
"Don't worry, just follow my lead on this little dance.\! You see, \n[8], I have prowled you just the same.\! You have grown powerful, and famed, and to that, I am irresistably compelled.\! For it is power that moves me, and thrills me... I feel the quiver of its compulsion in my bones, and so too do you, \n[8]... when you lay eyes on me.\! Don't you, mmm?","Но ты не волнуйся, позволь мне вести в этом танце.\! Видишь ли, \n[8], я точно так же наблюдаю за тобой.\! Ты стал могущественным, знаменитым, а перед такими вещами я просто не способна устоять.\! Ибо меня цепляет власть, она меня будоражит... я чувствую её всем телом, до мозга костей, как и ты, \n[8]... когда глядишь на меня.\! Не так ли, м-м-м?"
"You give me little choice, Beatrix.","Ты не оставляешь мне выбора, Беатрикс."
"Do not worry, I can see it in your eyes.\! But it would do me a world of good to hear you say the words, my good \n[8].","Не беспокойся, я по твоим глазам всё вижу.\! Но я была бы очень рада услышать это от тебя лично, мой дорогой \n[8]."
"Not gonna let this go, are you?\! Yeah. I can't stop thinking about you, and I can't get my eyes off you.\! What sane man could?\! Believe me, I have tried...","Вот так, значит, да?\! Хорошо. Я и правда постоянно думаю о тебе и не могу отвести от тебя глаз.\! А какой мужчина в здравом уме смог бы?\! Поверь мне, я очень старался..."
"Oh, come now, there is no reason to resist.\! You are in for the ride of your life.\! I can show you things and experiences you did not imagine possible.\! Come here, \n[8], and I will give you a new sense of purpose that you so desire.","Ну зачем же этому противиться?\! Такого ты больше нигде не испытаешь.\! Сейчас ты увидишь и почувствуешь то, что даже не считал возможным.\! Иди ко мне, \n[8], и я покажу тебе смысл жизни, который ты так искал."
