ENGLISH,Russian
"Pah, silly Veridians. If they will not properly acknowledge you as their savior, they deserve not the grace and beauty of my presence.","Ха, глупые веридийцы. Если они не способны признать в тебе своего спасителя, то и моих красоты и грации они здесь видеть не заслуживают."
"...\| They will be ready in time. But for now, my role in Veridia is done. The Nephilim War is over, and Zanatus is dead.","...\| Однажды они поймут. Но пока что мои дела в Веридии окончены. Война нефилимов завершилась, а Занатус уничтожен."
"Indeed! A well-done demon, burned to a crisp by the divine fires of Cyrene.",И правда! Демон сочной прожарки под священным огнём Кирены.
You don't seem too broken up about losing your adoptive father.,"Вижу, ты не слишком горюешь по своему приёмному отцу."
"...\| It feels bizarre to even hear those words. That man, that being, took me in for his own designs.\! No one fiddles with the likes of Beatrix, not even you, \n[8]!","...\| Мне дико даже слышать подобное. Этот человек, это создание меня удочерило, чтобы использовать в своих гнусных планах.\! Никому не позволено так обращаться с Беатрикс! Даже тебе, \n[8]!"
"Ha, duely noted.","Ха, возьму на заметку."
"Now then. You've promised me a new adventure.\| Care to share the details, or shall I simply annihilate anything that looks in your direction?","Так вот. Мне кто-то тут обещал новое приключение.\| Поделись-ка подробностями. Или мне просто уничтожать всех, кто посмотрит в твою сторону?"
"Zanatus's dying words still haunt me. I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","Мне не дают покоя предсмертные слова Занатуса. В них не чувствовалось лукавства. Занатус искренне и неописуемо ненавидел Донара — и меня.\! В свои последние мгновения он как будто смирился. Будто завершил важное дело.\! Ходят слухи, что часть последователей Занатуса бежала из наших земель далеко на восток, до самого Гротнора."
"Grothnor, hmm?\| You know, they say even Donar's light fails to reach its innermost depths.\! It is home to unspeakable horrors that could render a man insane from fear.\! An odd vacation destination, though you've successfully intrigued me.\! The treasures that await must be positively gleaming.","Гротнор, значит?\| Говорят, в его глубины даже свет Донара не проникает.\! Там обитают настолько жуткие твари, что от одного взгляда на них люди сходят с ума.\! Странноватое, конечно, место для отпуска, но тебе удалось меня заинтриговать.\! Наверняка там полно ценнейших сокровищ."
"Yeah, I know. I couldn't imagine someone better equipped to be by my side for this.\| Ready to head off, then?","Ага, наверняка. И для подобного путешествия мне не найти лучшей спутницы.\| Готова отправиться в путь?"
"Off we go, then! Let us set the future ablaze, \n[8]!","Вперёд, \n[8]! И пусть будущее пылает в огне!"
