ENGLISH,Russian
"Jules, I think I scare people.","По-моему, люди меня боятся, Джулс."
"Scare people?\! Oh, come on, Beatrix, that's not true.\! You're just a little newer around here!","Боятся?\! Брось, Беатрикс, глупости это всё.\! Они просто к тебе пока не привыкли!"
"You're just a cuddly little fuzzball, aren't you?\! Of course I scare people.","Слушай, ты милый просто до невозможности!\! Но я же вижу, что они меня боятся."
"Okay, I'll say it. I'm so lonely.\! Everyone here looks at me like I'm an alien from another world.\! It seems for the time being, I need to get along with other humans... sigh.\! Jules...","Ладно, я признаюсь. Мне очень одиноко.\! На меня все смотрят так, будто я пришелец из другого мира.\! Похоже, разнообразия ради, мне не помешало бы научиться ладить с другими людьми... эх.\! Джулс..."
"Yeah, I can see why that would hurt.\! We all need to feel like we belong somewhere.\! Beatrix, I'm going to make extra sure you feel welcome here, with us.","Я хорошо тебя понимаю.\! Всем хочется чувствовать себя среди своих.\! Знаешь, Беатрикс, я поговорю с людьми, чтобы они более тепло тебя принимали."
...Why?\! You would be spending precious social capital.,...Но зачем?\! Ты же растрачиваешь свой социальный капитал.
"Oh, well, I just think you're misunderstood!\! I like you, though!","Мне просто кажется, они тебя не понимают.\! А вот мне ты нравишься!"
"Misunderstood... yes, yes, she must be so empty inside.\! No family other than her absent father, brain scrambled by magic meddling, blah blah blah.\! I have embraced it.\! I could just wallow in self-pity, or I could find satisfaction in the never-ending thrill of weaving chaos through the world.\! What sounds more worthy of one's time to you?","Не понимают... ну да, ну да. У неё же внутри пустота.\! Из близких — только папаша, которому нет до неё дела. Мозг промыли магией опять же, бла-бла-бла.\! Я научилась со всем этим жить.\! Могла бы сидеть и упиваться жалостью к себе или же в своё удовольствие повергать мир в хаос.\! Что я выбрала, как ты думаешь?"
I mean um... thanks for caring.\! For some reason it is different when you say it.\! You trying to get your hands on my future piles of money?,"Э-э... в смысле спасибо за заботу.\! Почему-то из твоих уст это всё звучит иначе.\! Может, ты нацелился на мои будущие денежки?"
"Haha, what?\! What money?","Ха-ха, чего?\! Какие ещё денежки?"
"I'm the sole inheritor of the Pendergast fortune, silly! Or I should be, anyway.\! If my father would hurry up and kick the bucket already so it's all in my rightful hands.","Я единственная наследница состояния Пендергастов, глупый! Ну, или должна бы ей быть.\! Как только папаша наконец сыграет в ящик. Так что всё в моих руках."
"Oh, neat!","Ух ты, класс!"
So you didn't know I'm going to be filthy rich?? Then...,"Так ты не знал, что я скоро разбогатею?! Тогда что…"
"Nope. I just think redheads are beautiful.\! Well, all women are beautiful, but redheads even more than that.\! And... you, even more beautiful than all those redheads!","Да не, мне просто нравятся рыженькие.\! Ну, мне все женщины нравятся, но в рыжих есть нечто особое.\! А ты… ты самая красивая из всех рыженьких!"
"...I am jealous of which maiden has won your heart.\! Jealous enough to burn her down to cinders, even.","...Я уже ревную к той, что завоевала твоё сердце.\! Прямо готова испепелить её на месте, честно говоря."
"Well I love my sister, but other than that, no girl!\! Please do not burn my sister down to cinders.\! But... are you saying you'd want to go steady with the likes of me?","Ну, у меня есть любимая сестрёнка, но в остальном я одинок!\! Не надо, пожалуйста, испепелять мою сестрёнку.\! А я… правильно понял, что ты не прочь встречаться с таким, как я?"
"Heh, it's you I'm more worried about, kiddo.\! I'm not... AT ALL... like other girls.\! But, I promise, if you do get accidentally blown up, I WILL find a way to put you back together.","Хе-хе, а ты потянешь?\! Видишь ли, я… СОВСЕМ… не такая, как другие девушки.\! Но могу пообещать, что если случайно тебя взорву, то ОБЯЗАТЕЛЬНО найду способ собрать обратно."
"That's okay!\! Wow, I never thought I could be with a woman as beautiful as you...","Идёт!\! Ух ты, я и мечтать не смел, что буду встречаться с такой красавицей..."
"Maybe, just maybe, falling for you is going to prove more fun than recreating existence in my image.\! Please don't ever lose that charming naivete...","Чисто теоретически я допускаю, что влюбиться в тебя окажется интересней, чем переделывать мир по своему подобию.\! Ты очаровательно наивен. Прошу тебя, таким и оставайся..."
