ENGLISH,Russian
Chapter 24: Scorched Sands,Глава 24: Выжженные пески
"Sons of Sayunaa, Veridians are invading our homelands!\! The blood of our nation, the Caladori Mines, must not fall into their hands.\! Assault their base at Ezrum - and leave Sayunaa's defense to its women.","Сыны Саюна, веридийцы вторглись на нашу Родину!\! Кровь нашей нации, Каладорские шахты, не должны попасть к ним в руки.\! Нападайте на их базу в Эзруме и предоставьте женщинам Саюна оборонять столицу."
"\n[8], some say Sayunaa does not even need an army, because nature will defeat any invader.\! There is wisdom in this, but the Sayunaari soldiers are accustomed to the deserts, whereas we will be at a disadvantage.\! But the mines of Sayunaa can bear incredible wealth - we would be foolish not to attempt to seize them.","\n[8], ходит мнение, что Саюна вообще не нуждается в армии, что природа расправится с любыми захватчиками.\! В этом есть зерно правды, но учтите, что солдаты саюнари привычны к пустыне, и у них будет преимущество.\! Однако в шахтах Саюна таятся несметные богатства, и было бы глупо не попробовать их захватить."
"We've also got Casamir's boys right next door to the west, headed our way and wasting no time.\! Many battlefronts at once, but many options...","Ну а на западе нас поджимают ребята Казамира. Они идут по нашу душу и время терять не собираются.\! Нам предстоит сражение на много фронтов, но это означает и множество возможностей..."
"Ragavi, the famous sword mistress...\| Please lay down your blade!\! How could you serve the Imperial dogs?!","Рагави, знаменитая мечница...\| Умоляю тебя, сложи оружие!\! Как ты можешь служить имперским псам?!"
"Narima... you serve these Veridians, do you not?\! And you have left scores of our brothers and sisters dead...\! For that I curse your bloodline for a thousand years!",Нарима... но ведь это ты служишь веридийцам?\! И это за твоей спиной остались сотни наших мёртвых братьев и сестёр...\! За это я проклинаю твой род на тысячу лет!
Stop!\| Please...,Стойте!\| Прошу вас...
"Cyrus...\| He came to us just after the Succession War. No one knows from where.\! The Duke of Ezrum had lead us into disaster, and the people were ready for a change in leadership.\! Cyrus made great promises...\! Security, strength, preservation...\! But now we spill our own blood for the Archaelus Empire.\! Narima...","Сайрус...\| Он явился к нам после Войны за престол. Никто не знает, откуда он взялся.\! Герцог Эзрума довёл страну до ужасного состояния, и народ готов к смене власти.\! Сайрус многое нам обещал...\! Защиту, могущество, безопасность...\! Но теперь мы проливаем кровь за Империю Архаилус.\! Нарима..."
"Then raise your sword against them!\! The Nephilim Army has the strength to fight them. There is no longer any reason to bend the knee to preserve our people.\! Please join our cause, Ragavi!","Так возьми меч и сражайся с ними!\! Армия нефилимов достаточно сильна, чтобы совладать с Империей. Больше нет нужды жить на коленях ради безопасности своего народа.\! Присоединяйся к нам, Рагави!"
"...\| I will.\! Give me warriors, and I will cut down the false Cyrus and lift the shadow from this land...","...\| Хорошо.\! Дайте мне воинов, и я сражу мерзавца Сайруса и освобожу нашу землю..."
