ENGLISH,Russian
Chapter 2: For Whose Sake?,Глава 2: Ради кого?
"\n[8]?!\! What's the world comin' to, with you savin' my hide now?","\n[8]?!\! Куда катится этот мир, если ты приходишь, чтобы спасти мою шкуру?"
"It's the least I can do, Barnabas.\! I owe you the world.","Это меньшее, что я могу сделать, Барнабас.\! Я никогда не смогу сполна отплатить тебе за всё, что ты для меня сделал."
"Bah. Everything ya got, ya got through yer own sweat 'n grit.\! Wasn't my doin.'",Ерунда. Все твои достижения — целиком и полностью твоя заслуга.\! Я тут ни при чём.
"It's an honor to fight by your side, after all these years.\! Can't wait to show you what I've learned.",Для меня честь сражаться рядом с тобой спустя столько лет.\! Не терпится показать тебе мои новые навыки.
"Let's plan our approach to Centurion's Rest.\! If we go to the right, looks like we're facing two squads of Cavalry.\! Cavalry are fast and powerful warriors, but fall easily to spears.\! They're guarding a stables that we can take as a source of war horses for ourselves.","Давайте подумаем, как лучше добраться до Убежища Центуриона.\! Если пойдём направо, то столкнёмся с двумя отрядами кавалерии.\! Кавалеристы — быстрые и сильные воины, но их достаточно легко сразить копьями.\! Они охраняют конюшни, которые пригодились бы и нам для разведения боевых лошадей."
"\n[8], look out for those walls!\! Those archers on top of the walls are protected from close-range attacks and their arrows will be much stronger.\! If we can break through and go up those ramps, we can take those guys out!\! Or, I can try to shoot at them from the ground level, but I'll be at a disadvantage.","\n[8], видишь эти стены? Осторожнее рядом с ними!\! Лучники на стенах защищены от атак ближнего боя, а их стрелы намного опаснее.\! Но если мы сможем пробиться и взобраться на стены, то без проблем справимся с ними!\! Я, конечно, могу попробовать пострелять снизу, но буду в невыгодном положении."
"Or we can go left, a more direct route.\! They've got one fort there, guarded by a pretty tough squad.\! Taking that fort won't be easy.\! \n[8], the left route is connected by roads.\! Road terrain allows all units a high degree of movement range.","Или мы можем пойти налево, по более прямому маршруту.\! У них там стоит форт, охраняемый довольно крепким отрядом.\! Взять его будет непросто.\! \n[8], левый путь соединён дорогами.\! По дорогам все юниты двигаются дальше."
"Hmmm... why not both?\! More objectives to capture, more reward.","Хм-м... почему бы не пойти сразу двумя путями?\! Чем больше захватим целей, тем лучше получим награду."
"Damn, are we already too late?\! Our base at Marrenburg is under attack.\! Looks like we don't have time for the rest of the army to catch up.\! We've got to save that base!","Проклятье, неужели мы опоздали?\! Наша база в Маренбурге в осаде.\! Нет времени ждать, пока нас догонит основная армия.\! Нужно спасать базу!"
Got it. Let's meet up with the base defender and eliminate those rebels.,"Понятно. Выдвигаемся навстречу защитникам базы, по пути разберёмся с этими мятежниками."
"\n[8], this battlefield has a lot of Woods and Forests.\! Woods, being rough terrain slows down movement a bit, but offers some protection against long-range arrow fire.","\n[8], здесь много лесов.\! Леса немного замедляют передвижение, но дают небольшую защиту от дальних атак лучников."
"So, \n[8]. The next attack dog sent by the capital.\! Do you even know why you bleed for them?\! Perhaps not... until you've been made to bleed enough.","\n[8], да? Очередная гончая из столицы.\! Ты хоть понимаешь, ради чего ты здесь проливаешь свою кровь?\! Думаю, нет. И не поймёшь... пока не прольёшь её всю до остатка!"
They've reached Centurion's Rest... fall back to the keep and prepare our final defenses.\! Donar save us...,Они достигли Убежища Центуриона... отступайте к твердыне и приготовьтесь стоять до конца.\! Да поможет нам Донар...
"See that Donari Temple, \n[8]?\! If our troops have fallen in battle, they can be revived there, for a fee.\! The enemy can do the same, so it's best we take those Temples no matter what.","\n[8], видишь тот храм Донари?\! Если наши солдаты падут в бою, их можно будет за определённую плату воскресить там.\! Враг тоже может пользоваться храмами, так что лучше захватывать их при любой возможности."
