ENGLISH,Russian
Might I steal a few moments of your time?,Можно вас на пару слов?
"Of course, Lysander.\! Though, I am not as interesting as \n[8], so I fear you will be disappointed.","Конечно, Лисандер.\! Я, конечно, не такая интересная собеседница, как \n[8], поэтому боюсь, вы разочаруетесь."
"As you may know, I am not a devotee to the Donari doctrine.\! And you are famed for being perhaps the strictest adherent alive.","Как вам известно, я не являюсь сторонником доктрины Донари.\! А вас можно назвать, пожалуй, самым ярым его приверженцем."
One could say that...,Можно и так сказать...
"May I ask,\| do you see your beliefs as the most correct, and righteous?\! Compared with, for example, the Followers of Zanatus?","Могу я узнать,\| считаете ли вы, что именно ваша вера — самая правильная и богоугодная?\! Если сравнивать, например, с Последователями Занатуса?"
"The Followers of Zanatus are wicked, and the wicked shall be crushed. It is very simple.","Последователи Занатуса — гнусные злодеи, они должны быть уничтожены. Вот и всё."
"Indeed...\| And if you were to read the minds of these Zanatus worshipers, what do you think you would see?\! Would they not have the same adversarial conviction?\! That, perhaps, these adherents to Zanatus act and live with their own sense of righteousness?","Вот как...\| А если бы вы могли читать мысли тех, кто верит в Занатуса, как думаете, что бы вы там увидели?\! Может ли быть так, что они чувствуют то же самое в отношении вас?\! Может, у приверженцев Занатуса просто свои понятия о том, что верно и богоугодно?"
"These ponderings are a little dull to me.\! Some things are, and some things aren't.\! No need to play Devil's Advocate all the time.","Честно говоря, мне об этом рассуждать скучновато.\! Есть вещи правильные, а есть неправильные.\! И незачем всякий раз играть в адвоката дьявола."
I... suppose I have become quite the nuisance to you now.,"Я вам… уже успел надоесть, наверное."
"It's alright. Philosophers often wish to question the intensity of the Temple's resolve.\! After you have witnessed how the Zanatus cultists conduct themselves, you will no longer see them as misunderstood outcasts.\! At the risk of sounding curt...\! It's best you just let me fulfill my role in peace, knowing that you can continue to live in a world in which you won't be burned alive for having divergent thoughts.","Всё хорошо. Философы частенько задумываются о непреклонности веры Храма.\! Но когда вы лично увидите культистов Занатуса, у вас не останется мыслей, что это просто непонятые изгои.\! Проще говоря...\! Позвольте мне спокойно делать своё дело, чтобы вы и дальше могли жить в мире, где вас не сожгут за инакомыслие."
...I must say this conversation has far exceeded my expectations.,"...Должен сказать, эта беседа превзошла мои ожидания."
Your expectations?,Ваши ожидания?
Oh...\| you know... I didn't mean...,А-а...\| ну... я не в том в смысле...
"So...\! Me Diana, me like smash bad guys.","Простите...\! Я Диана, я бить плохие парни."
Heh heh... point taken.\! I shall leave before I embarrass myself further...,"Хе-хе... намёк понят.\! Ладно, я пойду, не буду дальше позориться..."
