ENGLISH,Russian
"So, you've resolved to exile yourself?","Так значит, ты добровольно уходишь в изгнание?"
"My role in the Millennium War is over. Zanatus is finally dead.\! I came close to losing myself completely, Diana. I can't face the people of Armitage again...\| not for a while.","Моя роль в Тысячелетней войне сыграна. Занатус уничтожен.\! А мне еле удалось сохранить себя, Диана. Я не смогу снова смотреть в глаза народу Армитажа...\| во всяком случае, пока."
"To face your own demons... it can be the greatest struggle.\! But the people of Veridia have been fully liberated by you, and will welcome your return, I'm certain of it.","Справиться с собственными демонами... порой это сложнейшее испытание.\! Но освобождение народа Веридии — всецело твоя заслуга, и они будут рады твоему возвращению, я уверена."
"You're probably right. But outside of that, I feel compelled by a call to the east.\| Zanatus's dying words still haunt me.","Ты права, наверное. Но при этом меня неудержимо тянет на восток.\| Мне не дают покоя предсмертные слова Занатуса."
"Accursed demon, still weaving chaos from beyond the void.",Проклятый демон даже из небытия сеет зёрна раздора.
"He may be a manipulator, but I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","Может, он и манипулятор, но в его словах не чувствовалось лукавства. Занатус искренне и неописуемо ненавидел Донара — и меня.\! В свои последние мгновения он как будто смирился. Будто завершил важное дело.\! Ходят слухи, что часть последователей Занатуса бежала из наших земель далеко на восток, до самого Гротнора."
"The existence of Grothnor, the land untouched by Donar's light, has haunted me for some time as well.\| Legends tell that Zanatus emerged from that place.\! I will enjoy crushing what ever abominations dare threaten you there.","Существование Гротнора, земли, не знавшей света Донара, мне тоже некогда не давало покоя.\| Если верить легендам, именно там и появился Занатус.\! Я с радостью буду убивать тварей, которые там посмеют напасть на тебя."
"Sheesh, no rest for the wicked with you around, huh?\| And... no rest for you either?\! What about Alex, and the Temple?","Да уж, пока ты рядом, злодеям не расслабиться.\| Но и... ты тоже не спешишь почивать на лаврах.\! А как же Алекс? А Храм?"
"The Temple is at peace, and my son is strong.\| It was not difficult to refuse the role of Grandmaster.\! I have been lent the power to destroy evil by the gods, and until such time as I rejoin them in the divine realm, this gift shall be used to its fullest.\! And to you, my oath remains... no foe of yours will remain safe, so long as I live and breathe.","В Храме мир и покой, а сын мой силён и крепок.\| Отказаться от титула магистра было нетрудно.\! Мне дарована сила уничтожать зло, и пока я не отправлюсь в царство богов, дар этот нужно использовать на полную.\! А тебе я дала клятву, и она никуда не делась... пока дышу, я буду сокрушать твоих врагов."
"Yeah, I look forward to your bad guy flattening in the coming days.\| Hey, speaking of which, why are you still in your, uh... shrunken state?","Ага, жду не дождусь понаблюдать, как ты снова будешь их плющить.\| Кстати говоря, а почему ты опять в... маленьком виде?"
"I am...\| still adjusting. My instinct tells me to remain in this state, so as not to alarm others.","Я пока что...\| привыкаю. Что-то подсказывает, что лучше быть в таком виде. Так другим спокойнее."
"Trust when I say, I am not alarmed.\| Come on, do the big lady thing.\| And please don't hold back, I'd very much enjoy riding on your shoulders.","Ну, мне-то так и так нормально.\| Давай, превращайся в большую даму уже.\| И не стесняйся, я с радостью прокачусь у тебя на плечах."
"\n[8], even you can be shameless.\| But very well, I shall give the Avatar of Donar what's desired and fill this world with my form. Stand clear...","\n[8], даже тебе не чуждо бесстыдство.\| Но хорошо, я повинуюсь Аватару Донара и сейчас заполню этот мир своей истинной формой. Стой смирно..."
