ENGLISH,Russian
Chapter 30: Armageddon,Глава 30: Армагеддон
"If only you knew how mistaken you are, Zanatus...\| But you will know soon enough.","Знал бы ты, как ошибаешься, Занатус...\| Но скоро ты всё поймёшь."
"Much has changed since last we did battle, Donar.\! Before the first war, humanity was united in banner and in faith.\! Now, your people are born lost and without purpose.\! Although this has made you easy to manipulate, it tempts me to put your species out of its misery, and render your kind extinct forever.","Многое поменялось с нашей прошлой битвы, Донар.\! До событий первой войны человечество было едино под знаменем и верой.\! Теперь же твой народ разобщён и не имеет общей цели.\! Из-за этого вами стало проще манипулировать, но всё же меня так и подмывает избавить вас от страданий и уничтожить ваш проклятый вид навсегда."
"Watch out, he's winding up to swipe us with those claws... don't stand in their path!","Осторожно, когти у него острые... не стойте под ударом!"
"It is quite the gambit, coming here, to the Divine Realm, the bridge between what you know to be your home, and the endless darkness beyond this fragile barrier.\! I would admire such boldness if from anyone else!","Интересный гамбит — явиться сюда, за этот хрупкий барьер, в Царство богов, соединяющее то, что вы называете домом, и бескрайнюю тьму.\! Завидная смелость, отдам тебе должное!"
"Damn, nothing can get through that shield.\! Stop those reinforcements from overwhelming us, and avoid those hot spots - he's targeting them with his magic!","Чёрт, его щит ничем не пробивается.\! Нужно уничтожать его подкрепления и не стоять в «горячих» зонах: он туда стреляет магией!"
"Everyone, we need to destroy those soldiers quickly.\! He's trying to absorb them and gain more power!",Нужно быстро разобраться с этими солдатами.\! Он пытается поглотить их энергию и стать ещё сильнее!
"Do you know how much I pity your kind, \n[8]?\! I have watched your supposed greatest minds try to make sense of your history.\! I have seen your institutions lie to your great masses, under the guise of maintaining peace and control.\! Despite this, how little control has your kind ever had.\! Your fates are pre-determined, and history will see me as the great truthteller - the one who saved humanity from its own hubris!","Твои сородичи вызывают лишь жалость, \n[8].\! Я наблюдал, как ваши якобы великие умы пытаются восстановить историю.\! Видел, как власть имущие лгали народу якобы для поддержания мира и контроля.\! Но вы же всё равно ничего не контролируете.\! Ваши судьбы предопределены, а в историю я войду как приносящий правду — тот, кто избавил человечество от иллюзий!"
"Yes. You have done enormous damage to our kind.\! It will take many generations to repair.\! Perhaps, it never will happen after so many centuries of spilling our own blood - wasted blood.","Да. Ты успел серьёзно навредить нам.\! На восстановление уйдёт не одно поколение.\! Возможно, вернуть утраченное не получится даже через много веков бессмысленного кровопролития... нашей крови"
"But now, we know how to recapture our destiny. All we needed was to see and know the enemy... and it is within us.\! You and your cult have poisoned and manipulated us, but you overestimate your power.\! When you are dead, more just like you will continue to weave chaos, but our fate will once again be ours to decide.\! ...Do you feel that, Zanatus?\! I know you can.\! Surely you feel how my heart is at peace.\! Even if I die today, I've fulfilled my purpose - I've awoked my kind to who you are, and I will rest in peace knowing your grip on humanity is broken, forever.","Зато теперь мы понимаем, как взять судьбу в свои руки. Нужно было всего лишь увидеть и узнать врага... который находится внутри нас.\! Ты и твой культ долгое время отравляли наши души, манипулировали нами, — но ты переоцениваешь своё влияние.\! Когда ты умрёшь, придут другие тебе подобные. Они будут сеять хаос, но мы уже сами будем хозяевами своей судьбы.\! Ты чувствуешь это, Занатос?\! Чувствуешь, я знаю.\! Ты знаешь, что в моём сердце царит покой.\! Даже если сегодня я погибну, моя цель исполнена... я показал своему народу, кто ты есть, и я готов отправиться в мир иной, зная, что ты больше никогда не будешь иметь нам нами власти."
"\n[8]...\|\| I imagine you foresaw this.\! In the end, I have served my purpose.\! And to a far, far greater power, I will be of use.\! And then, the races of this little realm will understand the meaning of humility...","\n[8]...\|\| полагаю, у тебя уже было знание, что всё так кончится.\! Я выполнил свою роль.\! Ибо я суть инструмент гораздо более грозной силы.\! И когда она придёт, расы этого жалкого мирка поймут всю собственную ничтожность..."
