ENGLISH,Russian
"Oh, look. It seems someone forgot to clean up the scum here.\! Pah, what happened to service?!","Вы смотрите! Кажется, тут забыли убраться.\! Что за куча отбросов? Где сервис?!"
"Hello. Come to say your piece, have you?","Здравствуй. Ты тоже пришла добавить, да?"
"Feeling beat up already, mmm? That just makes me want to crush your spirit even more.","А тебе что, уже хватит, м-м-м? Мне от этого только больше хочется тебя сломить."
"You may be disappointed, Beatrix. I am quite at peace.\! One should follow their convictions, even in the face of certain defeat, lest they fall into crushing obscurity.","Боюсь разочаровать тебя, Беатрикс, но я совершенно спокоен.\! Следовать своим убеждениям нужно даже пред лицом неминуемого поражения, а иначе зачем это всё."
Blah blah blah...\| Peace?! You would be in pieces if \n[8] was not around to protect you from me!,"Бла-бла-бла...\| Спокоен он! Ты был бы давно упокоен, не реши \n[8] тебя защитить от меня."
"Yes, of that I'm sure. And for that, I am grateful.\! One should never hope to find themselves on your bad side.\! Well... if there ever were to be a modicum of rhyme or reason to your...\| child-like whimsy.","Не сомневаюсь. И очень благодарен за это.\! Никому бы не захотелось попасть тебе под горячую руку.\! Если бы можно было хоть иногда предсказать, на кого укажет...\| твой ребяческий нрав."
"What the...?!\! What child-like whimsy?! I assure you, my victims are ordained by Donar! Do you see? Donar's power crackles from my fingertips. My divine precident is unquestionable!\! Take that back, little man!","Чего?!\! Какой ещё ребяческий нрав?! Все мои жертвы до единой неугодны самому Донару! Видал? Вот его сила, потрескивает у меня на кончиках пальцев. Мои решения носят божественный характер и не обсуждаются!\! Так что бери свои слова назад, человечишка!"
Heh heh...\| So you've become an acolyte of the Temple now?\| There's that child-like whimsy on full display.\! You really are hopeless.,"Хе-хе...\| Так ты теперь, значит, аколит Храма?\| Вот оно, твоё ребячество, во всей красе.\! Ты совершенно безнадёжна."
"My my, Lysander...\| what happened? Did you become a big boy overnight? I must say, this new-found persona of yours...\| impresses me.","Ну и ну, Лисандер...\| что с тобой случилось? Ты вдруг взял и возмужал буквально за день? Должна сказать, это твоя новая личина...\| она впечатляет."
"Oh, wonderful.",Прекрасно.
"I wonder how long you can sustain it?\| You know, I heard all about your pathetic, whimpering confession to our gigantic friend.\| You poor thing...","И долго ты сможешь её поддерживать?\| Видишь ли, я хорошо осведомлена, как ты признавался в любви нашей гигантской подруге.\| Бедолага..."
...What?\| How did you...,...Что?\| Откуда ты...
"Awww, tsk tsk. Did the big lady break your heart?","О-о-о, ну-ну. Большая дама разбила тебе сердце, да?"
"If you really must know, yes.",Если тебе правда интересно — да.
...Sigh...\| Lysander...,...Эх...\| Лисандер...
"Why?\| Can you see past her freckled face, to the nauseatingly... stolid persona that lies beneath?!\! A mind like yours would be bored to tears!","Ну зачем?\| Неужели ты не видишь, что под соблазнительными веснушками там скрывается... лишь вялость и закостенелость?!\! Такому, как ты, с ней скучно станет уже на второй день!"
"Beatrix, do you know why I'm still here?\| Why I haven't walked off despite your blatant attempts to infuriate me?","Как ты думаешь, Беатрикс, почему я всё ещё здесь?\| Почему до сих пор не ушёл, несмотря на твои откровенные попытки меня вывести из себя?"
"Well, yes! I am shockingly beautiful, what more reason does a red-blooded man need?","Ну как же! Я невероятно красива, и для живого мужчины этого более чем достаточно!"
"While you learned about me, I also learned about you.\| In my attempts to learn what I could from the shadows, I learned about your experience with the cult.","Ты многое узнала обо мне, но и я кое-что понял о тебе.\| Я долго собирал информацию тут и там, и мне стало известно, как ты вела себя в культе."
"And now, even after what can only appear to you as a betrayal, you remain steadfast.\| Not only in your pledge to fight the great enemy, but also to maintain your irreverent persona.\! All in a mostly vain attempt to conceal what I can only conclude is, as they say, a big, beating heart.\! I just wonder...\| when is your confession coming?","Подобные вещи ты однозначно считаешь предательством. И всё же ты упорствуешь.\| Не только в плане решимости сражаться с общим врагом, но и в поддержании своего разудалого маскарада.\! И всё это — в практически тщетной попытке скрыть то, что принято называть добрым сердцем.\! Интересно одно...\| когда же ты наконец признаешься?"
Wha...\| my confession?!,Что...\| в чём признаюсь?!
"You can only try to bully me so long before it becomes obvious.\! I have concluded that either you really do want to incinerate me to ashes, or you crave me around for your continued amusement.\! I must ask, please don't keep me in suspense... as I may be even more easily bored than you.\! What's it going to be, Beatrix?","Ты можешь сколько угодно меня донимать, но всё уже очевидно.\! Тут варианта два: либо ты и правда хочешь меня испепелить, либо жаждешь моего общества для своих развлечений.\! И прошу, не заставляй меня ждать ответа... мне становится скучно даже быстрее, чем тебе.\! Какой из двух вариантов, Беатрикс?"
"You...\| slick, sly little devil.\| It really did just dawn on me.\! You may have declared war on literal demigods, but... you did just that.\! Men twice your strength wouldn't have dreamed of making such a brash and impudent move...","Ах ты...\| чёрт языкастый.\| До меня только сейчас допёрло.\! Понимаешь, ты объявил войну полубогам, но... ты просто взял и объявил войну полубогам.\! Мужчины вдвое тебя крепче и не подумали бы решиться на такую дерзость и нахальство..."
"...So was that the confession, or... shall I be on my way?","...Ну давай, признавайся уже... или я пойду?"
"Stop right there, Lysander!\| Fine, you've become truly tantalizing bait. And... sure, I'll bite.\! ...I promise.","Прекрати немедленно, Лисандер!\| Ладно, признаю, ты для меня невероятно лакомый кусочек. И берегись.\! ...Я кусаюсь."
Wha...\| really?!\| I mean...,Что...\| ты серьёзно?!\| Я же...
"Shhh... stay interesting, I command it!\| No backing out now, little man!","Тс-с... не дай мне потерять интерес, заклинаю тебя!\| Ни шагу назад, человечек!"
By Donar... what have I done...,Донаром клянусь... что же я наделал...
