ENGLISH,Russian
"\c[1]The world of Tahnra.\! In the 997th year of our age, three realms rule the land.",\c[1]Мир Танра.\! В 997 году нынешней эпохи этими землями управляли три королевства.
"\c[1]The desert Kingdom of Sayunaa, whose wealth earned it the title of ""Kingdom of Gold""...","\c[1]Пустынное королевство Саюна, чьё богатство подарило ему прозвище «Царство Золота»..."
\c[1]The technologically advanced free Republic of Sandraka...,\c[1]Технологически развитая свободная республика Сандрака...
"\c[1]And the hegemonic Empire of Veridia, the world's military and economic superpower, where our story begins.","\c[1]И империя-гегемон Веридия, военная и экономическая сверхдержава, где и начинается наша история."
"\c[1]One generation ago, multiple bids for the Veridian Imperial throne plunged the land into war. This is known as the War of Veridian Succession.",\c[1]Одно поколение назад претенденты на императорский трон Веридии ввергли государство в войну. Этот кризис стал известен как «Война за веридийский престол».
"\c[1]The long and bloody war ended with the coronation of Empress Florina.\! However, it left deep scars in the people's hearts, as resentment against the excesses of the ruling class rose to the boiling point.\! Common people, who had lost so much, were forced to endure increasing hardships as the Empire sought to rebuild.","\c[1]Долгая кровопролитная война закончилась восхождением на трон императрицы Флорины.\! Однако конфликт оставил глубокие шрамы в сердцах людей, а возмущение против беспредела правящего класса достигло точки кипения.\! Простые люди, которые лишились столь многого, теперь были вынуждены терпеть всё возрастающие трудности, вызванные стремлением империи восстановить былое величие."
"\c[1]Twenty five years after the end of the Succession War, a man named Antares, a battle-worn General, kidnapped the Empress and formed his own army in an act of open rebellion.","\c[1]Спустя 25 лет после окончания Войны за престол заслуженный генерал Антарес похитил императрицу и собрал собственную армию, в открытую объявив о неповиновении."
"\c[1]He now controls a territory in the forest known as the Eastwall District.\! Driven by what he believes to be undue hardships by the central government, Antares threatens to sack the Imperial capital if his demands are not met.","\c[1]Теперь он контролирует участок леса в округе Иствол.\! Антарес заявляет, что центральное правительство высасывает все соки из людей, и угрожает разграбить столицу империи, если его требования не будут выполнены."
\c[1]The ambitious Prime Minister Casamir has called the General's bluff and has decided to take military action.\! He orders a force sent to Antares's stronghold at Eastwall Fortress.,"\c[1]Амбициозный премьер-министр Казамир заявил, что генерал блефует, и решил дать его мятежу вооружённый отпор.\! Он приказал армии выдвинуться к крепости Иствол, где засел Антарес."
"\c[1]Two young and promising Imperial Army officers, \n[8] and \n[27] long time friend, Zelos, have prepared to meet General Antares in battle.\! Little could they know how much their adventure would change the course of history...","\c[1]Двое молодых и многообещающих офицеров имперской армии, \n[8] и \n[27] давний друг Зелос, готовы встретиться с генералом Антаресом в бою.\! Они даже не догадываются, как это приключение изменит ход истории..."
