ENGLISH,Russian
"Well met, \n[8].","Здравствуй, \n[8]."
Narima. I must say.\! Your plan to restore the proper King of Sayunaa...\| it must have taken years to get right.\! And it went off without a hitch!,"Знаешь, Нарима.\! Твой план вернуть к власти настоящего короля Саюна...\| он же, наверное, прорабатывался годами.\! А в итоге всё прошло безупречно!"
"It was indeed a delicate operation, but it required the strength of your army.\! The Scions of Dargon simply fulfilled their duty.","Это и правда была весьма тонкая операция, но ничего бы не вышло без мощи твоей армии.\! Потомки Даргона просто выполняли свой долг."
"Right...\| So, that's it? You're done?\! Jules gets to be King, and then what?","Ну да...\| И что будет дальше? На этом всё?\! Что случится после того, как Джулс стал королём?"
We Sayunaari are driven strongly by the preservation of our culture.\! It means more to us than material reward.,"Мы, саюнари, очень сильно радеем за свою культуру.\! Для нас её сохранность куда важнее материальных наград."
"No, I mean...\| You've given so many years of your life to this cause, and endured so much hardship...","Да я не о том...\| Просто ты столько лет жизни этому отдала, вынесла столько тягот..."
"I have, yes \n[8]...","Так и есть, \n[8]..."
Do you think it changed you?\! Defined you?\! You've told me about having to integrate yourselves with the Tidereaver pirates...,"Как думаешь, это тебя изменило?\! Определило твою личность?\! Помню, ты рассказывала, как тебе пришлось стать своей среди тех пиратов..."
...I do not know why you ask these questions.,"...Я не очень понимаю, к чему ты задаёшь эти вопросы."
"Because I endured quite a bit myself, Narima.\! Not in the same way as you, but I went most of my childhood unsure of my next meal.\! That sort of thing is difficult to shake off. Well, it is for me.","Потому что я и сам немало пережил, Нарима.\! Не так, как ты, но большую часть детства я не был уверен, удастся ли в этот день поужинать.\! Такие вещи не так просто перерасти. Для меня, во всяком случае."
"\n[8], the people who died by my hand...\| So many were innocent.\! The slave routes I had to protect...\| it was all for the mission.\! Else, the Tidereavers would have undermined our entire efforts.\! Yes, it did change me.\! I do not know if I will ever, as you say, ""shake it off"" either.","\n[8], все те люди, кого мне пришлось убить...\| Многие из них были невинны.\! Маршруты работорговцев, которые мне приходилось охранять...\| всё это ради миссии.\! А иначе пираты просто свели бы на ноль все наши усилия.\! Да, я сильно изменилась.\! И тоже не уверена, что смогла бы это, как ты говоришь, «перерасти»."
"Yeah. You know, that's why I've always felt we share a certain spirit.\! We both know what it is like to live, day by day, without the least be reassurance of our well being.","Да уж. Видимо, поэтому мне всегда и казалось, что мы как-то душевно близки.\! Мы оба понимаем, каково это — жить, не будучи уверенным в завтрашнем дне.",
"I certainly have developed a deep admiration for your character, \n[8].\! Whether it is for the reasons you state, I do not know.","Я тоже в некотором роде восхищаюсь тобой, \n[8].\! Уж не знаю, по этим ли причинам или по иным."
"Narima... \|Now that your primary mission is complete, I would ask you consider allowing me to get to know you, truly and deeply.\! It's...\| an energy I feel around you.\! Can't shake it... but I don't want to.","Нарима... \|Раз уж твоя главная миссия выполнена, мне бы очень хотелось узнать тебя получше и поближе.\! Эта...\| энергия, которая от тебя исходит.\! Я не могу от неё отделаться... но и не хочу этого."
\n[8]... you honor me...\| it would please me greatly to develop my connection with you...,\n[8]... это честь для меня...\| Я с превеликой радостью познакомилась бы с тобой поближе...
"It's only fitting.\! You and I, versus the world, right?\! Except we're not scared of being completely alone anymore.\! We will be able to rely on each other, even when surrounded by the darkness.","А почему нет?\! Когда мы вместе, нам вообще ничего не страшно.\! Даже остаться в одиночестве.\! Мы могли бы рассчитывать друг на друга, даже когда вокруг царит кромешный мрак."
"...\| You and I, against the world...",...\| Вместе нам ничего не страшно...
