ENGLISH,Russian
"...This is the final point in the scavenger hunt... but...\! the last clue said there'd be a priceless treasure at the end!\! What gives?\! Errmmmm, wait a second.\! Hi, Barnabas.","...Это последний пункт в игре на поиск... но...\! там ведь говорилось, что в конце ждёт бесценное сокровище!\! Как же так?\! Э-э, минуточку.\! Привет, Барнабас."
Nice to see ya.\! I knew you'd make it.,"Привет.\! Я знал, что ты справишься."
How'd you know that?\! This was a challenging hunt!\! I might still be lost in the woods...,Это ещё почему?\! Задачка была непростая!\! Я запросто могла потеряться в лесу...
"Anyone who knows about you knows that's what drives ya. A challenge.\! If I made it easy, you'd'a got bored and I'd just be stuck here waitin' like a fool.","Каждый, кто с тобой знаком, знает, как тебя цепляют сложности.\! Сделай я задачку попроще, она бы тебе быстро наскучила, и я бы тут вечно ждал, как дурак."
"Ahhhh, very clever, Barnabas.\! So... you're the priceless treasure or what?","Ну-ну, очень хитроумно, Барнабас.\! Так значит... это ты, что ли, бесценное сокровище?"
Well...\| no.\! Just couldn't think of a better clue.\! Writing's never been my talent...,Ну...\| не совсем.\! Я просто ничего лучше не придумал.\! Никогда не умел писать замысловато...
"I hope you'd consider the time we've spent together.\! How far we've come, and that it's just you and I here, in this grove.\! To me, that's priceless.\! And...\| this farmer would like much, much more of that.","Мы с тобой немалый путь прошли вместе.\! И сейчас в этой роще только ты и я.\! Для меня такие моменты бесценны.\! И...\| лично мне хотелось бы, чтобы они случались как можно чаще."
"Oh, Barnabas...\! That's what you want? Just a lot more of me?\! Gosh, this whole, big, elaborate scheme... it's not what I'd expect from you!","Ох, Барнабас...\! Так вот чего тебе хотелось? Проводить время со мной?\! Господи, и вся эта сложная схема... прямо не ожидала от тебя!"
Yeah... guess I just wanted to try somethin' foolhardy again.\! Maybe show you that I still got a bit of spark left in me.,"Ну да... думаю, я просто соскучился по маленьким безрассудствам.\! Может, хотел показать, что осталась ещё во мне искра."
That's...\| so cute.\! But so silly.\! The last thing I need is even more foolhardy in my life.\! I want the Barnabas I see day in and day out.\! I want a whole lot more of that guy!,"Как же это...\| мило.\! И так глупо.\! Меньше всего в жизни мне сейчас нужны новые безрассудства.\! Мне нужен обычный Барнабас, которого я вижу каждый день.\! Так его не хватает!"
"And that you shall have, Sybil... if you'll have me too...","И ты его получишь, Сибил... если, конечно, захочешь..."
"Yes, you goofball!\! Come on, just walk me back to base and tell me how you thought of this whole grand scheme.","Ну конечно захочу, балда!\! Давай, пойдём на базу, а ты мне пока расскажи, как тебе вообще пришла в голову эта грандиозная схема."
