ENGLISH,KOREAN
Chapter 20-C: No Mercy for the Merciful,제 20-C장: 자비로운 이를 위한 자비는 없다
Hundreds of children have been brought here...,수백 명의 아이들이 이 곳으로 끌려 왔어...
"The Zanatus cult way of life is perverse, so they must indoctrinate children, the only way to create a like-minded generation.\! These people...\| if left unchecked, they'll transform the whole world into mindless drones to serve their purposes.\! And they have time on their side.\! If we win this war, there will be no mercy for them...\| I'll make sure they and their ideas are extinct forever.","자나투스 광신도들은 삶의 방식이 비뚤어져 있기 때문에, 비슷한 생각의 차세대를 만들어내려면 어린이들에게 사상을 주입하는 것이 유일한 길이지. \! 이 자들은... \| 방치한다면 자기들의 목적을 위해 온 세상을 무분별한 광신도로 바꿔 버릴 거야. \! 게다가 시간은 그들의 편이고. \! 이 전쟁에 이긴다면, 저들을 위해 베풀 자비는 없어... \| 저들과 저들의 사상은 내가 반드시 영원히 사라지게 만들 거니까."
The Sisterhood of Mercy...\| fighting for the enemy?!,자비의 자매회가...\| 적들을 위해 싸운다고?!
...What?!\! Probably being blackmailed... as if I needed more reason to wipe these guys out!,...뭐?! \! 아마 협박을 당한 거겠지만...저들을 없애야 할 이유가 하나 더 필요하지는 않았는데!
"\n[8], please do not take the lives of my Sisters...\| If we defeat the cultists...","\n[8], 우리 자매들의 생명을 뺏지 말아줘... \| 우리가 광신도들을 꺾기만 한다면..."
I hear you.\! Let's hope the bad guys haven't made that impossible.,이해했어. \! 악당들이 아직 자비의 자매회를 되돌리는걸 불가능하게 만들지 않았길 바라자고.
Edelia!,에델리아!
Sister Diana...\| My shame is boundless.\! Please forgive me...,다이애나 자매님... \| 이루 말할 수 없이 부끄럽네요. \! 용서해 주세요...
"You kept yourself alive.\! For that you need not be forgiven.\! Come with me, Edelia... may we never part again.","살아남았군요. \! 그러니 용서란 필요 없어요. \! 나와 함께 가요, 에델리아...다신 떨어지지 말도록 해요."
"...I will, Sister!\! How I have longed to fight by your side!","...그러겠어요, 자매님! \! 얼마나 당신 곁에서 싸우고 싶었는지!"
Aaaaaaggghhh!!!!!\! Edelia?!!,아아아아아아악!!!!! \! 에델리아?!!
Bloody hell...,이런 세상에...
What have we done?!\! Diana...,우리가 무슨 짓을 한 거지?! \! 다이애나...
