ENGLISH,KOREAN
Y'always wanted to say you were the best sword in the world.\! I wager ya probably earned that title by now.,넌 늘 네가 세상에서 가장 뛰어난 검사라고 말하고 싶어했지. \! 이제는 그 칭호를 얻었을 것 같네.
"Master Seargent.\! Perhaps, but that was a different time.","선임 부사관님. \! 아마도요, 하지만 그 때는 다른 시절이었으니."
It's real funny hearin' you still call me that.\! Bein' that you're a livin' nightmare now.\! Feels like a higher rank than Master Seargent.,아직도 그렇게 부르는 걸 들으니 좀 웃기는구만. \! 넌 이미 살아있는 악몽이란걸 생각하면 말이야. \! 아무래도 그게 선임 부사관님보다는 더 높은 지위 같은 느낌이라.
"...Barnabas. There are two people in this world who'll always have my blade guarding their lives.\! \n[8], and you.","...바나바스. 내 검이 늘 목숨을 지켜줄 두 사람이 세상에 있어요.\! \n[8], 그리고 당신이에요."
"I'm touched, kid.\! I think I'd sooner ya kill me yerself than I boast about havin' a bodyguard like you.","감동적인데, 꼬마야. \! 너 같은 경호원이 있다고 자랑하느니 차라리 네가 날 죽이는 게 낫겠다."
...So I've always held back my words when it came to you.\! Out of respect.,... 그래서 당신 말이 나오면 항상 입을 다물었는데.\! 존경심을 지키려고요.
"Words'll not hurt me, boy.\! What's on yer mind?","말한다고 덧나는 것도 아니고, 꼬마야. \! 무슨 생각을 하고 있어?"
You'll never see the world you want.\! Never.,당신이 원하는 세상은 절대 볼 수 없을 거에요. \! 절대로.
"Yeah, what's it to ya?\! Doesn't mean I can't fight for it.\! Better'n the alternative, slaughterin' innocents for some insane cause.","그래, 너는 어떤데? \! 맞서 싸울 수 없다는 뜻은 아니야. \! 다른 선택지보다는 낫지, 미친 이유로 무고한 사람들을 죽이는 것 말야."
"I've always hated people who think like you, Barnabas.\! You think your noble pursuit of peace is actually going to work?\! Perhaps for a short time, before the inevitable regression back to conflict.","난 항상 당신처럼 생각하는 사람들이 싫었어요, 바나바스. \! 그 고귀한 평화 추구가 실제로 먹힐 거라고 생각해요? \! 아마도 잠시는 가능하겠죠, 하지만 필연적으로 다시 갈등으로 회귀할 거고요."
"Nothin' a good war'll fix, right?","전쟁으로 해결되는 건 아무 것도 없지, 안 그래?"
"People are at their best when they are called to a cause.\! Without a dragon to slay, we sink into degeneracy.\! Case in point, squabbling, clueless nobles creating the conditions for the Succession War.\! A war in which you fought, and took many lives.\! A war that could have been avoided, had we not lapsed into complacency - enough so to allow such lowlives to reach the halls of power.\! But I know I'll never convince you.","사람들은 대의를 위해 나설 때 최선을 다하죠. \! 무찔러야 할 용이 없이는, 우리는 타락에 빠질 거에요. \! 황위 계승 전쟁을 위해 억지로 조건을 만드는 멍청한 귀족들이 그 좋은 예죠. \! 당신이 참전했던, 많은 목숨을 앗아간 그 전쟁 말이에요. \! 우리가 자만에 빠지지 않았다면 피할 수 있었던 전쟁 - 그래서 그 천한 것들이 권력의 전당에 도달하지 못하게 막을수만 있었더라면 말이죠. \! 하지만 난 당신을 절대 설득할 수 없을 거란걸 잘 알아요."
"Ya got that right, kid.\! Brain's too old to make heads or tails of what yer sayin'.\! Sounds more up \n[8]'s alley, heh heh.","그건 맞지, 꼬마야. \! 머리가 너무 늙어서 네가 하는 말을 도통 알아먹을 수가 없으니. \! 그건 \n[8]의 몫처럼 들려, 헤헤."
"Take care, Master Seargent.\! You're a good man.\! It's too bad things turned out this way.","몸 조심하세요, 선임 부사관님. \! 당신은 좋은 사람이에요. \! 일이 이렇게 되서 유감일뿐."
