ENGLISH,KOREAN
"Woooo, yeah!\! Take that, and that, and that!\! Pow, right in the kisser!","후우, 이얍! \! 이거나 먹어라, 저것도, 이것까지! \! 으랏차, 머리 후려치기!"
"Sister Sybil, your enthusiasm is infectious!\! Although I do not share such joy for warfare, I can at least appreciate yours!","시빌 자매님, 당신의 열정은 전염성이 있네요! \! 전투를 당신처럼 기쁘게 여길 수는 없어도, 적어도 당신의 기쁨은 알겠어요!"
"Hey, Abi! I mean... Sister Abi!\! Careful, almost whacked ya there!","안녕, 아비! 내 말은... 아비 자매님! \! 조심해, 거의 때릴 뻔 했어!"
"I do believe you were advised to temper your lust for battle, were you not?","전투에 대한 욕망을 누그러뜨리라는 조언을 받은 것 같은데요, 안 그래요?"
"Ugh... YES, fine, fine...","윽... 그래, 좋아, 좋아..."
"Ha ha, I jest, Sister Sybil, I will not tell anyone.","하하, 농담이에요, 시빌 자매님, 아무한테도 얘기 안 할게요."
"Aha, I knew it!\! I knew you were somethin' special, Abi.","아하, 알고 있었어! \! 넌 정말 특별하다니깐, 아비."
"Well, um... I wanted to bring up something with you.\! While I think we both understand that your initiation as a Paladin was out of the ordinary, it does make sense. These are truly scarce times.\! And well...","글쎄, 음... 사실 자매님에게 할 말이 있어요. \! 당신이 성기사로 서임받은 상황이 평범하지 않다는 건 우리 둘 다 이해하지만, 그래도 말이 된다고 생각해요. 정말이지 어려운 시기니까요. \! 그리고..."
"Yeah...???\| Come on, spit it out, pint-sized!","응...??? \| 아, 그냥 말을 해, 빙빙 돌리지 말고!"
"Well...\| I do not have a Bonded of my own, like Sister Edelia.\! Do you think...",글쎄요... \| 전 에델리아 자매님과 다르게 결속된 사람이 없거든요. \! 혹시 어떻게 생각하는지...
"You mean you and me, become blood sisters?\! Let me think....\| OF COURSE!\! You know... scarce times, and all.\! Let's show the world what the spirit of the Temple can do, Abi!","너랑 내가 피의 자매가 되는 게 어떤지 물어보는거야? \! 생각해 볼게... \| 그야 당연하지! \! 알잖아... 어려운 시기니까.\! 교단의 정신이 무엇을 할 수 있는지 세상에 함께 보여주자, 아비!"
"Oh...\| It was that easy?\! Then I shall inform Diana, and we will make it official!\! My heart is soaring, Sister Sybil, and I hope I am adequate as your blood sister!","오... \| 이렇게나 쉬운 거였어요? \! 그렇다면 다이애나에게 알릴게요, 그리고 공식화하는 거에요! \! 마치 마음이 날아갈 것 만 같아요, 시빌 자매님, 제가 당신의 피의 자매에 걸맞기를 바라요!"
Adequate... psh... we're gonna light up the world!,걸맞는다니...부끄럽게...우린 이 세상에 빛을 전할 거야!
