ENGLISH,KOREAN
Incredible...,놀라운데...
"And it is ours to use as we see fit.\! It will take some time to refit it for battle, but with it, we can airdrop troops deep behind enemy lines.","그리고 우리가 원하는 대로 쓸 수 있을 거야. \! 전투용으로 개조하는 데는 시간이 좀 걸리겠지만, 저걸로 적진 깊숙히 병력을 공수할 수 있어."
I've never seen one with my own eyes.,내 눈으로 비행선을 직접 보기는 처음인데.
Most haven't...\| We haven't flown these things for a hundred years.\! One would have to be wealthy beyond imagination to own one.,실제로 본 사람은 거의 없지... \| 우리는 백 년 동안 이런 것들을 하늘에 띄워보지 않았어. \! 하나 가지려면 상상도 할 수 없을만큼 부유해야 해.
I have to admit something to you.,사실 네게 고백할 것이 있어.
I am afraid of you outgrowing me.\! Outgrowing our cause.,나보다 네가 더 성장하는 것이 두려워. \! 우리 대의보다 더 성장하는 게.
...I do have a history of changing loyalties.,...내가 충성 대상을 바꾼 전력이 있기는 해.
"It's not that.\! I don't need loyalty from others.\! Not to me, anyway.","그게 아니야. \! 다른 이들의 충성은 필요 없어. \! 나한테는, 어쨌든."
"It seems to me that you've become the icon of hope in the peoples' eyes.\! As you are the icon, I would best serve the people as your right hand, if you will have me as such.","내가 보기에 넌 사람들의 눈에 희망의 상징이 된 것 같아. \! 네가 상징이니, 날 그렇게 삼아 주기만 한다면 네 오른팔이 되는 것이 사람들을 섬길 최고의 방법이겠지."
"That's a relief.\! We'll build a new world together, Lysander.","그거 안심이야. \! 우리가 새로운 세상을 만들어갈 거야, 라이샌더."
