ENGLISH,KOREAN
"Diana, can you tell me about the original Nephilim?","다이애나, 초대 네필림에 대해 얘기해 줄 수 있어?"
"Eager to learn, aren't you?\! The Temple has its stance on the Nephilim, regardless of multiple interpretations.","배움에 열의가 깊군요? \! 교단은 여러 해석에 상관 없이 네필림에 대해 고수하는 입장이 있어요."
This is your stance as well?,네 입장이기도 하고?
"The Saints Donar, Galzus, Cyrene, Ishtar, and Landis are the founders of our faith.\! Donar, as we interpret, was the physical embodiment of his divine power in Tahnra. The moment the man we know as Donar arrived in our world, we believe Donar through flesh and blood became one with us mortal beings, and made us Donari.\! Galzus was a warrior who relied upon his strength and ferocity.\! You find similar traits in the others - Landis's guile, Cyrene's kindness, and Ishtar's devotion.\! Each of the five Nephilim are represented by one of the five virtues of the Temple, and five elements of our Universe.\! Donar of the Light, Galzus of fire, Cyrene of water, Landis of wind, and Ishtar of earth.\! These are the pillars of virtue that are used to judge the quality of our devotees.\! Some choose to walk the path of all Saints, others will favor one in particular.","성 도나르, 갈주스, 사이린, 이슈타르, 랜디스는 우리 신앙의 창시자에요. \! 우리 해석에 의하면, 성 도나르는 그분께서 당신의 신성한 힘을 탄라에 물리적으로 구현한 현신이에요. 우리가 도나르라고 알고 있는 사람이 우리 세상에 도착한 순간, 혈육으로 이루어진 도나르께서 우리 필멸자들과 하나되어 우리를 도나리의 신도로 거듭나게 했다고 믿죠. \! 갈주스는 힘과 포악함에 의지하는 전사였어요. \! 랜디스의 속임수, 사이린의 친절, 이슈타르의 헌신 등 다른 이들에서도 비슷한 특징을 발견할 수 있어요. \! 다섯 네필림 각각은 교단의 다섯 가지 덕목 중 하나와 우리 우주의 다섯 요소로 대표되죠. \! 빛의 도나르, 불의 갈주스, 물의 사이린, 바람의 랜디스, 땅의 이슈타르. \! 이것들은 우리 신자들의 자질을 판단하는 데 사용되는 미덕의 기둥들이에요. \! 어떤 이들은 모든 성자의 길을 걷고, 어떤 이들은 하나를 선택하죠."
Aha...\| So can I guess that Galzus is your favorite Saint?,아하... \| 그럼 네가 제일 좋아하는 성자는 갈주스겠네?
He is told as the most fearless and fearsome being who ever lived...\! I can only hope to emulate his story.,그는 지금까지 살았던 사람들 중에서 가장 겁없고 무서운 존재로 알려져 있어요... \! 난 그의 이야기를 본받고 싶을 뿐이에요.
"Well, does such a being exist to match you in battle?","음, 전투에서 너와 대적할 만한 그런 존재가 있기는 할까?"
"An opponent may not be one's downfall.\! It could be one's own pride, or something unforeseen.\! This is a dangerous world, \n[8]...","내 몰락의 원인이 호적수가 아닐 수도 있어요. \! 자신의 자만이거나, 뭔가 보지 못한 것일 수도 있죠. \! 위험한 세상이에요, \n[8]..."
"Yeah... I guess so.\! Diana, I have to tell you. So often, I think you should be in command of this army, not me.","그래... 그런 것 같아. \! 다이애나, 말해야겠어. 사실 자주드는 생각인데, 내가 아니라 네가 이 군대를 지휘해야 한단 생각이 들어."
You humble me. But we are going into the unknown.\! I do not possess the knowledge or training to coordinate an army as you do... I prefer simply to feel the crunch of my enemies' skulls under my boot.,날 겸허하게 하네요. 하지만 우리는 미지를 향하고 있어요. \! 나는 당신처럼 군대를 조직할 만한 지식이나 훈련을 받은 적이 없어요... 난 그냥 내 발 밑에서 적들의 두개골이 부서지는 것을 느끼는 편을 선호해요.
...What a lovely picture you paint.,...네 묘사는 꽤 자세한걸.
