ENGLISH,KOREAN
"Hello, Sister Edelia.\! I hope I am not disturbing you?","안녕하세요, 에델리아 자매님. \! 혹 제가 방해가 되는건 아닌지요?"
"Not at all, General.\! Please, just Edelia.","전혀 아니에요, 장군님. \! 부디, 그냥 에델리아라고 불러주세요."
I wonder if you would indulge me regarding the Donari Temple.\! The Sisterhoods of Mercy and Justice.\! You are Diana's bonded?,도나리 교단에 대해 말씀해주실 수 있으실까요. \! 자비와 정의의 자매회... \! 다이애나와 결속되어 있으시죠?
"Yes I am.\! But in that regard, I am a failure.","네, 맞아요. \! 하지만 제가 그에 대해 말씀드리기에는, 전 제 의무를 다하지 못했는걸요."
Why?,왜죠?
A Sister of Mercy is tasked as the guardian of the Paladin's children.\! Her child remains missing...,자비의 자매회는 성기사 자녀의 수호자 임무를 맡아요. \! 하지만 다이애나의 아이는 아직 실종 중이에요...
Could you have prevented that tragedy?\! It would seem not.,당신께서 그런 비극을 사전에 막을 수 있었을까요? \! 그렇지는 않은 것 같습니다만.
"Thank you, but to the devoted of the Temple, it does not matter why.\! Only what happens.\! I can, however, continue to fulfill my duty to support Diana in her adventures in warfare.\! Tell me, are you a follower of Donar?","말씀 감사해요, 하지만 교단에 헌신하는 이들에게는, 이유는 중요하지 않아요. \! 무슨 일이 일어났는지가 중요하죠. \! 하지만 저는, 앞으로의 전쟁에서 다이애나를 지원하는 것으로 의무를 계속할 수 있어요. \! 말해주세요, 장군님도 도나르 교를 따르시나요?"
"I am not a devotee, though I do recognize its value.\! I lament the Donari Temple's erosion and the spread of nihilism and cult worship.","저는 신도는 아니지만, 그 가치는 이해하고 있습니다. \! 도나리 교단의 흩어짐과 허무주의의 만연, 광신도들의 창궐을 한탄할 뿐이죠."
"Ah, but you, the academic, probably could not bring yourself to believe in anything supernatural...","아, 하지만 학자인 당신께서는 초자연적인 것을 믿으실 수는 아마 없으시겠죠..."
"Nay, I have seen that the absence of the Temple has filled the peoples' hearts with banality, making them vulnerable.\! They subconsciously desire a return to traditionalism, but what they will receive instead is the iron fist of tyranny, which will feel just the same.","아니요, 저는 교단의 부재로 진부함이 마음에 들어서면서, 사람들이 나약해지는 것을 목격했습니다. \! 그들은 무의식적으로 전통주의로의 회귀를 원하지만, 대신 그들이 받게 될 것은 지금과 똑같은 폭정의 철권 뿐이겠죠."
"That is very astute, General...","정말 예리하시군요, 장군님..."
"Please, Lysander will do.","제발, 라이샌더라고 불러 줘요."
"Edelia... how do you feel about the Temple policy on... sanctioned breeding, for lack of a better term?",에델리아... 교단 정책 중 공인된 교배...에 대해 어떻게 생각하죠? 보다 나은 표현이 떠오르지 않네요.
"If a female acolyte is to become a devoted warrior, and purveyor of all the Temple is to the outside world, she must be of high caliber.\! The Temple considers physical ability, mental acuity, moral fortitude...\! The Sisterhood of Mercy is wedded to her faith, the Temple, to her Bonded, and most of all to her Bonded's children.\! Someone like me would never qualify for procreation.\! They wish only to allow the greatest features to pass on to the next generation of acolytes.","여성 견습 성기사가 헌신적인 전사가 되고, 또 외부 세계에 교단의 가르침을 전파할 수 있으려면 그녀 본신의 능력은 뛰어날거에요. \! 교단은 육체적 능력, 정신적 명민함, 도덕적 강인함 등을 고려하죠... \! 자비의 자매회는 우리 자신의 신앙, 도나리 교단, 결속의 상대자, 그리고 가장 중요하게도 결속된 상대의 자녀들과 특별한 관계를 맺게 되어요. \! 저 같은 사람은 절대로 출산 자격을 갖추지 못하겠지요. \! 교단은 다음 세대의 견습 성기사들에게 가장 좋은 특징들만을 물려주려고 하는 거에요."
"Begging your pardon, but... someone like you? Why ever not?",실례지만... 당신 같은 사람이라니요? 왜 안 돼죠?
...\| We of the Temple do not ask why.\! The traditions exist for the betterment of the world and the heavens.,... \| 우리 교단의 사람들은 이유를 묻지 않아요. \! 전통은 세상과 천상의 향상을 위해 존재하는 거니까요.
Is this why Sisters avoid associating with men?,그래서 자매회가 남자들과 어울리기를 꺼리는 건가요?
"Well...\| Yes, it would distract us from more important duties...\| Men of the Temple are severely punished for tempting a Sister of Mercy...","글쎄요... \| 그래요, 더 중요한 의무로부터 우릴 산만하게 할 테니까요... \| 교단의 남성들은 자비의 자매회를 유혹하면 엄중한 처벌을 받게 되어요..."
"Ah, men of the Temple.\! And what about men who are not of the Temple?","아, 교단의 남성들. \! 교단의 일원이 아닌 남성들은 어떻죠?"
Lysander...\! Are you trying to tempt me?,라이샌더... \! 날 유혹하려는 건가요?
"I wouldn't dream of it.\! But... I would like to get to know you, much more thoroughly.","그건 꿈도 꾸지 않아요. \! 하지만... 당신을 더 알고 싶습니다, 더 제대로."
"""Thoroughly...""\| what an interesting choice of words.\! From such an interesting man.\! Please, stay a while, Lysander.","‘제대로...’라\| 흥미로운 단어 선택이네요. \! 이렇게나 관심이 가는 남자에게 들을 줄은 몰랐는걸요. \! 부디 좀 더 머물러 주세요, 라이샌더."
