ENGLISH,KOREAN
"Pah, silly Veridians. If they will not properly acknowledge you as their savior, they deserve not the grace and beauty of my presence.","하, 멍청한 베리디아인들. 그들이 널 구원자로 제대로 인정하지 않는다면, 내 존재의 은혜와 아름다움을 누릴 자격도 없는 거지."
"...\| They will be ready in time. But for now, my role in Veridia is done. The Nephilim War is over, and Zanatus is dead.","... \| 때가 되면 준비가 될 거야. 하지만 지금으로선, 베리디아에서 내 역할은 이제 끝났어. 네필림 전쟁은 끝났고, 자나투스도 마침내 죽었으니."
"Indeed! A well-done demon, burned to a crisp by the divine fires of Cyrene.",그렇고말고! 놈은 사이린의 신성한 불길 속에서 바싹 구워진 악마 스테이크가 되어버렸지.
You don't seem too broken up about losing your adoptive father.,넌 양부를 잃었는데도 딱히 슬퍼하는 것 같지는 않네.
"...\| It feels bizarre to even hear those words. That man, that being, took me in for his own designs.\! No one fiddles with the likes of Beatrix, not even you, \n[8]!","... \| 그 말을 듣는 것조차 이상한 느낌이야. 그 남자는, 그 존재는 자신이 원하는 형태로만 날 받아들였지. \! 그 누구도 베아트릭스 같은 존재를 멋대로 가지고 놀 수는 없어, 설령 너라 해도, \n[8]!"
"Ha, duely noted.","하, 명심할게."
"Now then. You've promised me a new adventure.\| Care to share the details, or shall I simply annihilate anything that looks in your direction?","그럼 이제. 나한테 새로운 모험을 약속했지. \| 자세한 내용을 알려줄래, 아니면 내가 그냥 무언가 네 방향을 바라보기만 해도 죄다 없애 버리면 되나?"
"Zanatus's dying words still haunt me. I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","자나투스의 유언이 아직도 내 귀를 맴돌아. 그 말에서는 거짓이 느껴지지 않았어. 자나투스의 도나르에 대한, 그리고 나에 대한 증오는 설명할 수가 없어. \! 그런데 놈은 마지막 말을 남기면서 어떤 평화를 느끼는 것 같았어. 자기 임무를 마친 것처럼. \! 자나투스의 추종자 중 일부가 멀리 동쪽으로 망명해서 하필 그로트너로 향하고 있다는 보고가 있어."
"Grothnor, hmm?\| You know, they say even Donar's light fails to reach its innermost depths.\! It is home to unspeakable horrors that could render a man insane from fear.\! An odd vacation destination, though you've successfully intrigued me.\! The treasures that await must be positively gleaming.","그로트너, 흠? \| 도나르의 빛조차도 그 가장 깊은 심연에 닿지 못한다고들 하던데. \! 그건 공포만으로 사람을 미치게 만들 수 있는, 말로는 표현할 수 없는 공포의 본거지야. \! 이상한 휴가지네, 네가 내 흥미를 끄는 데 성공은 했지만. \! 거기서 기다리고 있는 보물이 꽤 번쩍이나봐."
"Yeah, I know. I couldn't imagine someone better equipped to be by my side for this.\| Ready to head off, then?","그래, 나도 알아. 이걸 위해 내 곁에 더 잘 준비된 사람을 상상할 수는 없었어. \| 그럼 이제 출발할까?"
"Off we go, then! Let us set the future ablaze, \n[8]!","어서 가자고! 우리 미래에 한 번 불을 질러보자고, \n[8]!"
