ENGLISH,KOREAN
Oh...\| flowers. How nice.\! You really are a hopeless romantic.\! And I do emphasize hopeless.,오... \| 꽃이네. 예쁘다. \! 너 진짜 대책없이 낭만적이구나. \! '대책없이'에 방점을 찍어서 말이지.
"You wound me, my dear.\! You wound me with your blade-edged words...","자기, 그런 말은 아픈걸. \! 칼처럼 날카로운 말로 이토록 날 베어버리다니."
So sorry.\! You may want to see a priestess.,아이고 미안해라. \! 넌 여사제한테 머리검사를 받아야 할 것 같은데 말이야.
"All I need is the warmth of your radiant beauty by my side.\! Admit it, how can you look at these baby blues and remain so defiant?","내가 원하는 거라곤 네 빛나는 미모가 내 곁에 있는 것 뿐이야. \! 인정해, 어떻게 이런 예쁜 꽃을 보고도 그렇게 냉담할 수 있어?"
"You would do quite well if those 'baby blues' did the talking, and not your foul mouth.",네 더러운 입이 아니라 차라리 이 꽃이 말을 한다면 상당히 괜찮을텐데 말이야.
....A compliment?\! From the icy heart that struggles to beat beneath this breathtaking visage I see before me?\! I can now die a happy man...,"... 칭찬인가? \! 내 앞에 보이는 이 숨막히는 얼굴 아래서 뛰기 위해 애쓰는, 이 얼음처럼 차가운 심장에게서 나오는?\! 난 이제 행복하게 죽을 수 있겠어..."
"Ah, by all means, proceed.","아, 제발, 꼭 그래줬으면 좋겠다."
But your heart would be shattered beyond repair for the rest of your days.,하지만 네 심장은 남은 일생 동안 돌이킬 수 없을 정도로 산산조각날 거야.
"Dream\| on!!!\! Ugh, when are you going to get a clue?!\! You are a pig and I do not like you!","꿈도\| 꾸지마!!! \! 윽, 언제쯤 눈치 챌 거야?! \! 넌 돼지고, 난 널 좋아하지 않아!"
...yet.,...아직은 말이지.
"You'd better hope for a miracle then, thief.","그렇다면 기적을 바라는 게 나을 걸, 이 도둑아."
"We do live in strange times, m'lady!\! Keep believing and it may just come true!","우리는 이상한 시대를 살고 있지요, 아가씨! \! 계속해서 믿다보면 언젠가 진짜로 이루어질 수도 있어!"
"Ugh, no, YOU are the one who wants...\| Nevermind.\! I am going away now!\! If you follow me, I will put an arrow through your eye socket!","윽, 아니야, 너야 그러길 바라겠지... \| 이제 됐어. \! 난 갈꺼야! \! 따라오기만 해봐, 네 눈구멍에 화살을 박아넣을 테니까!"
"A blessed day to you, fair Narima.\! You know where to find me.","축복받은 하루가 되길, 아름다운 나리마. \! 나 어디 있는지는 잘 알지?"
