ENGLISH,KOREAN
And if they get their hands on these weapons...?,놈들이 이 무기들에 손을 댄다면...?
"Then you'll be in a bind, won't you?","그럼 너희는 아주 난처해지게 될테지, 아닌가?"
Beatrix...\| How exactly do you know all this?,베아트릭스... \| 이 모든 걸 대체 어떻게 아는 거야?
"I had a feeling you'd ask, so full of curiosity, this one.\! I take it you've become acquainted with the Followers of Zanatus, hmm?","물어볼 것 같았어, 호기심이 가득해서. \! 자나투스의 추종자들이랑은 이미 많이 만나서 잘 알 고 있지, 음?"
We have.,그랬지.
"Oh, I know.\! You are a real thorn in their side, Avatar of Donar.\! Or, as they would say, the ""False One.""\! Once they found out I'm one of the Nephilim, they tried to make me one of them.\! Odd, I'd figure they would prefer just to kill me off.\! That's what happens when you fly too close to the sun, you get burnt, and I burned them quite handily.\! Stole all the secrets I could, and left to find my destiny, the magic of Cyrene.","오, 나도 알아. \! 넌 정말 눈엣가시구나, 도나르의 현신. \! 아니면, 그들이 말하듯 ‘그릇된 자’. \! 내가 네필림 중 하나라는 걸 알아내자, 그들은 날 그들 중 하나로 만들려 했어. \! 이상하지, 난 그들이 그냥 날 죽일 거라고 생각했는데. \! 태양에 너무 가깝게 날아가면 그렇게 되는 거야, 화상을 입지, 난 꽤 쉽게 태웠어. \! 내가 할 수 있는 모든 비밀을 훔치고, 내 운명, 사이린의 마법을 찾아 떠났지."
"...And here you are, falling into our lap.\! Seems a bit convenient for my tastes.",...그런데 여기 네가 내 무릎 위로 떨어지네. \! 내 기준으로는 너무 공교로운지라.
"We live in a time of fate, darling.\! Is it so hard to believe that we Nephilim would find each other?","우린 운명의 시대를 살고 있어, 자기. \! 우리 네필림이 서로를 찾게 되리란 걸 믿기가 그렇게 힘들어?"
"Either way, you're Nephilim, and we fight together.\! ...Just don't disappoint us, Beatrix.\! You've gotta admit, we did not get off on the right foot.","어찌 됐든, 너는 네필림이고, 우리는 함께 싸워야 해.\! ...그냥 우릴 실망시키지만 마, 베아트릭스. \! 인정해야 할 거야, 우리는 시작이 좋진 않았지."
"Oh pish... bygones and all that.\! I do wonder, what besides favor with the heavens do I have to gain by lending you my considerable power?","어휴... 지난 일은 지나간 거야.\! 너희들한테 내 상당한 힘을 빌려줌으로써 천국의 호의를 얻는 것 외에, 내가 얻을 건 뭐가 있을 지 궁금한걸?"
"All I can offer you is a target-rich environment.\! And that's my final offer, and don't pretend that's not exactly what you want.","내가 제공할 수 있는 건 네가 불태울 수 있는 목표가 풍부한 환경 뿐. \! 그리고 그게 내 마지막 제안이야, 이게 네가 원하는 게 아닌 척 연기하진 마."
"Touche, Avatar of Donar!","이야 한 방 먹었네, 도나르의 현신!"
