ENGLISH,KOREAN
"Hi, dear Zelos.\! May we speak?","안녕하세요, 젤로스. \! 이야기 좀 나눌 수 있을까요?"
"Yeah, sure.","그래, 물론이지."
Some of the others say you are boastful.,다른 사람들은 당신이 잘난체 한다고 하더라구요.
I'm sure they're saying all sorts of things.,별 말들을 다 하겠지.
Well... yes...\| They say other things as well.\! But I am curious about the boastful part.,음... 맞아요... \| 물론 다른 말들도 하지만요. \! 하지만 난 그 잘난체 한다는 부분이 궁금해서요.
What?\| Why?,뭐? \| 왜?
"It's okay, I don't mind.\! Please tell me about some of your great exploits.","괜찮아요, 전 신경 쓰지 않아요. \! 당신의 위대한 업적들에 대해서 이야기 해주세요."
"Let's see if there's anything that won't disgust you...\! Ah, the conquest of Stormrook was a high point in the campaign.\! The holdouts loyal to the Duchy of Rimorgue took their last stand...","어디 널 역겹게 하지 않을만한 게 있는지 볼까... \! 아, 스톰루크 정복은 전쟁의 가장 재미있는 부분이었어. \! 리모르그 공작령에 충성하는 저항 세력이 그곳에서 최후의 저항을 했지..."
"Please dear Zelos, nothing like that.\! I want to hear about you! And your great abilities and victories...","오, 젤로스, 그런 것 말고요. \! 전 당신의 이야기를 듣고 싶어요! 당신의 위대한 능력과 승리에 대해서요..."
"...Alright.\! The rest of our troops had no idea what to do.\! Good thing I arrived just then, on my dragon's back.\! I swooped down from the sky, and destroyed their defenses in a matter of moments.",...알았어. \! 내 군단의 다른 병력들은 적을 상대로 그저 속수무책이었어. \! 바로 그 때 내가 용을 타고 나타났으니 다행이었지. \! 난 하늘에서 내려꽂아서 일순간에 놈들의 방어선을 파괴했어.
Oh my stars...!\! Then what???,오 별이시여... \! 그러곤 어떻게 됐어요???
"I am quite sure that the sight of me scared the defenders enough to retreat.\! They crammed themselves into the keep, until Terenor's son surrendered to me.",내 모습이 꽤나 무서웠던지 적들이 후퇴를 하기 시작하더군. \! 테레노어의 아들이 내게 항복할 때까지 놈들은 그저 성채에 쳐박혀 있었지.
Wow... you are so terrifying to the enemy!\! Did the townspeople celebrate your victory?!,우와... 적에게는 그렇게 무시무시하시군요!\! 마을 사람들이 당신의 승리를 축하해주었나요?!
Uh...\| Yes. Let's go with that.,어... \| 그래. 그렇다고 해 두자.
"Oooohh I see....\| But that's not enough, right?\! Not for a... warrior like you...","오오오 그렇군요...\| 하지만 그걸로 충분하지 않았던거죠, 그렇죠?\! ...당신 같은 전사에게는..."
Strong silent type...\| Oh my stars... Zelos... you...\| You are so dreamy!!\! I mean...,강하고 조용한 그런... \| 오 별이시여... 젤로스... 당신은... \| 당신은 정말 몽환적이에요!!\! 제 말은...
"You know what's interesting?\! Back when I was a ""nice"" guy, women did not care for me much.\! Yeah, they thought I was handsome, but whatever.\! Now, here we are, with you swooning over tales of conquest.\! It's all about the bad boys, isn't it?","재밌는 게 뭔지 알아? \! 내가 ‘착한’ 사람이었을 땐 여자들이 날 별로 거들떠보지 않았어. \! 그래, 내가 잘생겼다고는 생각했겠지만 무슨 소용이람. \! 이제 와서는 너도 내 정복 얘기에 기절하려고 하잖아. \! 다들 '나쁜 남자'에게 끌리는 법이지, 안 그래?"
"It's not like that!\! I'm so sorry to have offended you, dear Zelos...","그런 거 아니에요! \! 마음 상했다면 미안해요, 젤로스..."
"Naw, it's okay.\! Better to be who you are than live a lie.\! Come, let me tell you about how I brought the city of Westerfeld to its knees.","아니, 괜찮아. \! 거짓으로 사는 것보다는 진정한 모습이 되는 편이 낫지. \! 자, 그럼 웨스터필드를 어떻게 무릎 꿇렸는지 얘기해 주지."
"Wonderful!\! Please, spare no detail this time...","멋져요! \! 제발, 이번에는 꼭 전부 자세히 이야기해 주세요..."
