ENGLISH,KOREAN
"...This is the final point in the scavenger hunt... but...\! the last clue said there'd be a priceless treasure at the end!\! What gives?\! Errmmmm, wait a second.\! Hi, Barnabas.","여기가 보물 지도의 마지막 지점인데... 하지만... \! 마지막 단서는 끝에 엄청난 보물이 있다고 했었지! \! 대체 어디에 있는거야?\! 어라... 잠깐만.\! 안녕, 바나바스."
Nice to see ya.\! I knew you'd make it.,만나서 반가워 시빌. \! 너라면 해 낼 줄 알았지.
How'd you know that?\! This was a challenging hunt!\! I might still be lost in the woods...,어떻게 알았어? \! 이건 진짜 어려운 보물 사냥이었는데! \! 난 아직도 숲속에서 길을 잃고 헤매고 있을 수도 있었다구...
"Anyone who knows about you knows that's what drives ya. A challenge.\! If I made it easy, you'd'a got bored and I'd just be stuck here waitin' like a fool.","널 아는 사람이라면 뭐가 널 움직이게 할 수 있는지 잘 알지. 도전 말이야. \! 내가 만약 이걸 쉽게 만들었다면 넌 금방 지루해졌을 테고, 난 여기서 바보처럼 기다리고 있어야 했겠지."
"Ahhhh, very clever, Barnabas.\! So... you're the priceless treasure or what?","아아, 영리하네, 바나바스. \! 그래서...네가 엄청난 보물이라는 거야 뭐야?"
Well...\| no.\! Just couldn't think of a better clue.\! Writing's never been my talent...,음... \| 아니. \! 사실 더 나은 단서를 생각하지 못해서.\! 이전부터 글쓰기는 영 재주가 없었지...
"I hope you'd consider the time we've spent together.\! How far we've come, and that it's just you and I here, in this grove.\! To me, that's priceless.\! And...\| this farmer would like much, much more of that.","우리가 함께 보낸 시간을 고려해 줬으면 해. \! 우리가 얼마나 멀리 왔는지, 이 숲 속에 너와 나 둘만 있다고 생각해 봐. \! 내게는 그게 엄청난 보물이야. \! 그리고...\| 이 농부는 그것보다는 훨씬 더 큰 걸 바라고."
"Oh, Barnabas...\! That's what you want? Just a lot more of me?\! Gosh, this whole, big, elaborate scheme... it's not what I'd expect from you!","오, 바나바스...\! ... 그게 네가 원하는 거야? 날 훨씬 더 많이 갖는 것? \! 젠장, 이 커다랗고 정교한 계획 전부...너한테 이런걸 받을 수 있게 될 줄은 몰랐는데!"
Yeah... guess I just wanted to try somethin' foolhardy again.\! Maybe show you that I still got a bit of spark left in me.,그래... 그냥 다시 한 번 무모한 일을 해 보고 싶었을 뿐이야.\! 내 안에 아직 불꽃이 조금 남아있다는 걸 보여주고 싶었지.
That's...\| so cute.\! But so silly.\! The last thing I need is even more foolhardy in my life.\! I want the Barnabas I see day in and day out.\! I want a whole lot more of that guy!,그건... \| 귀엽네. \! 하지만 바보 같아. \! 내가 가장 원치 않는 게 바로 내 삶에 더 바보 같은 걸 끌어들이는 거야. \! 난 내가 늘 봐왔던 바나바스를 원해.\! 내가 알던 그 남자의 모든 것을 더 원한다고!
"And that you shall have, Sybil... if you'll have me too...","그러게 될 거야, 시빌...너도 내게 같은 걸 허락한다면..."
"Yes, you goofball!\! Come on, just walk me back to base and tell me how you thought of this whole grand scheme.","그래, 이 바보야! \! 이리 와, 기지로 바래다 주면서 이 대단한 계획을 전부 어떻게 생각해 냈는지 말해 줘."
