ENGLISH,KOREAN
I thought I smelled something.\! What do you want?,무슨 냄새가 나는데 싶었지. \! 원하는 게 뭐야?
"I want only to win your heart, my future pirate queen.","그대의 마음을 얻기를 원할 뿐이오, 내 미래의 해적 여왕."
"If I am your future pirate queen, at the first opportunity, I will slice your throat open and keep all the gold to myself.\! Yes, I agree to this.","내가 네 미래의 해적 여왕이라면, 첫 기회가 생기자마자 네 목을 가르고 황금을 모두 나 혼자 차지하겠어. \! 그래, 이건 괜찮겠다."
"Ah, but then you would be deprived of the privilege to gaze upon my beautiful visage, my queen.","아, 하지만 그럼 내 아름다운 얼굴을 감상할 특권을 뺏길텐데, 나의 여왕."
"Well, too bad, because I would never associate with the likes of you!!","음, 안됐네, 왜냐면 난 너 같은 녀석과는 절대 상종하지 않을 테니까!!"
"Oh, sure you would.","오, 그러게 될 걸."
Grrrrr....\| Why are you so....,으그극... \| 넌 왜 이렇게...
Handsome?,잘 생겼냐고?
"So PERSISTANT!!\! I cannot believe you kept trying for so long!\! Do you even realize how much I insulted you?\! Your smell, your lifestyle, your personality, everything!\! Yet, you persist!! No man has lasted so long through my verbal abuse.\! You are one remarkable man.","끈질긴 거야!! \! 이렇게 오래 노력하다니 믿을 수가 없어! \! 내가 널 얼마나 모욕했는지는 알고나 있어? \! 네 냄새, 네 생활 방식, 네 인간성, 그 모든 걸! \! 그런데도 넌 집요하게 계속해!! 어떤 남자도 내 욕설을 이렇게 오래 버텨내지는 못했어. \! 넌 정말 대단한 남자야."
"Whoa, whoa there.\! I feel like we just met.\! Let's slow down - how's about you and I share a drink before we set off next?","와, 와 잠깐. \! 우리 방금 만난 것 같은데. \! 좀 천천히 하자 - 다음 이야기를 시작하기 전에 한 잔 하는 게 어때?"
"One drink.\! But that is it! And I am watching you like a hawk, no funny business!","한 잔 만이야. \! 딱 한 잔! 난 매처럼 널 보고 있을 거야, 허튼 짓 하지 마!"
"Come now, m'lady, I'll be a perfect gentleman.\! After you...","오, 진정하세요 아가씨, 난 아주 신사답게 굴테니. \! 먼저 가시죠..."
