ENGLISH,KOREAN
"Still alive, huh?","아직도 살아있네, 허?"
"Hey, scumbag, I'm talkin' to you!","이봐, 머저리, 어딜 어르신이 말씀하시는데!"
"Have it your way, traitor.\! You keep not talkin' and I'll keep pummellin' ya.","어디 네 맘대로 해봐라, 이 반역자 놈아. \! 계속 입다물고 있으면 난 그저 두들겨 패면 되니까."
"Heh heh.\! Y'know, I'm just doin me job.\! If you starve to death down here, it don't matter much to me.\! Sleep tight, prisoner.","헤헤. \! 있지, 난 그냥 내 할 일을 하는 거야. \! 여기서 네가 굶어죽어도 나야 별 상관 없어. \! 잘 자라고, 죄수놈아."
What the...\| You can't come down here!,대체 무슨... \| 여긴 출입 금지 구역인데!
Barbaric.\! How long have they let you languish in here?!,야만적이군. \! 그들이 자네를 얼마나 오래도록 여기에 방치한겐가?!
"Do not worry, my boy.\! I know what they did to you.\! We won't let them get away with it.","이제 걱정 마시게, 젊은 친구. \! 저들이 네게 무슨 짓을 했는지 내 잘 알지. \! 놈들이 그러고도 멀쩡히 빠져나가게 우리가 가만두지는 않을 걸세."
Who are you?,당신은 누구지?
"Edmund Pendergast, financier!\! I hope you've heard the name?","에드문드 펜더가스트, 금융가지! \! 이름 들어본 적이 있을텐데?"
"Yeah, you've got some money, they say.\! So what do I matter to a man like you?","그래, 돈 꽤나 있는 사람이라고 다들 말하던데. \! 당신 같은 사람한테 내가 무슨 상관이지?"
"Just know that I am a friend, and frankly, you could use one right now.\! You'll know what you need to know in time.\! You two, get him out of those chains.","내가 친구라는 사실만 알아두게, 그리고 솔직히, 지금 당장 자네를 도와줄 친구가 있는 편이 좋을 것 같네만. \! 시간이 지나면 자네가 알아야 할 것들을 알게 될 걸세. \! 너희 둘, 저 친구를 쇠사슬에서 풀어줘라."
