ENGLISH,KOREAN
"Let us raise a glass, to my friend, \n[8]!","잔을 들자고, 내 친구 \n[8]를 위하여!"
"Bet you all thought, \n[5] wouldn't make it this far, now ready to lead \n[27] first squad into battle. But I knew better!","다들 생각했겠지, \n[5]가 여기까지 오지 못할 거라고 말이야. 하지만 난 해낼거라는 걸 알고 있었어, 언젠가는 \n[5]가 \n[27] 첫 부대를 이끌고 전투에 나갈거라고!"
"Not in the celebrating mood, \n[8]?","축하할 기분이 아닌가, \n[8]?"
There's a lot on the line... the Empress's life is in our hands.,많은 것들이 걸려 있으니까...여황의 목숨이 우리 손에 달려 있어.
I'm not worried. I doubt these guys can keep up with you.,난 걱정 안 해. 다만 이 녀석들이 너를 잘 따라다닐 수 있을까?
...It helps having a one man army in our midst.,...우리 가운데 일인군단이 있는게 참 다행이지.
I'm just a man. We've got the gods on our side.,"난 그저 한 인간일 뿐이야, 그렇지만 우리 편에는 신들이 있지."
"I'm going to trust in my soldiers, not some idea. Don't tell me you believe in those fairy tales now?","난 내 병사들을 믿지, 사상을 믿지는 않아. 이제 와서 동화를 믿으라는 말은 아니겠지?"
"Don't underestimate the power of ideas. Look at how this empire's starting to forget the ideas that built it.\! With a proper leader, people would again feel a part of something. There would be no generals going rogue...","사상의 힘을 과소평가하지 말라고. 제국을 세울 수 있게 했던 사상을 정작 제국 자신이 잊기 시작하는 이 꼴을 봐. \! 올바른 지도자가 있다면, 사람들은 다시 뭔가에 소속감을 가지게 되겠지. 더 이상은 장군이 도적으로 변하지 않을 테고..."
"We've come a long way since the Academy, but now we face the real thing. Come, \n[8], let's brush up a bit.","우리가 제국 사관학교에서 졸업한지는 한참 됐지, 하지만 실전은 둘 다 처음이잖아. 가자, \n[8], 마지막으로 좀 더 합을 맞추어 보자고."
"\c[1]Imperial Army Encampment, Eastwall Province\|\|\|\|\|\^","\c[1]제국군 주둔지, 이스트월 지역\|\|\|\|\|\^"
