ENGLISH,KOREAN
"\c[1]Interesting.\! You really think it was a good idea coming here, do you?","\c[1]흥미롭군. \! 정말 여기 오는 게 좋은 생각이라고 여겼나보군, 아닌가?"
I-I... guess I saw something different about you.\! Any of the others...,나-나는... 당신에게서 뭔가 다른 걸 봤다고 생각했습니다.\! 다른 누구와도...
Any of the others would've killed you on sight.\! I sincerely hope for your sake that you have an answer for me.,다른 누구라도 널 보면 즉시 죽였겠지. \! 널 위해서라도 내게 할 대답이 있는 게 좋을 거다.
I... I understand.,난... 알겠습니다.
"While your interpretation of the texts is somewhat rudimentary, I believe it to be correct.\! Well...\| correct enough for your purposes.","경전에 대한 당신의 해석은 다소 초보적이지만, 그래도 맞는 것 같습니다. \! 음...\| 당신의 목적에는 충분히 부합할 겁니다."
"If I am ""correct enough"", then how best to act on this information?\! That said, it disturbs me that you were willing to risk your life to come here.\! I know you have much to gain.","내가 ‘충분히 옳다면’, 이 정보에 의거해서 어떻게 하는 게 최선일까? \! 말하고 보니, 네가 여기 오기 위해 기꺼이 목숨을 건 게 불안한데. \! 넌 얻을 게 많았다는 걸 알아."
"B-begging your pardon, but we are not so different!","미-미안하지만, 우리가 그렇게 다르진 않아요!"
"Except that you serve a mad cult, and are so blinded by the promise of reward that you let yourself get kicked around like a dog.\! I will not be following that path, Jebediah.","미친 사이비 종교를 섬기고 보상의 약속에 눈이 멀어 개처럼 쫓아다닌다는 것만 빼면. \! 난 그 길을 가지 않을 거다, 제베디아."
"Our business is done.\! Leave, following my exact instructions.\! One deviation will likely be your last mistake... and mine.","우리 볼 일은 이제 끝났어.\! 이제 가, 정확히 시킨 대로 해. \! 하나만 빗나가도 네 마지막 실수가 될 거야...내게도 그렇고."
D-do not waste this chance to make things right...,모-모든 걸 바로잡을 이 기회를 허비하지 마십시오...
"Any of the others would've killed you on sight.\! And if you don't have a good answer for me, they'll know you're here.","다른 누구라도 널 보면 즉시 죽였겠지. \! 그리고 좋은 답이 없다면, 저들이 네가 여기 있다는 걸 알게 될 거다."
Except that you are so blinded by the promise of reward that you let yourself get kicked around like a dog.\! I will not let that happen to me.,보상의 약속에 눈이 멀어 개처럼 쫓아다닌다는 것만 빼면. \! 그런 일이 내게 일어나게 할 순 없지.
Our business is done.,우리 볼 일은 이제 끝났어.
I know you feel alienated by the Nephilim.\! They do not deserve the power they wield.\! But just...\| just please don't hurt my Beatrix...,당신이 네필림들에게서 소외된 느낌을 받고 있는 걸 알아요. \! 저들은 자신이 휘두르는 힘을 가질 자격이 없어요. \! 하지만...\| 그저 나의 베아트릭스를 해치지만 마세요...
...\| Pardon me?!,... \| 뭐라고?!
Please...,제발...
"...""Your"" Beatrix?\! What, do you think you can win over that unhinged harpy by coming to her rescue?","... ‘너의’ 베아트릭스? \! 뭐, 그녀를 구하러 와서 그 정신나간 하피의 마음이라도 얻겠다고 생각한 건가?"
"Go home, Jebediah. You poor, misguided soul.","집에나 가, 제베디아. 불쌍한, 길 잃은 영혼같으니."
