ENGLISH,KOREAN
"\c[1]Upper balcony, Imperial palace at the capital\c[0]","\c[1]상부 발코니, 제국 수도의 황궁\c[0]"
"So, not even the mighty Kuroda could best the orphan.","그래서, 대단한 쿠로다조차도 그 고아를 능가할 수 없었단 말이지."
The one you call an orphan has many powerful allies.\! Your people had us believe we would go almost unopposed.\! We were not prepared.,당신이 고아라고 부르는 사람은 강력한 동맹이 많았소. \! 당신네 사람들은 우리가 거의 방해받지 않을 거라고 믿게 만들었지. \! 우린 준비가 되어 있지 않았다는 말이오.
So be it. There will be another chance.\! Did you have a chance to review my message?,그렇군. 또다른 기회가 있을 거야. \! 내 편지는 살펴볼 기회가 있었나?
Yes. You need a problem solved.,그렇소. 해결해야 할 문제가 있는걸로 아오만.
"I cannot expand on why, but this mission is but one part of a greater one... we will save this country, Kuroda.\! From itself, and its past folly.","이유는 설명할 수 없지만, 이 임무는 더 위대한 임무의 일부일 뿐이야... 우리가 이 나라를 구하는 거요, 쿠로다.\! 나라 자체로부터, 그리고 과거의 어리석음으로부터."
Countless men just like you have used men like me to further their ambitions from the shadows.\! It is a dance as old as time.,"셀 수도 없이 많은 당신과 같은 사람들이, 나와 같은 이를 이용해서 그림자 속에서 야망을 키워내고는 했지. \! 시간 자체만큼이나 오래된 책략이오."
Truly a man of your craft. How honorable.,과연 전문가다운 말씀이야. 아주 명예로우시군.
"I cannot stress enough the importance of timing.\! You must monitor the situation.\! When the target leaves to try to stop the war, that is when he must die.\! No sooner, no later.","정확한 시기의 중요성은 아무리 강조해도 지나치지 않지. \! 상황을 면밀히 살펴서 진행하시게. \! 목표가 전쟁을 멈추려고 떠나는 순간, 바로 그 때 그가 죽어야 해. \! 더 일찍도, 늦게도 안 돼."
273 targets have fallen to my hand. It will be as routine as morning tea.,총 273명의 목표가 내 손에 쓰러졌소. 아침에 마시는 차 만큼이나 일상적인 일이지.
"...What a noble life you lead.\! As you have been paid in advance, we must never meet again.\! Donar be with you... or whatever it is they say.","... 참으로 모범적인 삶을 사시는군. \! 선불을 받으셨으니, 우린 앞으로 만날 일이 없어야 할거요.\! 도나르께서 함께 하시길...인지 뭔지 아무튼 그거요."
