ENGLISH,KOREAN
Hello there. To what do I owe your visit?\! Usually I have to come to you.,오 안녕! 어쩐 일이야 방문하다니? \! 보통은 내가 너한테 가는데 말이야.
"It is difficult to achieve a connection with the others.\! I can strike and strike again with the flint, but the spark never fires.","다른 이들과 연결되기가 어려워서. \! 부싯돌을 아무리 쳐 봐도, 불꽃이 영 일어나질 않네."
"Yeah, it happens. Guess I try and meet everyone where they are.\! So do you, you just have this ice-cold reputation to protect, or something.","그래, 그럴 때가 있지. 내 경우에는 모두를 찾아가서 만나려고 노력해. \! 너도 그러면 좋을 것 같은데, 음 그 얼음장 같은 명성을 지켜야 한다거나 하는게 아니라면 말이야."
Seems I'm no longer mysterious to you.,난 이제 너에게 신비롭지 않은가 보네.
...You are always going to be a mystery to me.,...넌 언제나 내겐 신비의 대상이야.
"Charmed.\! \n[8], if you would indulge me for a moment...\! What have you noticed from the populations we have liberated?\! Resistance? Acquiescence?","음 반하겠는데.\! \n[8], 잠깐만 어울려 줄 수 있을까?.. \! 혹시 우리가 해방시킨 사람들로부터 발견한게 있어? \! 저항? 묵인?"
"Hmmm, I have not given it enough thought.\! Ever since my return, my entire focus has been on defeating the enemy on the battlefield.\! ...This is why I have people like you around me.\! What have you observed?","흠, 별로 생각해 본 적은 없는걸. \! 내가 돌아온 이래, 내 모든 관심은 전장에서 적을 무찌르는 거였지.\!... 그래서 너 같은 사람을 내 주위에 두는 거고.\! 네가 관찰한게 뭐야?"
The purpose of this exercise is to extract your instinctual reaction.,이 연습의 목적은 네 본능적인 반응을 끌어내는 거였어.
"Fine, fine.\! They feel grateful.\! Not all of them, but I do think the ""return of Donar"" has had a great effect on the people.\! I have to perpetuate the fairy tale in order to win their support.\! But, it seems that as of now, we have it.","좋아, 좋아. \! 다들 감사해 하던데. \! 물론 모두는 아니지만, 그래도 ‘도나르의 귀환’이 사람들에게는 큰 영향을 준 것 같아. \! 나는 저들의 지지를 얻기 위해서라도 이 동화 속 이야기를 영속시켜야 해. \! 하지만, 지금 당장은 우리가 지지를 받고 있는 것 같아."
"Indeed, we have liberated those who wish to be freed from the grip of those who worship Zanatus and condemn Donar.\! But, you mustn't forget. So many of them committed themselves to Zanatus on their own accord.\! From my observation, we, and the people who look to us for liberation, may well be outnumbered by those who see us as conquerers.\! The struggle will not end when we have defeated the last foe in combat,\! but when we have healed the deep wounds in the heart and soul of our people.","실로, 우리는 자나투스를 경배하고 도나르를 비난하는 자들의 손아귀에서 해방에 목마른 자들을 해방시켰어. \! 하지만 네가 잊어선 안 돼. 너무 많은 이들이 자발적으로 자나투스에게 헌신했었어. \! 내가 보기에는 우리와 해방을 기대하는 사람들은 우리를 정복자로 보는 사람들보다 그 수가 적을지도 몰라. \! 투쟁은 우리가 전투에서 마지막 적을 물리쳤을 때 끝나는 게 아니라, \!  우리 민족의 마음과 영혼의 깊은 상처를 치유했을 때 끝날 거야."
"And this is why I need you.\! Lysander, please never leave my side.\! You are my right arm, perhaps even my left.","이래서 내가 널 필요로 하는거지. \! 라이샌더, 부디 내 곁을 떠나지 말아 줘. \! 넌 내 오른팔이고, 어쩌면 왼팔의 역할까지도 해 줘야 할 수 있어."
\n[8]...\| Forgive me.,\n[8]... \| 용서해 줘.
"Oh, great.\! You're going to leave my side.\! Sorry... for what?","아, 이런. \! 내 곁을 떠날 거구나. \! 미안해...혹시 무엇 때문이야?"
For never expressing to you that your...\| Your beauty is...\| Quite captivating.,네게 한 번도 네... \| 네 아름다움을 얘기하지 않아서... \| 넌 아주 매혹적이야.
"Oh... well... You are forgiven!\! A bit outside of your usual ponderings, eh?","오... 음... 용서했어!\! 네가 평소에 고민하던 주제랑은 좀 결이 다르네, 그치?"
"Is it, though?\! The pursuit of beauty is a high calling.\! Without it, what we see are lifeless, soulless designs.\! Without pursuing it, why not would we then forget the value of love?\! Beauty reminds us that while our bodies occupy this world, our soul seeks to grow beyond it, into the divine.","과연 그럴까? \! 아름다움을 추구하는 것은 높은 소명이야. \! 아름다움이 없다면 우리는 생동감 없고 영혼 없는 디자인만 보게 될 테니. \! 미를 추구하지 않는다면, 사랑의 가치를 잊어버리게 되지 않겠어? \! 아름다움은 우리의 몸이 이 세계를 차지하고 있는 동안, 우리의 영혼이 세계를 넘어 신성을 추구한다는 것을 깨우쳐 주지."
"...You are quite eloquent, my friend.","...말이 아주 청산유수인걸, 내 친구."
"Please, do not refer to me as your friend.\! For I cannot bear that title any longer.\! \n[8], walk with me in this life.\! Be my companion, not just my ally.","제발, 날 친구라고 부르지 말아 줘. \! 그런 호칭은 더 이상 견딜 수 없어.\! \n[8], 이번 생은 나와 함께 하자. \! 그저 동맹이 아닌 반려로서."
"Lysander...\| You need not give so much of your mind to win me over.\! If I am to walk this life with you,\| give me your heart as well.","라이샌더... \| 내 마음을 사려고 네 마음을 그렇게까지 쓸 필요는 없어. \! 이번 생을 너와 함께 걸으려면, \| 네 마음도 내게 줘야 해."
"That may be difficult for me to express...\! But you must know that nothing in this life could pull my heart away from you.\! Know that I yearn for you, always.",그건 내가 표현하기 어려울 것 같은데... \! 하지만 이 삶에서 그 무엇도 내 마음을 너에게서 떼어놓지 못하리란 건 알아둬. \! 난 언제나 널 열망한다는 걸 알아 줘.
"Okay, I think I can do that...","알았어, 그건 할 수 있을 것 같아..."
