ENGLISH,KOREAN
"Well met, \n[8].",만나서 반가워요. \n[8]
Narima. I must say.\! Your plan to restore the proper King of Sayunaa...\| it must have taken years to get right.\! And it went off without a hitch!,"안녕하세요, 나리마. \! 사유나의 적법한 왕을 복위시킨다는 당신의 계획은... \| 제대로 준비하는데만 수년은 걸렸겠죠.\! 그런데도 뭐 하나 잘못된 것 없이 순조롭게 이루어졌네요!"
"It was indeed a delicate operation, but it required the strength of your army.\! The Scions of Dargon simply fulfilled their duty.","말씀대로 아주 까다로운 작전이었지만, 당신 군대의 힘이 필요했죠. \! 다르곤의 후예는 그저 의무를 다했을 뿐이에요."
"Right...\| So, that's it? You're done?\! Jules gets to be King, and then what?","맞아요... \| 그래서... 이제 다 끝난 건가요?\! 줄스가 왕이 되고, 그 다음은 뭐죠?"
We Sayunaari are driven strongly by the preservation of our culture.\! It means more to us than material reward.,우리 사유나인은 고유 문화의 보존을 통해 강력한 동기를 부여받죠. \! 단순한 물질적 보상보다 우리에게는 이것이 더 의미가 커요.
"No, I mean...\| You've given so many years of your life to this cause, and endured so much hardship...","아니, 내 말은... \| 이 대의에 당신의 삶을 수년이나 바쳤고, 엄청난 어려움을 견뎌냈잖아요, 그렇죠?..."
"I have, yes \n[8]...","그랬죠, 맞아요 \n[8]"
Do you think it changed you?\! Defined you?\! You've told me about having to integrate yourselves with the Tidereaver pirates...,그게 당신을 변하게 한 것 같나요? \! 당신을 규정했다던지? \! 당신은 타이드리버 해적들과 엮일 수 밖에 없었던 일들을 말해줬었죠...
...I do not know why you ask these questions.,... 당신이 왜 이런 질문들을 하는지 모르겠네요.
"Because I endured quite a bit myself, Narima.\! Not in the same way as you, but I went most of my childhood unsure of my next meal.\! That sort of thing is difficult to shake off. Well, it is for me.","나도 나 자신을 꽤나 견뎌왔으니까요, 나리마. \! 당신이랑 같은 식은 아니지만, 난 어린 시절 내내 다음 식사는 할 수 있을지 걱정하며 지냈어요. \! 그런 기억들은 떨쳐내기 어려워요. 음, 최소한 나한텐 그랬어요."
"\n[8], the people who died by my hand...\| So many were innocent.\! The slave routes I had to protect...\| it was all for the mission.\! Else, the Tidereavers would have undermined our entire efforts.\! Yes, it did change me.\! I do not know if I will ever, as you say, ""shake it off"" either.","\n[8], 내 손에 죽어간 사람들... \| 너무나 많은 이들이 무고했었죠. \! 내가 지켜야 했던 노예 교역로들은... \| 그 모든건 결국 임무를 위한 거였죠. \! 아니라면 타이드리버는 우리의 모든 발버둥을 허사로 만들었을거에요. \! 그래요, 그 경험들은 날 변화시켰어요.\! 나도 당신 말마따나, 그걸 평생 ‘떨쳐낼’ 수 있을지 모르겠네요."
"Yeah. You know, that's why I've always felt we share a certain spirit.\! We both know what it is like to live, day by day, without the least be reassurance of our well being.","맞아요. 그래서 난 항상 우리가 어떤 마음가짐을 공유하고 있다고 생각했어요. \! 우리 둘 다 매일, 하루하루 우리 자신의 행복에 대한 최소한의 확신도 없이 살아가는 게 어떤 일인지 알고 있잖아요."
"I certainly have developed a deep admiration for your character, \n[8].\! Whether it is for the reasons you state, I do not know.","난 확실히 당신의 성격에 깊은 감탄을 하게 됐어요, \n[8]. \! 그게 당신이 말한 이유 때문인지는 모르겠지만요."
"Narima... \|Now that your primary mission is complete, I would ask you consider allowing me to get to know you, truly and deeply.\! It's...\| an energy I feel around you.\! Can't shake it... but I don't want to.","나리마... \|이제 당신의 주 임무가 완료됐으니, 부디 당신에 대해 진실하고 깊게 알수 있는 기회를 내게 줄 수 있을까요? \! 당신의... \| 곁에 있을 때 느껴지는 그런 기운이 있어요.\! 떨쳐낼 수 없지만...그러고 싶지도 않지만요."
\n[8]... you honor me...\| it would please me greatly to develop my connection with you...,\n[8]...영광이에요...\| 당신과의 관계를 진전시킬 수 있는 건 내게 큰 기쁨이 될 거에요...
"It's only fitting.\! You and I, versus the world, right?\! Except we're not scared of being completely alone anymore.\! We will be able to rely on each other, even when surrounded by the darkness.","딱 걸맞는 것 같네요. \! 당신과 나, 세상에 맞서서, 알겠죠? \! 다만 우리는 이제 더 이상은 완벽히 혼자가 아닐까 두려워하지 않아도 될 뿐. \! 설령 우리가 어둠에 감싸인대도 이제 서로에게 의지할 수 있을 거에요."
"...\| You and I, against the world...","... \| 당신과 나, 세상에 맞서서..."
