ENGLISH,KOREAN
"Barnabas, can you believe it?\! We're out here, doing what we prepared to do for years.","바나바스, 믿겨져요? \! 우리가 수년간 연습만 해왔던 일들을 드디어 여기서 써먹고 있네요."
"Haven't seen battle since you were a street urchin, \n[8].\! Never thought I'd have to pick up the sword again, but it feels like a warm hug from mother.\! Can't put a price on that!","자네가 길거리 부랑아였던 이래로 난 전투를 본 적이 없어, \n[8]. \! 다시 칼을 쥘 일은 없을거라 생각했는데, 막상 다시 잡으니 마치 어머니의 따뜻한 포옹같은 느낌이야. \! 거기엔 감히 값을 매길 수 없지!"
How am I doing?\! Feels like I'm making it up as a I go along.,당신이 보기에 내가 잘 하고 있나요? \! 지금 나는 즉석에서 되는대로 대응하는 느낌이어서요.
Ya never really know what you're made of until you're walking the tightrope between life and death on the regular.\! You haven't cracked under the pressure yet.\! By that measure you're right where you need to be.,정기적으로 삶과 죽음의 줄타기를 하기 전에는 진정한 내 모습이 어떤건지 알 수가 없지. \! 자네는 아직 압력에 무너지지 않았잖나. \! 그 기준으로는 자네는 자네를 필요로 하는 곳에 정확하게 있는 거야.
Not too surprised. Remember yourself as a young street urchin?,사실 별로 놀랍지도 않지. 자네가 아직 거리의 부랑아 시절이었을 때를 기억하나?
It's a bit foggy...,흐릿하긴 해요...
"That war turned too damned many kids to orphans.\! But out of all of 'em, you showed up at our barracks shinin' as bright as a star.\! You just kept on goin', even without single coin to show for it.\! Puts a pauper above a noble in my eyes any day.",그 전쟁이 너무도 많은 아이들을 고아로 만들어버렸지. \! 하지만 그 많은 애들 중에서도 넌 우리 병영에 반짝이는 별처럼 나타났지. \! 동전 한 닢 없이도 넌 계속 나아갔어. \! 가난뱅이일지언정 내 눈에는 귀족보다 훨씬 더 고귀했다고.
"I seem to have everyone fooled, then.\! I have so much doubt about myself.\! I don't know why you or someone else much more experienced than I just take over.",그렇다면 제가 모두를 속인 것 같네요. \! 전 제 자신에 대해 의심이 많아요. \! 나보다 훨씬 경험이 많은 당신이나 다른 사람들이 왜 제게 지휘를 맡기는 지도 잘 모르겠고요.
"You try that and I'm going back into retirement, heh heh.\! All I wanna do now is bust some bad guys.\! Lots easier than havin' real responsibility.\! You gotta fight through that doubt, kiddo. No reason for it. Believe me when I tell you, you've got this handled.","자네가 지휘를 포기하려고 하는 그 순간이 바로 내가 다시 은퇴하는 날이야, 하하. \! 지금 내가 하고픈 건 악당들을 해치우는 걸세. \! 진짜 책임을 지는 것보다 훨씬 쉽지. \! 자네도 그런 의심암귀와 싸워서 이겨내야해. 그럴 의문을 가질 이유가 없어. 내 말 믿어, 자넨 이걸 잘 해낼 거야."
"Thanks...\! Guess I'll just have to learn to throw you into the front line first, eh?","고마워요... \! 제가 당신을 최전선에 투입하는 법부터 배워야 할 것 같은데요, 그렇죠?"
"If there's a good reason for it, kid!","좋은 이유만 있다면야 얼마든지, 꼬맹아!"
