ENGLISH,KOREAN
Duke Jaromir.\! How are the Emborian troops holding up?,야로미어 공작. \! 엠보어 병사들은 어떻게 버티고 있나요?
"Well... I knew you were a man of few words, but you've really outdone yourself.","음... 말씀이 별로 없으시다는 건 알고 있었지만, 정말로 과묵하시네요."
...\| I find it difficult to fathom your existence.,... \| 당신의 존재를 가늠하기가 어렵습니다.
...Still?!,...아직도요?!
The idea of you continues to defy my understanding.\! You are...\| holy Donar.,당신이라는 존재는 계속해서 제 이해를 벗어납니다. \! 당신은...\|신성한 도나르십니다.
Nope.\! \n[8].,아니에요.\! \n[8]
"I know the scriptures like they were my own children.\! Donar stands before me.\! You are the embodiment of truth, and the bringer of light.","저는 경전들을 마치 제 자식과도 같이 잘 알고 있습니다. \! 도나르께서 제 앞에 서 계십니다. \! 당신은 진리의 화신이며, 빛을 가져오는 분입니다."
"Okay...\| sure.\! It is I, holy Donar!\! Gaze upon my radiance!\! I come to bring the ultimate truth in the universe!","알았어요...\|맞아요. \! 그것이 나, 신성한 도나르다! \! 나의 광채를 보라! \! 내가 우주의 궁극적인 진리를 가져왔노라!"
"...You underestimate my faith, \n[8].\! Even through your jokes, my soul is shaken to its core.","...당신께서는 제 믿음을 간과하시는군요, \n[8]. \! 그런 사소한 농담조차도 제 영혼의 중심까지 흔들리게 합니다."
"Sheesh.\! You ARE dedicated.\! Jaromir...\| I like you.\! You are... so noble, like a throwback to a nobler time.\! Please don't lower yourself to this.\! I am nothing special.","맙소사. \! 정말 신실하시군요. \! 야로미어... \| 전 당신이 좋아요. \! 당신은... 너무나 고귀해요, 훨씬 이전의 고상했던 시대의 사람들 처럼요. \! 이렇게 자신을 낮추지 마세요.\! 저는 특별한 사람이 아니에요."
"...Please, be my wife, \n[8].","...제발, 제 아내가 되어 주세요, \n[8]."
...Wha-wha-whaaat?!,...뭐-뭐-뭐라고요?!
"You have changed my life. Nay, the whole world.\! Your return to this world has given me purpose.\! Have I not been of benefit to you, \n[8]?","당신께서는 제 삶을 바꿨습니다. 아니, 전 세계를 바꿨죠. \! 당신이 이 세계로 돌아옴으로써 제게 목적이 생겼습니다. \! 제가 당신에게 도움이 되지 않았나요, \n[8]?"
"Of course!\! I mean... no one else believes as strongly as you!\! It is quite a leap to try and wife me, though, fella!","물론이죠! \! 내 말은... 당신처럼 강한 믿음은 그 누구도 보여주지 않았어요!\! 하지만 날 아내로 삼는 건 좀 많이 여러가지를 건너뛰는거 아닐까요, 선생님!"
...May I know your answer?,...답을 주시겠습니까?
"Well...\! You know how I like to think things over, but...",글쎄요... \! 제가 결정을 내리기 전에 고심하는건 또 잘 아시겠지만...
"What woman doesn't dream of a man like you, solemnly professing his dedication?","어떤 여자가 당신 같은 남자를 꿈꾸지 않겠어요, 경건하게 자신의 헌신을 고백하는 이를?"
"Okay, well, not the quickest on the uptake there, Duke.\! Yes! I accept.","좋아요, 음, 이해가 빠르진 않네요, 공작. \! 그래요! 받아들이죠."
That warms my heart greatly.\! You shall make a fine Duchess.,제 마음이 너무나 따뜻해집니다. \! 당신께서는 좋은 공작부인이 될 겁니다.
"Whoa there, Duchess?\! I am apparently the reincarnation of your god, and you'd demote me to Duchess?!\! I think I'll make you my Mr. Donar instead. Ha ha ha...","와, 잠깐, 공작부인이요? \! 나는 분명 신의 환생인데, 당신은 나를 공작부인으로 강등시킬 건가요?! \! 제 생각엔 대신 당신이 도나르의 부군이 되어야 할 것 같은데요. 하하하..."
