ENGLISH,KOREAN
Seems like a trap...,함정 같은데...
"Better keep your eyes open, then, and blink us out if things go sideways.\! We need the book...","눈 잘 뜨고 있다가, 일이 꼬이면 우릴 데리고 탈출해줘. \! 우리는 그 책이 필요해..."
...\| By the heavens...,... \| 세상에...
Isn't that...\| that crazy mage who gave us such trouble before?!,저거... \| 전에 우릴 애먹였던 그 미치광이 마법사 아니야?!
"Yes...\! And apparently, one of the Nephilim...","그래... \! 그리고 보아하니, 네필림 중 하나고..."
...Am I dead?,...혹시 나 죽었니?
Just about.\! But you'll be fine.,거의 그럴 뻔했지. \! 하지만 이제는 무사해.
"Splendid...\| looks like those imperial goons couldn't get the best of me, after all.\! I do suppose I owe you a thank you, mmm?","끝내주네... \| 결국 그 제국 졸개들이 날 이길 수는 없었지!\! 아무래도 감사의 인사를 네게 전해야 할 것 같아, 그치?"
"How about an apology?\! You know, for stealing our property.","사과는 어때? \! 왜 그거 있잖아, 우리 물건을 훔쳐간거."
"Oh, that belonged to you?\! Goodness, had I known I was dealing with such lovely specimens, I would've just asked nicely instead.\! Name's Beatrix Pendergast.","오, 그게 네 물건이었어? \! 세상에, 이렇게나 사랑스러운 표본들이랑 엮이게 될 줄 알았으면, 그냥 친절하게 부탁했을 텐데. \! 내 이름은 베아트릭스 펜더가스트야."
"...Pendergast?\! As in, Edmund Pendergast?","...펜더가스트? \! 그러니까, 에드문드 펜더가스트의?"
"That's the one, darling.\! Edmund's little princess.","그래 맞아, 자기. \! 에드문드의 공주님이지."
Interesting. I wonder what someone from such a family would be doing out here?,흥미롭군. 그런 명망높은 가문의 일원이 여기서 뭘 하고 있는 거지?
"Beatrix...\| you must come with us.\! You are one of the ancient Avatars of Donar, reborn into our world.",베아트릭스... \| 우리와 함께 가요. 당신은 도나르의 고대 화신들 중 하나로 우리 세계에 다시 태어났어요.
Wait just a minute...\| how did you...,잠깐만...\| 네가 어떻게...
"Ah ha!\! Of course, you pulled me from the brink.\! Signature move of Donar himself.\! Well, well, fancy meeting you here, a thousand years later.","아하! \! 과연 네가 날 죽음에서 살려냈구나. \! 도나르 자신의 대표적인 행동이야. \! 그래, 그래, 여기서 만나니 반갑다, 수천 년이나 지나서."
"And you, the gigantic paladin. Inheritor of Galzus's legacy, no doubt.\! Eat any good books lately?","그리고 너, 거인 성기사. 의심의 여지 없이 갈주스의 유산을 물려받았군. \! 최근에 괜찮은 책 먹은건 없고?"
"Beatrix, the Nephilim are destined to reunite and fight Zanatus in the final battle.\! It is written in the prophecy, which has thus far come true.","베아트릭스, 네필림들은 재결합하여 최후의 결전에서 자나투스와 싸울 운명이야. \! 예언에 써 있는 내용이지, 지금까지는 사실로 밝혀진."
"Yes, that is the ""prophecy"" as they say, isn't it.","그래, 그게 그 ‘예언’이라고들 하지, 안 그래."
"If you don't like prophecies, take a look, all but one Nephilim Avatar is standing in this room.\! We have much to discuss - let's head back to Embor.","예언을 좋아하지 않는다면 둘러봐, 하나만 빼고 네필림 화신들 모두가 이 방에 서 있으니. \! 우린 논의할 게 많아 - 다시 엠보어로 돌아가자."
"Oh, really?\! And just why should Beatrix Pendergast comply with the likes of you, hmm?","오 정말? \! 그럼 베아트릭스 펜더가스트가 왜 너희 같은 녀석들 말에 따라야 하지, 흠?"
"I have an army, and you owe me one.","난 군대가 있어, 넌 내게 빚이 있고."
"You know... I always did love it in Embor.\! What with the year-round, bone-chilling winter, the endless, featureless fields... the bland, lard-based cuisine...\| yes, what a lovely destination.\! After you!","있지... 난 항상 엠보어가 좋았어. \! 일년 내내 뼈가 시릴 정도로 추운 겨울, 끝도 없고 특색도 없는 들판... 다 거기서 거기인 돼지 기름이 주재료인 요리...\| 그래, 정말 최고의 목적지네.\! 먼저 가, 따라갈테니까!"
