ENGLISH,KOREAN
Lysander. I'm glad we finally get a chance to slow down and reflect.\! What do you think of the museum?,라이샌더. 드디어 한 숨 돌릴 기회가 생겨 다행이야. \! 박물관에 대해 어떻게 생각해?
"I never did care for modern art.\! Splashes of color here and there.\! 9th Century is more to my liking. There is beauty and virtue in depicting the real and the true, indeed as there is vice in distorting it, as 10th Century pretenders would do well to learn.","난 현대 예술에 관심 가져본 적이 없어서. \! 여기 저기 물감을 뿌려대는 그런 거. \! 9세기 미술이 훨씬 내 취향이야. 사실과 진실을 묘사하는 것에는 아름다움과 미덕이 있어. 실제로 그걸 왜곡하는 것에는 악덕이 있듯이, 10세기의 모사꾼들이 배울 필요가 있는 것들이지."
"Ah, yeah. I can see that.","아, 그래. 무슨 말인지 알겠어."
"And in regards to the beauty of our civilization itself, its architecture...\! It seems stripped away in the very same regard, making way for more... coldly utilitarian designs.\! It is as if those who drive culture today prefer to mock the pursuit of beauty, rather than embrace it.\! Why do you think that is?",그리고 우리의 문명과 그 구조의 아름다움에 대해서는... \! 같은 관점에서 더... 냉혹하게 실용적인 설계에 길을 내준 것 같아. \! 마치 오늘날 문화를 주도하는 사람들이 아름다움을 포용하기보다는 미의 추구를 조롱하는 걸 선호하는 것처럼.\! 네 생각에는 왜 그런 것 같아?"
Veridia has subjected itself to a lot more war than for most of the last millennium.,베리디아는 지난 천년의 대부분보다 최근에 훨씬 더 많은 전쟁을 겪어왔지.
"Yes... that is a part of it.\! But at least now, I take solace knowing that there still exists two connoisseurs of proper culture in the world.","그래... 그런 문제도 있지.\! 하지만 최소한 지금은, 이 세상에 올바른 문화의 감정가 둘이 아직 존재한다는 데에서 위안을 삼겠어."
Was it really the Succession War?,정말 황위 계승 전쟁이 모든 발단이었을까?
"In my view, there has been a creeping, grinding cultural upheaval since the Aetherium Crisis ended.\! However, I do believe that the shock to the fabric of our society wrought by the Succession War exposed the festering wound for all to see.\! So, one may very well conclude that the Succession War was solely responsible for... this feeling.\! This intuitive feeling so many of us know, but are unable to properly convey.\! That something is not quite right.\! That purpose has been stripped away from our lives.","내가 보기엔, 아테리움 사태가 끝난 이후로 슬금슬금 이어지는 문화적 격변이 있었어. \! 하지만 나는 계승 전쟁이 우리 사회 구조에 가한 충격이, 곪은 상처를 노출시켜 모두가 보도록 만든 거라고 믿어. \! 그래서 누군가는 계승 전쟁이 전적으로... 이러한 감상에 책임이 있다고 결론지을 수 있겠지. \! 이 직관적인 감상은 우리 중 많은 이들이 알고 있지만 제대로 표현할 수는 없는 거야. \! 무언가가 올바르지 않은 것 같다는 느낌.\! 목적이 우리 삶에서 박탈됐다는 느낌."
...And how do we get it back?,...그럼 우린 어떻게 그걸 되찾을 수 있을까?
"Just as it did not decay overnight, it will not be restored quickly. Perhaps, not even in our lifetimes.\! But one thing we do know is that you are now the beacon of salvation for the Donari faithful.\! Broader purpose may have to come from you, for the time being.","하루 아침에 썩어버리지 않은 것처럼, 빠르게 복원될 순 없겠지. 어쩌면, 우리 생에는 힘들지도 몰라. \! 하지만 우리가 아는 게 있다면 도나리교를 믿는 이들에게 네가 구원의 등불이 됐다는 거야. \! 당분간은 더 광범위한 삶의 목적이 너에게서 나와야 할 수도 있어."
"You expect a lot from me, friend.","나한테 많은 걸 기대하는데, 친구."
"If not you, then who?\! That avaricious snake, Casamir?\! Men like him cannot inspire, nor truly shape the future.","네가 아니라면 누구에게 기대하겠어? \! 저 탐욕스런 독사, 카사미르? \! 그런 사람은 다른 이에게 영감을 줄 수도 없고, 진정으로 미래를 빚어낼 수도 없어."
I cannot do it alone.,나 혼자서는 해낼 수 없어.
"Continue to walk the path of righteousness, and you will always have me, and so many others, committed to your cause without reservation.",계속해서 정의의 길을 걸어가. 그럼 나와 다른 여러 사람들이 거리낌 없이 네 대의를 위해 헌신하게 될 테니까.
Thank you...,고마워...
