ENGLISH,KOREAN
Abigayle...\! You have the appearance of one from Sayunaa.,아비게일... \! 사유나 사람처럼 꾸몄군.
"Yep, that's right!","네, 맞아요!"
But Abigayle is not a Sayunaari name.,하지만 아비게일은 사유나 이름이 아닌데.
"My brother and I were born and raised in Veridia!\! You are very studied and worldly, dear Jaromir.","제 오라버니와 저는 베리디아에서 나고 자랐거든요! \! 야로미어 님은 지식이 해박하시고 세상 물정에 밝으신 것 같아요."
"Sayunaari history is fascinating to me.\! Such a proud and stalwart culture.\! From the paintings I have seen, you could pass for Soha herself.","사유나 역사는 내게 매혹적이오. \! 자랑스럽고 굳건한 문화지. \! 내가 본 그림들에서 유추하건데, 당신은 소하 그녀와 판박이 같소만."
"Oh my stars, the infamous queen who nearly destroyed the world?\! Well, the stories say she was beautiful enough to drive most men mad, so perhaps you overestimate me...","오 별이시여, 세상을 거의 파괴할 뻔한 악명 높은 여왕 말인가요? \! 음, 대부분의 남자들을 미치게 할만큼 아름다운 여자였다고 하니, 절 과대평가하시는 것 같네요..."
"Ah, but my accounts of the Aetherium Crisis tells a very different story about Soha.\! Perhaps one day, we can explore my estate in Embor, and I can share this with you.","아, 하지만 아테리움 사태에 대해 내가 알고 있는 해석은 소하에 대해 아주 다른 이야기를 하지. \! 어쩌면 언젠가, 우리는 엠보어에 있는 내 사유지를 함께 탐험할 수 있을 거요, 그 때가 온다면 이 얘기를 기꺼이 하겠소."
"I would like that very much, my dear Jaromir!","그러면 정말 좋겠어요, 야로미어 님!"
"The pleasure would be mine, Abigayle.\! We are setting off to battle tomorrow... would you be my company during this evening's meal?","오히려 나야말로 기쁘지, 아비게일. \! 내일이면 전투에 임해야 하는데...오늘 저녁 식사는 나와 함께 해 주겠소?"
Yes... of course!!,그래요...물론이죠!
