ENGLISH,KOREAN
"\c[1]Isanter Palace, headquarters of the Western Army\c[0]","\c[1]이산테르 궁전, 서부군 사령부\c[0]"
"That predictable oaf, Terenor...\! like a child playing with a cannon, the man deserves not the power he wields.","저 뻔한 바보, 테레노어...\! 마치 대포를 가지고 노는 아이같군, 놈은 저런 힘을 휘두를 자격이 없어."
It should be a simple matter to overcome an oaf.,바보를 이기는 건 간단한 문제일 텐데요. 
"Would that I could wish it true, Diana.\! Harold, what are we looking at?","그럴 수만 있다면 바랄 바가 없겠소, 다이애나. \! 해롤드, 우리가 정확히 무엇을 상대하고 있는건가?"
"Sixty-thousand men, against our own twenty-thousand, my lord.\! An unknown amount of gun and cannon divisions from the Imperial Army will be backing Terenor as well.\! Our 1st Heavy Cavalry has finally mobilized at Fort Findorian, giving us some breathing room.","우리 군대 2만에 맞서고 있는건 6만 대군입니다, 주군. \! 또한 확인되지 않은 수의 제국군 총병과 대포 부대 역시 테레노어 공작을 지원할 겁니다. \! 다행히 우리 제 1 중기병대가 드디어 핀도리안 요새에서 기동하여 그나마 숨통을 트게 되었습니다."
And we have the Temple warriors on our side...,그리고 도나리교 전사들이 우리 쪽에 있지...
"As long as we control the river, let the Eastern Army come.\! We will destroy bridge after bridge until their supplies run dry.","우리가 강을 장악하는 한, 동부군이 오게 두어도 됩니다. \! 저들의 보급이 말라붙을 때까지 하나씩 다리를 파괴하면 저들은 끝입니다."
Make them starve for going on the offensive.\| Terenor might just be dull-witted enough for that to work...,공세에 나선 댓가로 저들을 굶주리게 하지. \| 테레노어가 딱 충분히 멍청한 만큼 이 계획이 먹힐 거야...
You have learned nothing since the Succession War.,계승 전쟁 이후로 배운 게 없군요.
Who is this disrespectful child?!\! You will address this council properly!,이 버르장머리 없는 애송이는 누구지? \! 이 회의에 제대로 이름을 대라!
"\n[8], was it?\! This is the one who was key in recapturing Trucea.","\n[8], 맞나? \! 트루세아를 수복하는 데 핵심 역할을 했다고 들었다."
\n[8]...,\n[8]...
"The enemy has more men and material. You cannot hope to win a war of attrition.\! But their army is retreating and regrouping since their loss at Trucea.\! The time to strike is now while they are off balance. If not now, then never.\! If they were to lose Fort Eureeka, it would be a painful effort for them to continue offensive operations.","적은 인원도 자원도 더 많습니다. 소모전으로는 이길 수 없습니다. \! 하지만 저들의 군대는 트루세아의 패전 이후로 후퇴하며 재규합하고 있습니다. \! 저들의 균형이 무너진 지금이 치기에 적기입니다. 지금이 아니면 기회는 없습니다. \! 만약 저들이 유리카 요새까지 잃는다면, 계속 공세를 취하기에는 저들도 고통스러워 질 겁니다."
You can't expect me to just commit my soldiers to this...,내가 이 짓에 내 병사들을 그냥 참여시키길 바랄 수는 없을터...
"Duke Lothair, we have reason to trust in \n[8]'s judgement.\! ...\| I will accept personal responsibility if \n[8]'s plan fails.","로테어 공작, 우리는 \n[8]의 판단을 신뢰할 근거가 있습니다.\! ... \| \n[8]의 작전이 실패한다면 제가 직접 책임을 지겠습니다."
"If this adventure is a failure, your ""personal responsibility"" will mean very little to us when the enemy has removed all of our heads.","만약 이 모험이 실패로 돌아간다면, 적이 우리 머리를 모두 베고 난 뒤엔 당신의 ‘직접적인 책임’도 의미가 없겠지."
"...\| If we can shock Terenor with a dramatic move, he may lose his enthusiasm for war.\! This land does not need another generation lost.","... \| 우리가 극적인 기동으로 테레노어를 충격에 빠뜨릴 수 있다면, 그는 전쟁에 대한 열의를 잃을 수도 있겠지. \! 이 땅은 또 한 세대를 잃을 필요가 없어."
"\n[8], we will support you how we can. Donar be with us.","\n[8], 우리가 할 수 있는 한 지원하겠다. 도나르여 우리와 함께 하소서."
I can't guarantee anything.\! But a small chance is better than no chance.,저는 아무 것도 보장할 순 없습니다. \! 하지만 작은 기회라도 기회가 없는 것보단 낫지요.
"I sincerely hope you know what you're doing, Diana...","당신이 뭘 하고 있는지 알고 있기를 진심으로 바라오, 다이애나..."
I do not presume to know.\! All that matters is that I believe.,나는 모르는 것을 아는 척하진 않습니다. \! 중요한 건 내가 믿는다는 거지요.
