ENGLISH,KOREAN
"Here we stand, together again.\! You've a lot to answer for, \n[8].","여기 우리, 다시 함께 섰군. \! 네게 물어야 할 죄가 많다, \n[8]."
"No matter how many lies you pile onto yourself, you still play the part.\! Some day, Casamir, your lies are going to catch up to you.","네가 아무리 거짓말을 네 자신에게 쌓아올려도, 네 본질은 변하지 않지. \! 언젠가는, 카사미르, 네 거짓말이 네 발목을 잡을거야."
Your glib remarks mean nothing.\! All that matters is my imminent coronation to become Emperor of all Veridia.,네 입담은 아무런 의미도 없다. \! 정말 중요한 건 곧 있을 내 베리디아의 황제 즉위식이지.
"You've built quite a following, you know.\! They say you're the bringer of light, the hero of the West... some even think you're the reincarnation of their god.","너도 꽤 많은 추종자를 만들어냈더군. \! 네가 빛을 가져오는 자, 서부의 영웅이라고 하던데...네가 그들 신의 환생이라고 생각하는 사람도 있고 말이야."
"It seems pretending to be a religious savior to win the hearts of the people nearly won this war for you.\! The Temple is too dangerous to be left intact, as are their beliefs, and their...\| folk heroes.","네가 사람들의 마음을 사려고 종교적 구세주 역할을 하던게, 이 전쟁을 거의 이길 뻔하게 했었지.\! 교단은 너무 위험해서 그대로 둘 수가 없겠어, 마찬가지로 그들의 믿음, 그들의...\| 민간 영웅설화까지 지워야겠지."
Gunners... ready!!!,사수...준비!!!
"Goodbye, \n[8].\! Give my regards to... whatever god you people worship these days.","잘 가게, \n[8].\! 그 안부나 전해 주게...너희들이 요즘 숭배하는 신이 누구든 간에 말이야."
FIRE!,발사!
"\c[1]What have they done, my champion?\! Such folly, such recklessness.\! To cause you such harm...\| all for what?\! To continue this fairy tale, this... prophecy of theirs?!","\c[1]저들이 무슨 짓을 했는지 보았는가, 내 대전사여? \! 정말 어리석고, 정말 무모하군. \! 네게 이런 해를 끼치다니... \| 대체 무엇을 위해서?\! 고작 이 동화를 이어가기 위해, ...그들의 예언을 이어가려고?!"
"\c[1]You have become powerful, my champion. Peerless in this world!\! You know what you must do.\! Do it, and the power bestowed upon you will be yours forever.","\c[1]넌 강해졌다, 내 대전사여. 이 세계에선 견줄 자가 없지! \! 네가 뭘 해야만 하는지 알 것 이다. \! 그것을 행하라, 그렇다면 네게 주어진 힘은 영원히 네 것이 될 거야."
It shall be done.,그렇게 하도록 하지.
