ENGLISH,KOREAN
It is to be nothing but...,별 건 아니다만...
...Sinarran Spice?,...시나란 향신료?
"5,000,000 Human gold coins to be purchasing this shipment...","이번 선적분은 5,000,000 인간 금화로 구매할 수 있다..."
"5 million big ones?! Hell's bells, some fancy folk in Veridia really wants this stuff!\! Hey, Rask, what gives? ...Cat got your tongue?!\| 5 million gold mean anything to ya?!","5백만 금화?! 세상에, 베리디아의 잘나신 분들이 정말로 이걸 원하는구만! \! 이봐, 라스크, 왜 그래? ... 고양이가 혀라도 물어 갔나?!\|5백만 금화면 뭘 할 수 있는지는 알지?!"
"Are you to be knowing what is Sinarran Spice, human?","시나란 향신료가 뭔지 알기는 하는 건가, 인간?"
'Course I do! It's Sinarran Nervestim! The good stuff. Catnip. Whatever ya wanna call it.\! Got any other quiz questions?,물론 알지! 시나란 신경흥분제! 좋은 물건이지. 캣닙 같은. 뭐라고 부르던 간에. \! 다른 수수께끼가 또 있나?
"When it is to be being consumed by humans, it gives grrrreat pleasure.\! But to us Barek Tor, it is just to be used as normal spices for our food. Safe to be being consumed by us. But for human, verrrry dangerous.","인간들이 섭취하면, 커어다란 즐거움을 준다. \! 하지만 우리 바렉 토르에게는 음식에 넣는 평범한 양념일 뿐이다. 우리는 섭취해도 안전하다. 하지만 인간에게는 아아주 위험하다."
"Heh heh, yeah. Will never forget my first time. You kitties sure make good stuff.","헤헤, 그래. 처음 맛본 날을 잊을 수 없어. 너희 고양이들은 정말 좋은 물건을 만든다니까."
"Do you know what humans are to be calling ""catnip"" is only, as you say, processed to becoming very powerful.\! And it is my own people who are to be doing the processings.\! Humans enslave Barek Tor to be feeling pleasure from the spice that is to be coming from our homeland.","인간들이 ‘캣닙’이라고만 부르는 것이, 네 말대로, 처리를 거치면 아주 강력해질 수 있다. \! 그리고 그 처리를 하는 것은 바로 내 동포들이다. \! 인간들은 바렉 토르를 노예로 삼아, 우리 조국에서 나는 향신료에서 즐거움을 느끼고 있다."
"Sheesh... alright, alright, evil ""hoomans"", very bad guys. Well guess what, we just stole all their loot. Good, right?\! Come on, let's get paid and get outta here.","아이고... 알았어, 알았어, 사악한 ‘잉간들’, 아주 나쁜 놈들이지. 그런데 그거 알아, 우리가 노획물을 방금 다 훔쳐냈어. 좋지, 그렇지?\! 자, 돈을 받고 여기서 나가자고."
"Raskuja will not to be takings gold from forced slavery of his own kin.\! Raskuja is to be retiring from this employ. The gold that was to be being Raskuja's share is to be paying off his debts. We are to be square, human.\! And prrrray Raskuja is not to be hirings by your enemies.","라스쿠자는 자기 동포의 노예 노동에서 생긴 황금은 받지 않는다. \! 라스쿠자는 이 고용을 그만둔다. 라스쿠자의 몫인 황금은 빚을 탕감하는 데 쓰겠다. 이제 동등해졌다, 인간. \! 라스쿠자가 네 적들에게 고용되지 않기나 기이이도 해라."
