ENGLISH,KOREAN
"They're here, love... I mean, Diana. I mean...","그들이 왔어, 내 사랑... 그러니까 내말은, 다이애나. 내 말은..."
We have guests! Come and greet your adoring public!,손님이 왔어! 어서 와서 흠모하는 대중을 맞아!
"With no one to carry the Temple scripture's legacy, this book's secrets are locked away... forever.","교단 경전의 유산을 물려줄 이가 없는 상황에서, 이 책의 비밀들은 잠겨버렸어...영원히."
That the corrupt hearts of men will someday exploit our new found ignorance...\! Its certitude is troubling. And one wonders what I must now do to protect the future.,인간의 부패한 마음이 언젠가는 새롭게 발견된 무지를 이용할 거란 것... \! 그런 확실성이 우려돼. 그리고 미래를 보호하기 위해 내가 지금 무엇을 해야 하는지도 궁금하고.
My apologies... it's good to see you again.,미안해...다시 봐서 반가워.
They say you have decided not to take the title of Grandmistress of the Temple... but why? Who better to serve in this role?,교단의 대사제 직위를 받지 않기로 하셨다고요... 왜 거절하신 거에요? 이 역할에 더 나은 적임자라도 있나요?
...It is not my title to bear.\! A mind and soul of great caliber and purity will come to fulfill the role... I can only do my best until then.\! Did you need something of the Temple?,... 그건 내가 짊어질 직위가 아니야. \! 위대한 능력과 순수함을 가진 정신과 영혼이 그 역할을 수행할 거야... 나는 그 때까지만 최선을 다할 뿐이야.\! 교단에서 뭐 필요한 거라도 있어?
"Diana, I just wanted to see if now'd be a good time to make my induction into the Sisterhood of Justice official!\! You mentioned, back in Embor, that we should do this when we get the chance, in front of all the Temple.\! I know I have much to answer for... so perhaps now I've lost the privilege...","다이애나 님, 지금이 제가 공식적으로 정의의 자매회에 가입하기 좋은 때인지 알고 싶어요. \! 엠보어에서, 우리는 기회가 된다면 교단의 모든 이들 앞에서 이렇게 해야 한다고 말했었잖아요. \! 물론 제가 답해야 하는 게 많은 건 알아요...어쩌면 이제 저는 특권을 잃었을지도 모르겠네요..."
"And, well... I was also wondering if Barnabas and I could get married here!","그리고, 음... 전 바나바스랑 제가 여기서 결혼할 수 있을지도 궁금해요!"
"Whoa, hold up a minute!\! Well now you've got me in a pickle, askin' all formally like that.","와, 잠깐만! \! 그렇게 정식으로 물어보다니, 내 입장이 곤란해지는걸."
"Oh come on, what are you waitin' for, the right time to settle down?\! Hahaha!","왜 그래, 뭘 기다리는 거야? 정착할 적절한 시기?\! 하하하!"
Heh. Fair enough.,헤. 일리가 있어.
"Ah, you'd just like to make it formal.\! To be honest, I'd forgotten all about that. To me, your induction into the sacred order was official then and there.\! But, after your decision to follow Lysander, I still want to see you mature a bit, not to fall so easily to suggestion. You must be your own person.\! ...\|One year of satisfactory service to the Temple, then you will reach the first rank within the Sisterhood of Justice.\! That's the best I can do, and I believe you have what it takes.","아, 그러니까 공식적으로 하고 싶은 거구나. \! 솔직히 말하자면, 그건 몽땅 잊어버리고 있었어. 나로서는, 네 신성한 자매회 가입은 그 때 그곳에서 공식화됐었지. \! 하지만 라이샌더를 따르기로 네가 결심한 후에는, 남들의 제안에 쉽게 넘어가지 않도록 좀 더 성숙해지기를 원했지. 넌 스스로 결정해야 해.\!... \|교단에 1년간 만족할 만한 봉사를 한 후에야 정의의 자매회 안에서 첫 번째 계급이 될 거야.\! 내가 할 수 있는 건 거기까지고, 필요한 자격은 네가 갖추고 있으리라 믿어."
"And in regards to a marriage ceremony, talk to Stefan about that.\! Though, I suggest the groom agree voluntarily first.","그리고 결혼식에 대해서는, 스테판에게 물어보도록 해. \! 물론 신랑이 먼저 동의하는 게 우선이겠지만."
"I am ready, Diana... more than ever, to devote myself to this Temple.\! I formally request another chance to become a member of the Sisterhood of Mercy.\! I'll do whatever it takes.","난 준비가 됐어요, 다이애나... 교단에 나 자신을 헌신할 준비가요. \! 정식으로 자비의 자매회의 멤버가 될 또다른 기회를 청합니다.\! 무엇이든 다 하겠어요."
"...Given the circumstances, perhaps another chance is warranted.\! I do not blame you for what you must feel is a betrayal. You could not ignore your instincts.\! But this will be the second Temple induction chance for you, which is highly unusual...\! One year of satisfactory service, then you will be granted the first rank within the Sisterhood of Mercy.\! That's the best I can do, and I believe you have what it takes.",".... 그런 상황이라면, 또다른 기회가 주어질 수 있겠어. \! 네가 배신이라고 느꼈을 일에 대해 비난하지 않을게. 네 본능을 무시할 수 없었겠지. \! 하지만 이건 두 번째 교단 가입 기회니까, 대단히 드문 일이야... \!1년간 만족스러운 봉사를 마친 후에는 자비의 자매회 내에서 첫 번째 계급에 도달하게 될 거야.\! 내가 할 수 있는 건 거기까지고, 필요한 자격은 네가 갖추고 있으리라 믿어."
"Hey, not bad, all things considered! Whaddya say?",모든 일을 감안해 볼 때 나쁘지 않네! 어떻게 생각해?
"...\| Thank you so much. You won't regret this, I swear!","... \| 정말 고마워요. 후회하지 않으실 거에요, 맹세해요!"
"\n[8]...\| We go into the unknown.\! With the dark god slain, the people of Tahnra again have the power to bring about great change, for both good and evil.\! I do not know what lies ahead for you. But if you need me, I'll be there.","\n[8]... \| 우리는 미지의 세계로 간다. \! 어둠의 신이 죽으면서, 탄라의 사람들은 다시 선과 악 모두에 큰 변화를 가져올 힘을 갖게 됐어. \! 네 앞에 무엇이 놓여있는지 나는 몰라. 하지만 내가 필요할 때 거기에 있을게."
