ENGLISH,KOREAN
\c[1]Embor Palace\c[0],\c[1]엠보어 궁전\c[0]
"Please don't ever leave me like that again, Sybil...","다시는 그런 식으로 떠나지 마, 시빌..."
"What am I going to do with you, Sybil...","널 대체 어쩌면 좋을까, 시빌..."
"...Thank you for looking out for me, \n[8].","....날 챙겨줘서 고마워, \n[8]."
"Sybil, let me tell you about what it means to be a Paladin.\! We are not brutes, nor do we desire for ourselves.\! A Paladin has been forged in the fire of battle for most of their lives, and is punished harshly for pursuing worldly reward, or succumbing to fear.\! We must be ready to die for Donar.","시빌, 성기사가 된다는 게 어떤 뜻인지 설명할게요. \! 우리는 짐승이 아니고, 또 자신을 위해 욕망해서도 안 돼요. \! 성기사는 삶의 대부분을 전투의 불길 속에서 단련되고, 세속적인 보상을 추구하거나 두려움에 굴복하면 가혹한 처벌을 받아요. \! 우리는 도나르를 위해 죽을 준비가 되어 있어야 해요."
"Even though evil forces have nearly destroyed us, the Paladins will live on.\! Under normal circumstances, you as a female must have bore a child to a father of the Temple's choosing.\! But we are living in extraordinary times, and our sacred order needs you.","비록 사악한 세력이 우리를 거의 파괴했지만, 성기사들의 유지는 이어질 거에요. \! 정상적인 상황에서는, 당신이 여성인 만큼 교단이 선택한 아버지를 통해 아이를 낳아야만 해요. \! 하지만 우린 이상한 시대를 살고 있고, 신성한 기사단은 당신을 필요로 하죠."
"Yes, I understand.","네, 이해했어요."
"Should you become a Sister of Justice, your sole purpose will be as a divine weapon of war, and you will wield the essence of divinity as your armor and weapon.\! With this power comes the burdens we bear - discipline, sacrifice, temperence...\! Are you prepared for this, Sybil?","정의의 자매가 된다면, 당신의 유일한 목적은 전쟁의 신성한 무기가 되는 것이고, 신성의 정수를 방어구이자 무기로 휘두르게 될 거에요. \! 이 힘과 함께 우리가 짊어져야 할 규율, 희생, 인내라는 짐도 따라오죠... \! 그럴 준비가 되어 있나요, 시빌?"
"I want nothing more, ma'am...\| I am prepared to do whatever it takes!!","그 이상 바라는 건 없습니다, 성기사님... \| 무엇을 걸게 되든 전 준비가 되어 있어요!!"
"Psst... I think you should probably call her ""Sister"" now...",저기... 다이애나를 이제 ‘자매님’이라고 불러야 할 걸...
"Then from now on, until you depart this world, you are a Paladin.\! Serve Donar and the cause of good and justice until your last breath.\! I am honored to welcome someone as brave as you, Sister Sybil.","그럼 이제부터 이 세상을 뜰 때까지, 당신은 성기사에요. \! 도나르를 섬기고 마지막 숨을 내쉴 때까지 선과 정의를 위해 봉사하세요. \! 당신처럼 용감한 자를 받게 되어 영광이에요, 시빌 자매님."
Thank you...\| thank you so much...,감사합니다...\| 정말 감사해요...
