ENGLISH,KOREAN
Mom??!!,엄마??!!
My Alex...,우리 알렉스...
"Long time no see, kiddo.","정말 오랜만이구나, 꼬맹아."
"Uncle Stef, you're back too?!","스테프 삼촌, 삼촌도 돌아오신 거에요?!"
...Uncle?,...삼촌?
Kid's got quite the imagination... heh.,꼬맹이의 상상력이 풍부한 편이라...헤헤.
Edelia...\| my beloved Sister.\! My heart is at ease knowing you are safe.,에델리아... \| 내 사랑하는 자매님.\! 당신이 안전한 걸 보니 마음이 놓이는군요.
"Every time you go to war, it fills me with dread.\! I hope you will stay longer this time... surely you could use a spot of rest!","자매님께서 전쟁에 나갈 때마다, 제 마음은 걱정으로 가득 차네요. \! 이번에는 더 오래 머물렀으면 좋겠는데...좀 쉰다면 확실히 도움이 될 거에요!"
"That's an understatement... \! Your hospitality is always welcome, Edelia...","아 그럴 수만 있다면... \! 당신의 환대는 언제나 고마워요, 에델리아..."
"But the dangers to our world are growing, and the Paladins are needed more than ever.\! I will spend every moment with you and Alex while I am here.","하지만 우리 세계를 노리는 위험이 커지고 있고, 이 세계는 그 어느 때보다도 성기사가 필요해요. \! 여기 있는 동안 만큼은 늘 당신과 알렉스랑 함께 할게요."
"I'll get ya caught up. Edelia there's her ""Bonded.""\! Not sisters by birth, but by blood pact.\! Edelia's the Sister of Mercy, who takes care of the warrior's family and home while enjoying a privileged status in their holy order.\! Diana's the Sister of Justice, or the Paladin, 'n fact the leader of 'em.\! They... y'know... go out and smash things.","설명이 필요해 보이네. 저기 에델리아는 다이애나와 ‘결속’되어있어. \! 진짜 혈연은 아니지만 피의 의식으로 맺어진 자매지. \! 에델리아는 전사의 가족과 집을 돌보는 동시에 교단 체계 속에서 특권적인 지위를 누리는 자비의 자매야. \! 다이애나는 정의의 자매, 혹은 성기사라고도 하지, 보다 정확히는 성기사들을 통솔하는 수석 성기사고. \! 그들은...뭐 알지?...나가서 때려 부수는 일들을 해."
Interesting setup they've got going.,흥미로운 관계로 보이네.
"Mmhmm... mostly Diana's doin' though. A return to the old way.\! Y'see she's actually a bit of an outcast 'round here... too orthodox for their lot.\! By my view, she's a better religious whackadoo than any of 'em.\! These lazy priests don't even realize what she's become...\| She *is* the Temple, my friend.\! Y'didn't hear that from me, though.","음... 대부분 다이애나가 주도해서 한거야. 예전 방식으로 돌아가는 것. \! 사실 다이애나는 여기서 좀 겉도는 편이야... 저들에게는 너무 정통파라서. \! 내가 보기엔, 그녀는 저들 중 누구보다도 종교적인 괴짜야. \! 이 게으른 성직자들은 그녀가 어떻게 돼 가는지도 모르고 있고...\| 그녀 *자신*이 바로 교단이라니깐, 친구.\! 하지만 내가 그랬다고는 하지 마."
Grandmaster Oxley...,옥슬리 대사제님...
"Yes, I'm still here, alive and kicking. And so is my greatest Paladin, despite her lust for battle, mmhmm!","그래, 나 아직 여기 있네, 씩씩하게도 살아있지. 그리고 내 최고의 성기사도 썩 잘 지내는 것 같구만, 전투에 대한 욕망에도 불구하고. 음음!"
...Who is that?,...저 분은 누구신지요?
"Oh, yes of course, you haven't met!\! Diana, please meet Brother Jebediah.\! He is my protege, and well-versed in the language of the ancient texts.\! Come now, don't be shy.","아아, 아직 만난 적이 없었지! \! 다이애나, 여긴 제베디아 형제님일세. \! 내 제자이고 고대 문헌의 언어에 정통해. \! 자 이리 오게, 수줍어 하지 말고."
Nice to meet you...,만나서 반갑습니다...
"So, you will be assisting the Grandmaster? Very well.\! I would like to introduce our new friend, \n[8].\! We found \n[1] as a prisoner at the cult's prison complex near Granheim Abbey.","그래, 대사제님을 보좌하는 건가요? 아주 잘 됐군요. \! 내 새 친구 \n[8]을(를) 소개할게요. \! 그랜하임 수도원 근처 광신도의 감옥 시설에서 포로로 있던 \n[1]을(를) 찾았었죠."
!!!\| You actually survived there?!\! I mean...,!!! \| 거기서 정말로 살아나온 건가요?! \! 그러니까 제 말은...
"...It would seem so, right?","...어 그렇죠, 제가 지금 죽은게 아니라면요?"
Yes of course but...\| simply remarkable.\! Their brutality is boundless.,네 물론이죠 하지만... \| 그저 놀랍군요.\! 저들의 잔혹함은 끝도 없는데.
Grandmaster... do you think??,대사제님...혹시??
"Please follow us, \n[8].","따라와 주세요, \n[8]."
