ENGLISH,KOREAN
Chapter 9: Sanctuary,제 9장: 보호구역
"The enemy lies before us at Lemelin Monastery!\! We shall crush the treasonous Temple for harboring the enemies of the Empire of Veridia.\! General Lysander, don't disappoint me.","적이 우리 앞의 레멜린 수도원에서 농성중이오! \! 베리디아 제국의 적들을 숨겨준 반역도당 교단을 뭉개버리시오. \! 라이샌더 장군, 날 실망시키지 마시오."
"Yes, your excellency.\! You can count on me.","예, 각하. \! 절 믿으십시오."
The Imperial government is invading the Monastery?!\! Unforgivable!,제국 정부가 수도원을 침략한다니?! \! 용서할 수 없어!
"Great Paladin...\| perhaps the government means us no harm!\! Please practice restraint, warriors...","위대한 성기사시여... \| 어쩌면 정부는 우리를 다치게 할 생각이 아닐 지도 모릅니다!\! 전사들이여, 부디 자제심을 가진다면..."
"The Prime Minister has been desperate for an excuse to destroy us, and now we've given him one.","수상은 우리를 파괴할 구실을 필사적으로 찾았었죠. 이제 우리는 그에게 구실을 하나 주게 되었구요."
Sorry...\| I will take my leave now.,죄송합니다... \| 전 이만 물러나겠습니다.
"That excuse is me, isn't it, Diana...","그 구실은 저군요, 안 그런가요, 다이애나..."
"This turn of events was inevitable.\! We are much more powerful with your tactical mind, so Donar has given us a blessing.","이러한 일련의 상황은 피할 수 없었어요. \! 당신의 전술적 능력 덕분에 우리는 훨씬 강력해졌으니, 도나르께서 우리에게 축복을 주신 겁니다."
"At least we know what we're up against.\! No more mercenaries, this is the Empire's central army.\! They'll have larger and more organized ranks, and probably some gun units in the mix.\! We don't want to be on the wrong side of gunnery soldiers, their weapons make any armor basically useless.","적어도 우리는 상대가 누군지는 알고 있죠. \! 저들은 용병 나부랭이가 아닌, 제국의 중앙군이에요. \! 더 크고 조직적인 대열에, 아마도 화기 부대도 섞여 있을 거에요. \! 적 화기 유닛의 사선에 서는 건 피해야 해요, 그들의 무기는 어떤 갑옷도 무용지물로 만드니까."
"\n[8], the Temple maintains outposts by the river.\! We should fortify the river to protect the Monastery from needless violence.","\n[8], 강가에 교단의 전초기지들이 남아 있습니다. \! 강가를 요새화해서 수도원을 불필요한 폭력으로부터 지켜야 해요."
"Those forts are closer to Casamir's army than they are to us, but it might be worth a shot!\! I guess now'd be a good time to pray to Donar...","저 요새들은 우리보다 카사미르의 군대에 더 가깝지만, 시도해 볼 가치는 있을 것 같네요! \! 지금이 도나르께 기도할 좋은 때인 것 같군요..."
"This is it, men of Isanter!\! Our chance to stand up to the central government's tyranny is now!\! We cannot abide this disgraceful action by the Prime Minister.\! Attack the Imperial Army and reinforce the Temple!!","때가 되었다, 이산테르의 남아들아! \! 중앙 정부의 폭정에 맞설 기회는 바로 지금이다! \! 수상이 저지르는 이런 수치스러운 행동은 참을 수 없다. \! 제국군을 공격하고 교단을 지원하라!!"
Isanter has arrived?!,이산테르가 도착했나?!
"You know what to do, men!\! The Temple will not fall today!\! We join Isanter and resolve to bring the Prime Minister to heel!","제군들! 뭘 해야할지는 알고 있겠지! \! 교단은 오늘 무너지지 않는다! \! 이산테르와 합류하여 수상을 반드시 끌어내린다!"
What's this?,이게 무슨 일이지?
"That's Duke Lothair's army, and General Lysander has defected!\! Damn, good timing, fella.","저쪽은 로테어 공작의 군대고, 이쪽에서는 라이샌더 장군이 귀순했어요! \! 젠장, 타이밍 한 번 기가 막히는데, 저 친구."
Donar has answered our call - the Temple shall never perish.,도나르께서 우리의 부름에 응답하셨다 - 교단은 절대 소멸되지 않는다.
What treachery...\| the Duke of Isanter must be a fool of the highest order to make an enemy of me!,이 반역도들이...\| 날 적으로 돌리다니, 이산테르 공작은 멍청이들 중에서도 아주 유별난 멍청이로군!
