ENGLISH,KOREAN
Is he dead...??,죽은 건가...??
"Almost.\! Stay here.\! With my power, I will bury this threat forever.","거의. \! 여기 있어. \! 내 힘으로, 이 위협을 영원히 묻어버릴 테니."
I'm sorry.\! I can't let this happen.,미안하지만. \! 이 일이 일어나게 둘 수 없어.
Do you think you can stop me?,네가 날 막을 수 있으리라 생각해?
...\| Yes. But not by crossing blades with you.\! I've felt what's coming for a long time... this is the end of a story that you've sought to make true.,... \| 그래. 하지만 검으로는 아니야. \! 오랫동안 다가오고 있는 걸 느끼고 있었어...이건 네가 이루려고 노력하던 이야기의 끝이야.
"If you want to take Zanatus's power, you'll have to kill me.","네가 자나투스의 힘을 원한다면, 날 죽여야만 할 거야."
"\n[8]...\| There is no other path for me.\! Not in this world, not in this life.\! The people of our country could not, and should not tolerate my existence.","\n[8]... \| 내겐 다른 길은 없어. \! 이 세상에서는, 이 생에서는. \! 우리나라 사람들은 내 존재를 참을 수도, 그리고 절대 참아서도 안 된다고."
"...Then we have something in common.\! For me, it's only a matter of time.","... 그렇다면 우리는 공통점이 있네.\! 나로서는, 그저 시간 문제일 뿐이야."
...What?,...뭐?
"Our whole lives, in these moments, you've always told me to wait and watch while you handle it.\! Now, I'm asking you to return the favor.\! Let me handle this one, Zelos.\| ...It's time for us to disappear.","일생동안, 이런 순간들마다, 넌 항상 내게 직접 처리할테니 기다리라고 말했지. \! 이제, 내가 네게 그걸 부탁할 차례야. \! 내가 이걸 처리하게 해 줘, 젤로스.\| ...우리가 사라질 차례야."
"You really have surpassed me, as I'd always predicted.\! But you know, I'll never forget this.\! What you asked me to sacrifice.","정말 날 놀라게 하는군, 늘 예상했듯이. \! 하지만 너도 알지, 이 일을 잊을 수는 없어. \! 내게 뭘 희생하라고 부탁하는지."
"The way I see it, we'll have plenty of time to get over it.\! Here, or in hell.","내가 보기엔, 우린 이걸 극복할 시간이 많아. \! 여기서, 아니면 지옥에서."
"Right then. Do what you came here to do, \n[8]...","좋아 그럼. 여기 와서 하려던 걸 해, \n[8]..."
