ENGLISH,KOREAN
Chapter 6: Journey to Lemelin,제 6장: 레멜린으로 가는 길
"The time for subtle measures has passed. Tidereavers, our objective is Fort Naxos. Surround that Fortress and have no mercy.","간접적인 방법을 쓸 시간은 지났다. 타이드리버여, 우리 목표는 낙소스 요새다. 요새를 에워싸고 자비를 보이지 마라."
"They sent Kuroda?! Hell's bells, they're not messin' around. That guy's got killing in his blood.\! \n[8], some powerful folks want your hide.","쿠로다를 보냈어?! 세상에, 그냥 찔러 보는 게 아니군. 저놈은 타고난 살인자야.\! \n[8], 힘 좀 깨나 쓰는 사람들이 네 가죽을 벗기려 드는데?"
"\n[8], we could use your knowledge here.","\n[8], 그대의 지식을 쓸 수 있겠군요."
...The Temple needs *my* advice? I hardly think...,... 교단에서 *제* 조언을 원한다고요? 생각도 못했는데...
The Temple is not accustomed to the open battlefield.,교단은 넓은 전장에는 익숙지 않아서요.
"Okay...\| well, we're outnumbered. The standard move is to secure a defensive bottleneck.\! We might try to take the small forts by the river. It's slightly better than being overwhelmed here.","좋아요... \| 음, 일단 우린 수에서 열세에요. 정석대로라면 방어선의 병목을 지켜야 하죠. \! 강을 따라 작은 요새들을 점령하는 것도 방법이죠. 이곳에서 수에 밀리는 것보다는 나을 거에요."
"Right. We will follow your command, \n[8]. Donar be with us.","맞아요. 우리는 그대의 명령을 따르겠어요, \n[8]. 도나르께서 우리와 함께 하시길."
"Looks like we're right on time.\! \n[8], don't count us out just yet.","우리가 때 맞춰 온 것 같군.\! \n[8], 아직 우릴 빼면 곤란해."
"The Army's going to have our heads if they find out about this!\! Are you sure you're okay with this, guys?!","제국군에서 이 일을 알면 우리 목을 날려버릴 거야!\! 정말 이래도 괜찮겠어, 다들?!"
I've never known \n[8] to be sinister in any way.\! There's something fishy going on and \n[8] needs our help!,내가 알던 \n[8]에게는 절대 사악할 리 없어. \! 뭔가 수상한 일이 벌어지고 있고 \n[8]이(가) 우리 도움이 필요해!
"That's very gutsy of you, Jules...","배짱 좋은데, 줄스..."
"We're way past worryin' about the Army now, kiddos, we're criminals now.\! But no time for belly achin'. Let's get our butts over to \n[8]'s position on the double!","제국군 걱정할 때는 이미 한참전에 지났지, 이 녀석들아, 우린 이제 범죄자라고. \! 배 아파할 시간은 없어. 어서 \n[8]의 위치로 이동하자고!"
"...Is that you, Abi?!","...맙소사, 아비 너 맞니?!"
Dear brother!\! Oh my stars... I cannot describe how relieved I am to see you here!,"오라버니! \! 오 별이시여... 여기서 오라버니를 보게 되다니, 얼마나 안심인지 설명을 다 못하겠어요!"
"You too, Abi.\! I'm so proud of you - the Temple seems to have you doing some important tasks now!","나도 마찬가지야, 아비. \! 네가 정말 자랑스러워. 교단에서 뭔가 중요한 임무를 맡긴 모양이구나!"
"Yes... it is very challenging, but this is what I wanted.\! But... surely you were not sent here by your leaders...\| Oh, Jules, what have you done?\! You are always giving yourself up for others.","네... 아주 어려운 일이지만, 제가 원했던 거에요. \! 하지만 오라버니는… 오라버니의 상관들이 여기로 보냈을 리 없을텐데...\| 오, 줄스 오라버니, 무슨 짓을 한 거에요?\! 늘 다른 이들을 위해 희생만 하잖아요."
"Yeah, yeah, I guess so.\! But now I'm with you, so it can't be all that bad, right?","그래, 맞아, 그런 것 같아. \! 하지만 지금은 너와 함께잖아, 그러니 꼭 나쁜 것만은 아니야, 맞지?"
"Some day you'll live for you and no one else, Jules...",언젠가는 다른 사람 말고 오라버니 자신만을 위해 살도록 해요...
"Aw, don't worry about me.\! Let's just get through this battle in one piece, Abi!","아, 내 걱정은 마. \! 일단 이 전투를 무사히 치르자, 아비!"
"I will not throw away my life for this employer, for this mission...","이 임무에서, 고작 이런 고용인을 위해 내 목숨을 버릴 수는 없지..."
