ENGLISH,KOREAN
"\c[1]Ezrum, fortress city in Western Sayunaa\c[0]","\c[1]에즈룸, 사유나 서부의 요새 도시\c[0]"
"Everyone is in place, right?",모두 제 자리에 있지?
"Yes.\! Even so, we are taking a great risk coming here.",그래. \! 그렇더라도 여기까지 오는 데 엄청난 위험이 있었어.
"Jules, Narima, I'm counting on you to coordinate the strike if needed.\! You know these lands better than anyone...","줄스, 나리마, 너희들이 필요할 때 이 공격에 협조하기를 기대할게. \! 너희는 이 땅을 누구보다 잘 알아..."
"We will be watching every moment, \n[8].\! Please, be careful.","우리가 모든 움직임을 지켜보고 있을 거야, \n[8]. \! 제발, 몸 조심해."
"Jules, please wait.","줄스, 기다려 줘."
Yeah?,응?
"This is the homeland of our people.\! They will not look highly on you and I cooperating with Veridians.\! Please, do not put yourself in danger in this mission.","여긴 우리 동포들의 조국이야. \! 그들은 너와 내가 베리디아 인들과 협력하는 걸 높게 평가하지 않을 거야. \! 그러니, 이 임무에서 너 자신을 위험에 노출하지 마."
"Wow, is it really that bad?","우와, 그렇게 상황이 안 좋아?"
"You will just have to trust me.\! Call me for assistance for any reason.\! Come, let us get into position.","그냥 내 말을 믿어야 할 거야. \! 무슨 일이든 생기면 내 도움을 요청해. \! 자, 위치로 가자."
