ENGLISH,KOREAN
"A bit dramatic with that whole 'end of the world' speech, don't ya think?",‘세상의 끝’이라는 말은 좀 극적이지 않아?
...\n[8] is not familiar with the Temple's ways.\! It may be just what \n[5] needed to hear.,...\n[8]은(는) 교단의 방식에 익숙하지 않아. \! 그게 \n[5]가 듣고 싶었던 말일 수도 있어.
"...You're really serious about this stuff, aren't you?","...너 이 일에 정말 진심이구나, 그렇지?"
"Just as the cult was deliberate in finding the Nephilim, so too must the Paladins be when countering their actions.","네필림을 찾으려고 혈안이었던 이단들처럼, 성기사단도 그들의 행동에 대항할 때는 마땅히 그래야만 해."
"Must be easy to think everything and anything happens for a reason...\! As though the fate of all reality is set in stone, so why bother setting out to change it?","무슨 일이든 이유가 있어서 일어난다고 생각한다면 세상만사가 참 쉬울 거야... \! 마치 모든 현실의 운명이 미리 결정된 것 처럼 말이지, 그러면 왜 굳이 운명을 바꾸려 드는거야?"
"...There are some things I would change, Stefan.\! The life of a warrior is difficult.\! The comforts of home call out to me...","...내가 바꾸고 싶은 것들이 있어, 스테판. \! 전사의 삶은 힘들어. \! 집의 따뜻함이 항상 날 부르고는 해..."
"Little Alex?\! Yeah, bet the kid really misses you...","꼬맹이 알렉스? \! 그래, 그 아이가 정말 널 그리워 할텐데..."
"Yes...\| But my son deserves a better world to inherit.\! If Zanatus is returning to our world, I must remain out here, fighting against fate, inevitable as though it may be.","맞아... \| 하지만 내 아들은 더 나은 세상을 물려받을 자격이 있어. \! 만약 자나투스가 우리 세계로 돌아온다면, 나는 여기 남아서 운명에 맞서 싸워야 해, 어쩔 수 없는 일처럼 보일지라도."
Yeah... I hear ya.\! He's a good kid.\! Wish I had somethin' as precious as Alex is to you.,그래... 무슨 말인지 알아. \! 걘 좋은 아이야. \! 내게도 알렉스처럼 소중한 뭔가가 있으면 좋겠어.
...My Alex worships you.\! You're practically his own father.,...알렉스는 널 숭배해. \! 넌 걔 아빠라 해도 과언이 아니야.
No kiddin'?,농담 아니지?
Can you play that tune he likes so much? I have grown very fond of it as well...,그 애가 엄청 좋아하는 그 곡조를 연주해 줄 수 있어? 나도 아주 좋아하게 됐거든...
Just gonna make you miss home even more...,그럼 집이 더 그리워지기만 할텐데...
