ENGLISH,KOREAN
Hey Beatrix!\! How are you liking it here?,안녕 베아트릭스! \! 여긴 좀 맘에 드니?
"Oh, I guess I'm supposed to 'belong' now?","오, 내가 이제 ‘소속감’이라도 느껴야 하는 건가?"
So you're just gonna fly solo?\! Well I'm not gonna let that happen!,"그럼 그냥 홀로 지내려고? \! 음, 그런 일이 일어나게 내가 내버려 둘 수는 없지!"
Is that so?\! Good luck with that.\! But you do seem like a real sweetie.\! Perhaps I'll make you my most prized servant.,아 그러셔? \! 어디 한 번 잘 해봐. \! 하지만 넌 정말 다정한 것 같기는 하네. \! 어쩌면 내가 가장 총애하는 하인으로 만드는 것도 좋을 것 같은데.
"Oh...\| Can I ask... how did you become so magically gifted?\! I've never seen your tricks, even from the most experienced battlemages.",오... \| 혹시 물어봐도 될까... 어떻게 그렇게 마법의 재능을 타고 났는지?\! 가장 경험 많은 전투마법사로부터도 네가 가진 재주는 본 적이 없어.
"'Tis my gift and my curse, Jules.\! My existence is a bit of an experiment.\! Y'see, I'm the first Nephilim those cultists knew about, so they tried to twist me in every which way to get me to do their bidding.\! Really messed with my brain, they tell me.","이건 내 재능이자 저주야, 줄스. \! 내 존재 자체가 모종의 실험이라고나 할까. \! 난 저 광신도들이 알던 최초의 네필림이잖아, 그래서 놈들은 내가 시키는 일을 고분고분하게 할 수 있도록 별별 방식으로 날 뒤틀어 놓았지. \! 걔네 말로는 내 뇌가 완전히 맛이 갔다던데."
...Messed with your brain?,...뇌가 맛이 갔다고?
"Don't you see?\! The elevator doesn't reach the top floor here!\! A few nuts and bolts missing!\! Who knows, I might just snap in the middle of this conversation and make you explode, just for fun!\! Whaddya think about that?!","보면 모르겠어? \! 마치 톱니가 몇 개 빠져버린 시계장치 같다고 해야할까. \! 여기저기서 나사가 빠져서 삐걱인다고! \! 누가 알겠어, 내가 이 대화 중에 갑자기 너를 터뜨려 버릴 지도, 그저 재미로 말야! \! 그럼 어떨 것 같아?!"
I don't think you'd do such a thing.,네가 그런 짓을 하진 않을 것 같은걸.
"Hahaha... if you say so.\! Hey, you're a gem, but I've gotta practice my skills and I need you to keep your distance!\! Do take care, hmm?","하하하... 그렇게 말한다면야. \! 있지, 넌 보석이야, 하지만 난 아직 내 능력을 좀 더 연습해야 하니까 이제 어느정도 거리를 좀 유지해주면 좋겠어!\! 그래도 몸 조심하고, 알겠지?"
"Hmmm, alright sure.\! Have fun, Beatrix!","흐음, 알았어 그럴게. \! 그럼 재미있게 보내, 베아트릭스!"
That I can do!,그거야 자신 있지!
