ENGLISH,KOREAN
"Stefan, a moment?","스테판, 잠시 괜찮아?"
"\n[8]! Of course! Although I warn you, I am nursing my 3rd glass of brandy, so I preemptively strike from the record any incriminating statements.\! What can I do for you, friend?","\n[8]! 물론이지! 아 그런데 미리 경고하는데, 브랜디를 세 잔째 마시고 있어, 그러니 어떤 유죄를 입증하는 진술도 미리 기록에서 삭제를 요청하지. \! 뭘 해 주면 좋겠나, 친구?"
"You are working with the Temple as a spy, I understand?","넌 교단의 첩보원으로 일하고 있지, 내가 알기로?"
"Yep. Y'see, the blonde and I are in cahoots, as they say.","그래. 사람들이 떠들듯이, 금발이랑 나는 한통속이라고나 할까."
You mean Diana.,다이애나 말이지.
"Yes! That's the one.\! Ya know, the one that's got a big ole' muscle where Donar usually puts a sense 'a humor.\! ...Ah what am I sayin', she's a big goofball if you let her relax a bit.\! Wanna get on her good side in a flash? Food. Even mentioning it makes her eyes sparkle with glee.","그래! 그 사람 말이야. \! 도나르께서 보통 유머 감각을 넣어야 할 곳에 엄청 큰 근육이 있는 사람.\! ... 아니 내가 뭐라는 거야, 사실 다이애나는 긴장을 조금만 풀어주면 꽤 실없는 사람이야. \! 아, 혹시 단숨에 다이애나 마음에 들고 싶다? 그러면 음식이야. 음식 얘기만 꺼내도 신나서 눈이 반짝이거든."
"Heh, noted. So, you're risking your life on the Temple's behalf, are you a devotee?","헤, 기억할게. 그래, 교단을 위해 네 목숨을 걸고 있는데, 너도 신도인건가?"
"Well... Let me bring ya back 2 or 3 years.\! Got tired of the junk peddlin', purse cuttin', y'know, small time stuff.\! Got involved with the Tidereavers. Real bad fellas.\! Let me tell you, bein' THAT much of an outlaw is the thrill of a lifetime.\! That is, until you get involved with... y'know. Their primary cargo. Slaves!","글쎄... 2~3년 전 얘기를 잠깐 해야겠는데. \! 잡동사니 행상, 지갑 털기, 그런 시시한 일엔 지쳤을 때 쯤이지. \! 타이드리버랑 엮이게 됐었어. 진짜 나쁜 놈들이야. \! 내 말 좀 들어봐, 그 정도 수준의 무법자가 된다는 건 진짜 매순간이 아슬아슬한 줄타기의 연속이라니까. \! 물론 그것도, 그거랑 엮이기 전까지지만... 알잖아. 놈들 주력 상품. 노예들!"
Crazy...\| So what happened?,맙소사... \| 그래서 무슨 일이 일어났는데?
"They were shippin' slaves to the fungus plantations of Greyden.\! A common source of income for those dogs.\! I, however, was able to help myself to the captain's jewel chest while they were dealin' with a ""policing action"" by the Veridians.\! Almost slipped away, but then... I saw her.\! That towering titaness of terror. She came out of the Imperial ships barrellin' around, smashin' those pirates like they were gnats.\! I tell ya, you would not believe it if ya didn't see it!","노예들을 그레이덴의 마약버섯 농장으로 나르고 있었어. \! 그 개자식들한테는 흔한 수입원이지. \! 하지만 나는 베리디아인들의 ‘경찰 행동’을 놈들이 처리하는 동안 선장의 보석함에 손을 댈 수 있었지. \! 거의 빠져나올 뻔 했는데, 그만... 그녀를 본 거야. \! 우뚝 선 공포의 여자 거인을. 그녀는 제국의 배에서 뛰쳐나오더니, 해적들을 벌레처럼 박살내 버렸어. \! 정말이지, 직접 눈으로 보지 않았다면 믿지 못했을 거야!"
So how did you end up crossing paths with her?,그래서 어쩌다가 그녀랑 같이 움직이게 된 거야?
"Well... y'see...\! She caught me! Hahaha!\! But, no worries, this slippery toad avoided jail, as usual.","음... 있지... \! 그녀가 날 잡았어! 하하하!\! 하지만, 걱정 마, 난 미꾸라지 같이 감옥은 피했으니까, 늘 그렇듯이."
"Aha... snuck away, huh?","아하...몰래 나왔다, 이거지?"
"Yeah!\! Well...\| no.\! Y'see Diana and I made an agreement!\! She needed masters of espionage to investigate those cultists.\! So, I do some dirty work, and she keeps me nice and legal.\! Turns out, we're a hell of a team.\! Plus, I've found me new family in the Temple folks.\! Real bleedin' nice, I tell ya.","그래! \! 음... \| 사실 아니야. \! 다이애나랑 내가 합의했지! \! 그녀는 저 광신도들을 조사할 첩보 전문가의 필요를 느꼈거든. \! 그래서, 내가 지저분한 일을 해 주고, 그녀는 나를 안전하게 합법적으로 지켜주지. \! 이게 또 지내보니 우리는 엄청난 팀이더라고. \! 게다가, 교단 사람들 중에서 새로운 가족을 찾기도 했고.\! 진짜 좋단 말이야."
"That's quite a story.\! And now you're here, chasing prophecies with me.","대단한 얘기군. \! 그 모든 일들을 겪고 이제 여기에서 나와 함께 예언을 추적중이네."
"It's gonna be one hell of a ride, friend!\! Hey, I think you're alright. I mean that.\! You got my back, I got yours.\! 'Specially if you can secure me another spot of brandy, eh, eh?","대단한 모험이 되겠군, 친구! \! 이봐, 넌 진짜 괜찮은 사람인 것 같아. 진심이야. \! 네가 내 뒤를 맡는 것처럼, 네 뒤는 내가 책임질게. \! 나중에 브랜디를 구하거든, 나한테 슬쩍, 무슨 말인지 알지?"
