ENGLISH,KOREAN
"Hey Narima, how'd you end up hanging around the Tidereavers?","안녕 나리마, 어쩌다가 타이드리버랑 어울리게 된거에요?"
"When the Tidereavers raid your home town, kill all the men and take all the women and children, one must find a way to survive.\! The Tidereavers have been my whole life...","타이드리버가 당신의 고향을 습격해 남자들을 모두 죽이고 여자들과 아이들을 모두 데려가면, 당신은 살아남을 방법을 찾아야만 하죠. \! 타이드리버는 내 인생이었어요..."
Sounds familiar. Doing anything at all just to see another day.,익숙한 소리네요. 그저 다음 날을 맞기 위해 뭐든 다 하는 것.
"Yes, it seems your Succession War made life hard for a great many, in both your country and in mine.","맞아요, 당신들의 계승 전쟁은 당신 나라와 우리 나라 모두에서 많은 사람들의 삶을 힘들게 만든 것 같아요."
"Sayunaa, right?","사유나, 맞죠?"
A young Veridian knows my country? Unusual.,젊은 베리디아인이 내 나라를 아네요? 흔치 않은 일인데.
"Guess your features just seem familiar.\! My good friend, Jules, was adopted by a wealthy family in Veridia, but he's an orphan from Sayunaa.\! You two could be cousins, perhaps.","당신 얼굴이 그냥 어딘가 익숙해서요. \! 내 좋은 친구 줄스는 베리디아의 부유한 가정에 입양됐지만, 사실 사유나에서 온 고아에요. \! 당신 둘은 어쩌면 사촌일지도 모르죠."
"Jules...?\| Yes, I have seen him among your cohort...\| So innocent and unspoiled by the evils of our world...","줄스...? \| 그래요, 당신의 무리에서 그를 본 적이 있어요. \| 우리 세상의 악에 물들지 않은 순수한 모습이었죠..."
...What's the matter?,...저기 괜찮아요?
...\| It is nothing.,... \| 아무 것도 아니에요.
"Well anyway, glad to have you among us, Narima.\! I'm sure your knowledge of the Tidereavers will come in handy.","음 어쨌든, 나리마, 우리에게 합류해줘서 기뻐요. \! 타이드리버에 대한 당신의 지식이 도움이 될 거라 확신해요."
"I will be ever grateful for my freedom.\! My bow is yours to command, Veridian.","난 자유를 얻은 데에 영원히 감사할 거에요. \! 내 활은 당신의 명령을 따를거에요, 베리디아인."
