ENGLISH,KOREAN
"Gotta say, Abigayle, you're a whole lotta courage in a small package.\! Takes a lot to keep spirits up these days I tell ya!","아비게일, 넌 작은 체구에 비해서는 엄청나게 용기가 있는데. \! 요즘 같은 때 기운을 내려면 용기가 많이 필요하잖아!"
"Oh... thank you, my friend.\! Truthfully, I could not do so without the fellowship of all of you, and my dear brother.","오... 고마워요, 내 친구.\! 사실, 여러분 모두와 우리 오라버니의 우정 없이는 그렇게 할 수 없었을 거에요."
"Heh, yeah.\| Say, you think all this prophecy stuff is gonna work?\! Not like we got anymore options...","헤, 그래. \| 있지, 이런 예언이 먹힐 것 같아? \! 다른 선택지가 있는 것 같진 않지만..."
"...\| It must, Stefan.\! As you say, there is no other way.\! We have followed Sister Diana this far. But it is not she who we follow, it is our divine mission.\! We carry the last torch of Donar's presence in this world...","... \| 반드시 그래야만 해요, 스테판. \! 당신도 알다시피, 다른 수가 없는걸요. \! 지금까지 다이애나 자매님을 우리는 따라왔어요. 하지만 우리가 따르는 건 그녀가 아니라 우리의 신성한 사명이죠. \! 우리는 도나르의 사명을 지닌 이 세상에 남은 마지막 횃불이에요..."
Yikes... well when you put it that way... heh.,"이크...음, 네가 그렇게 말한다면...헤."
Say...\| anyone ever told you you're a real catch?,있지...\| 네가 정말 눈길을 끈다고 말해준 사람 없어?
"I am sorry, I do not know what you mean, dear Stefan.","미안해요, 무슨 뜻인지 잘 모르겠어요, 스테판 님."
"A real catch!\! Y'know, fetching 'n all that.","정말 눈길을 끈다니까! \! 알잖아, 매력적이고 그런 것."
"...Oh my stars, Stefan...","...오 별이시여, 스테판..."
Yeeeeesss?,으으응?
"You really are as shameless as they say!\! Well, dear Stefan...","당신은 다른 사람들 말마따나 정말 부끄러움이 없네요! \! 정말이지, 스테판 님..."
"Go ahead princess, you can tell me anything!","계속해 공주님, 무슨 말이든 상관 없어!"
"I...\|I am sorry, but I only like handsome, masculine men.\! Don't worry, I'm sure you will find a nice woman who will see you differently!","전... \| 미안해요, 전 잘 생기고 남성적인 남자만 좋아해요. \! 걱정 마세요, 당신을 다른 방식으로 봐 줄 좋은 여자를 찾게 될 거에요!"
W-w-w-whaaaaaat?!\! But...\| but...\| but...,무-뭐-뭐어라고오오?! \! 하지만...\| 하지만...\| 하지만...
"Well, I must be going, my friend.\! We have a tough battle ahead, I wish you luck!","아, 이만 가 봐야겠어요, 내 친구. \! 힘든 전투가 기다리고 있어요, 행운을 빌게요!"
Only...\| like...\| handsome...\! Ghaaaaaahhh!!! Come back!,오로지... \| 잘생긴... \| 사람만... \! 으아아아!!! 돌아와!
