ENGLISH,KOREAN
Hey. I'm glad you made it.,이봐. 해 내다니 기뻐.
My King assures me that the situation in Sayunaa is stable.,왕께서 사유나의 상황은 안정적이라고 안심시켜 주셨어.
"Alright, that's good to hear.\| Is that...","좋아, 그거 좋은 소식이네. \| 혹시 그거..."
"\n[8], what is the purpose of your new mission?","\n[8], 네 새 임무의 목적은 뭐지?"
"My role in the Millennium War is over. Zanatus is finally dead.\! I came close to losing myself completely, Narima. I can't face the people of Armitage again...\| not for a while.","천년 전쟁에서 내 역할은 끝났어. 자나투스는 마침내 죽었고. \! 난 나 자신을 완전히 잃을 뻔 했어, 나리마. 아미티지의 사람들을 다시 볼 수가 없어...\| 최소한 당분간은."
"I find your assessment of the people of this land innaccurate, \n[8]. But, I understand what it is like to keep the demons within under control.","나는 이 땅의 사람들에 대한 네 평가가 부정확하다고 생각해, \n[8]. 하지만, 내면의 악마들을 통제하는 게 어떤 건지는 나도 이해해."
You're probably right. But Zanatus's dying words still haunt me.,네 말이 아마 맞을 거야. 하지만 자나투스의 유언이 아직도 내 귀를 맴돌아.
That foul deceiver is still manipulating you from the void. You must not give in.,그 비열한 사기꾼은 여전히 널 공허에서 조종하고 있어. 굴해서는 안돼.
"He may be a manipulator, but I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","놈이 조종을 하려들기는 하지만, 난 그 말에서 속임수는 느낄 수 없었어. 자나투스의 도나르에 대한, 그리고 나에 대한 증오는 설명할 수가 없어. \! 그런데 놈은 마지막 말을 남기면서 어떤 평화를 느끼는 것 같았어. 자기 임무를 마친 것처럼. \! 자나투스의 추종자 중 일부가 멀리 동쪽으로 망명해서 하필 그로트너로 향하고 있다는 보고가 있어."
"Grothnor, the most dreadful place in all Tahnra. You are certain this is the path for you?","탄라에서 가장 무시무시한 곳, 그로트너 라니. 이게 정말 널 위한 길이라고 확신해?"
"Just an instinct for now. As you know, I have a hard time ignoring that.","지금으로서는 직감일 뿐이야. 너도 알다시피, 그걸 무시하기가 어려워."
...Then I will enjoy slaying what ever abominations may threaten you along the way.,...그렇다면 그 길에서 널 위협하는 혐오스러운 것들을 기꺼이 베어 주지.
"...\| You're coming with me?\| That's... the best I could possibly wish for, but what about...","... \| 나와 함께 가려고? \| 그건...내가 바랄 수 있는 최상이지만, 그러면..."
"My mind is settled. My country, my homeland...\| it has meant everything to me. But it is doomed in a rapidly-changing future that will leave it behind.\! The irony is clear to me, that I spent my life to preserve tradition, and now see it as Sayunaa's greatest weakness.\! My people must embrace the outside world. And if my journey into the unknown can be a small part of that, so be it.","내 마음은 정해졌어. 내 나라, 내 조국... \| 그건 내게 모든 것이었어. 하지만 빠르게 변화하는 미래에 뒤로 남겨질 운명이지. \! 아이러니하게도, 나는 전통을 보존하기 위해 평생을 보냈는데 이제 그게 사유나의 가장 큰 약점으로 보여. \! 우리 민족은 바깥 세상을 포용해야 해. 그리고 미지로 향하는 내 여정이 그 작은 부분이라도 될 수 있다면, 그걸로 족해."
...Oh.,...오.
"Oh, \n[8], you know that expressing those feelings is not easy for me...\| Please, just...","오, \n[8], 그런 감정을 표현하는 게 나로서는 쉬운 일이 아니란 걸 알잖아... \| 제발, 그냥..."
"Narima...\| it wasn't Grothnor that scared me.\| It was not being able to see your face, and for its memory to fade with time.\! As long as I'm with you, it feels like all the world's terrors can't even phase me.","나리마... \| 날 두렵게 하는 건 그로트너가 아니야. \| 내가 두려워했던건 네 얼굴을 다시는 볼 수 없고, 시간이 흘러 네 기억까지 희미해지는 거였어. \! 너와 함께 있는 한, 세상의 모든 공포는 날 조금씩이라도 잠식하지 못할 것 같아."
"I feel the same, \n[8].","나도 같은 마음이야, \n[8]."
"Time to head off then, hero of Sayunaa. Let's forge that future.","그럼 갈 시간이네, 사유나의 영웅. 우리가 직접 미래를 만들어 나가보자."
