ENGLISH,KOREAN
"Reporting in, fearless leader.\! With a gift, to...\| Express this loyal soldier's quality.","보고 드립니다, 용맹한 대장님. \! 선물도 있습니다... \| 이 충성스런 병사의 품성을 드러내는 걸로 말이죠."
Stefan! This amulet is...\| beautiful. I have never seen anything so intricately detailed.\! It must be worth a king's ransom!\! How did...,스테판! 이 부적은...\|아름답네요. 이렇게 정교하게 조각된 건 본 적이 없어요. \! 왕의 몸값만큼이나 가치가 높겠어요! \! 어떻게...
Stefan.....,스테판...
All's fair in love and war.\! This is war isn't it?,"사랑과 전쟁에서는 모든 수단이 옳으니까. \! 이건 전쟁이잖아, 아닌가?"
"Hmph, well I trust your poor target had it coming.\! Uh.... thanks.\! I'll see how much we can get for it.","흥, 당신의 불쌍한 대상이 그걸 당해도 싼 사람이었으리라 믿어요. \! 어... 고마워요.\! 이걸 팔면 얼마나 받을 수 있는지 알아볼게요."
"I would ask that the lady chooses instead to keep it.\! Please, do. It is a gift from me.","그걸 처분하기 보다는 우리 숙녀분께서 그걸 가져 주셨으면 합니다만. \! 제발, 그래 줘. 내가 주는 선물이야."
"You stole this to give to me as a gift?\! I'm flattered, but I'd really rather...","이걸 내게 선물로 주려고 훔쳤어요? \! 기분은 좋네요, 하지만 정말로 이건..."
"\n[8], you hurt me.\! Truly and deeply.\! This treasure was not stolen - is that what you think I am? Some sort of pickpocket?\! This was given to me long ago, by someone who wished to express their fondness.\! Stolen... the nerve!","\n[8], 내 마음을 아프게 하는군. \! 진짜 상처받았다니까. \! 이 보물은 훔친 게 아니야 - 날 그런 사람으로 생각했어? 소매치기 같은 놈으로? \! 이건 오래 전에 사랑을 표현하려는 사람이 준 거야. \! 훔치다니...말도 안돼!"
"You're being sincere, aren't you?\! I-I can't possibly accept such a treasure.\! This has sentimental value to you...","진심이군요, 그렇죠? \! 나-난 이런 보물은 받을 수 없어요. \! 이건 당신에게 감정적으로 소중한 걸텐데..."
"Then throw it into the ocean.\! And while you're at it, you can reach into my chest, rip out my beating heart and toss it as well.\! \n[8]... you've grown so close with the likes of me, do not tell me it is all for naught.","그럼 바다에나 던져 버려. \! 그리고 그러는 동안, 내 가슴에 손을 뻗어서, 내 뛰는 심장을 뜯어서 그것도 같이 던져 버리고.\! \n[8]...나 같은 놈에게 넌 너무 가까워졌어, 제발 이 모든게 헛수고라고 말하지는 말아줘."
Stefan...\! I have thought about you so much lately.\! But... another comes to mind.,스테판... \! 나도 당신 생각을 최근 들어 자주 했어요. \! 하지만...또 다른 이도 마음에 떠올라요.
Another?!!\! Who is this rapscallion?\! I will show you I am the better man...!!!,또 다른 이?!! \! 그 악당은 누구지? \! 내가 더 나은 사람이라는 걸 보여주겠어...!!!
"It's Diana.\! My confidant, and my dear friend.\! You mean a lot to her.\! And don't try and deny it.","다이애나에요. \! 내가 믿는, 내 사랑하는 친구. \! 당신은 그녀에게 큰 의미가 있어요. \! 그리고 제발 그걸 부정하려고 하지는 마세요."
"Won't deny it...\! We have been together for years.\! She keeps me on a good path.\! So no, not gonna try to convince you otherwise.","부정하지 않아... \! 우린 수년간 함께 했지. \! 다이애나는 날 올바른 길로 가게 지켜 줘. \! 그러니, 네게 그렇지 않다고 설득하지 않을 거야."
"What I will try to convince you is to see me as a man who can redefine your life.\! Never before have I met such an intrepid spirit, \n[8].\! Ever since we've met, we've had each others' backs through everything these jokers have thrown at us.\! And we're still here, 'live and kicking.","내가 널 설득하려 하는 건 네 삶을 다시 정의할 남자로 봐 달라는 거야. \! 결코 이렇게 용감한 정신을 이전에는 단 한 번도 만나본 적이 없어. \n[8]. \! 우리가 만난 이후로, 이 멍청한 자들이 우리에게 뭘 던지든 서로 등을 맞대고 지켜내 왔잖아. \! 그리고 우린 아직 여기에 아주 팔팔하게 잘 살아 있다고."
"That we are...\! Stefan, you could have any woman.\! You are charming, funny, adventurous, kind-hearted, the whole package!","맞아요, 우린 서로를 지켜왔죠... \! 스테판, 당신은 어떤 여자든 차지할 수 있어요. \! 당신은 매력적이고, 재밌고, 모험적이고, 친절하고, 모든 걸 다 갖췄으니까요!"
"Yet here I am, fallin' hard for you.\| Hey, what do you say you and I get into a little trouble?","그럼에도 난 여기 있지, 너한테 푹 빠져서. \| 우리가 ""사소한 문제""를 일으키는 건 어때?"
Wha... right now?!,뭐...지금 여기서 당장에요?!
...I mean trouble quite literally!\! Word is there's a filthy rich man caravaning through these parts.\! He got in real good with the Imperials throwing his coin around.\! Whaddya say we...,... 내 말은 말 그대로 문제 말이야! \! 듣기로는 더럽게 부유한 남자가 이 부근을 지나간다고 하던데. \! 제국 놈들한테 돈을 꽤 뿌렸다고 하더라고.\! 그러니까 우리가...
"Say no more, thief.\! I've got your back.\! Let's raise some hell.","그만, 거기까지. 도둑님. \! 당신의 뒤는 내가 지키죠. \! 어디 한 번 소동을 일으켜 보자구요."
Aha!! Yes!! Now we're talking!!,아하!! 그래!! 이제야 말이 통하네!!
