ENGLISH,KOREAN
"So much has changed, Lysander...","너무 많은 것이 변했어, 라이샌더..."
It is like waking from a dream to reveal a nightmarish reality.,꿈에서 깨어나니 악몽 같은 현실이 드러나는 것만 같아.
Can you tell me what happened to you after the battle at Fort Eureeka?,유리카 요새 전투 후에 무슨 일이 있었는지 말해 줄 수 있어?
"By the time I'd returned to the inner keep, Diana had already evacuated with her group.\! I gathered everyone else I could find and we slipped out the rear sully port into the river, where we threw together makeshift rafts and floated down the Herald under the cover of night.\! Myself, Raskuja, Narima, and Sybil regrouped and made our way to the capital...\| just in time to watch your execution.\! The moronic cheers of the crowd nearly vexed me enough to blow my cover...","내가 내성 안으로 돌아왔을 때 다이애나는 이미 일행과 함께 대피했었지. \! 나는 내가 찾을 수 있던 사람들을 모두 모아 뒤쪽의 출구로 빠져나와 강으로 들어갔어. 거기서 급조한 뗏목을 타고 밤을 틈타 헤랄드 강을 타고 내려갔지. \! 나와 라스쿠자, 나리마, 시빌은 다시 뭉쳐서 수도로 향했어... \| 하필 네 처형을 하던 날이었지.\! 군중들의 우둔한 환호성에 짜증이 나서 위장을 벗어 던질 뻔했는데..."
"Cheers, huh.","환호라, 허."
"It was an explosion of emotion across the spectrum.\! It was that moment that tipped the scales, so that the coming disaster was apparent not only to the clever, but to all.\! In the coming months, I attempted to rally opposition forces among the enraged nobles who remained, but the dark knight and his black dragon had an answer for everything we tried.\! Following his dragon's roar was always death and suffering.\! No one could stand up to him, as he acted as the vanguard for an army of powerful cultist mages, and Casamir's Imperial elite troops.\! After witnessing the power of that dark knight, and your...\| resurrection...\| I no longer scoff at the supernatural, but now seek to decipher it.\! After some time in exile, I reunited with my friends, and we caught wind that Diana had organized a resistance force dedicated to protecting the children from the mass kidnappings.\! We sprang into action, taking advantage of the weakness here at Eastwall Fortress, and held out just long enough for you to arrive.","온갖 종류의 감정이 폭발하는 순간이었어. \! 바로 그 순간 저울이 기울었고, 그래서 다가오는 재앙은 영리한 사람들만 아니라 모두에게 명백해졌지. \! 그래서 몇달 동안, 나는 남아있는 분노한 귀족들 사이에서 반대 세력을 규합하려고 시도했지. 하지만, 암흑 기사와 그의 흑룡이 우리가 시도한 모든 것에 대한 해답을 가지고 있었어. \! 죽음과 고통이 항상 그 용의 포효를 뒤따랐지. \! 놈은 항상 적의 선봉에서 강력한 광신도 마법사들과 카사미르의 제국 정예 부대를 이끌었기 때문에 아무도 그에게 대항할 수 없었지. \! 그 암흑 기사의 힘을 목격한 후에, 그리고 너의... \| 부활을 보고는... \| 더 이상 초자연을 비웃을 수 없었어, 이제는 그 힘을 해독하려고 하고. \! 얼마간의 망명 생활 후에, 나는 친구들과 재회했고, 다이애나가 대량 납치로부터 아이들을 보호하기 위해 저항군을 조직했다는 것을 알게 됐어. \! 우리는 이스트월 요새의 약점을 이용해 작전을 개시했고, 네가 도착할 수 있을 때까지 간신히 버텼어."
"It's infuriating, what they're doing.\! Can't convince the grown-ups, so they have to tear families apart and brainwash the young.",놈들이 하는 짓은 정말 화가 치미는군. \! 어른들을 설득할 수 없으니 가족을 갈라놓고 아이들을 세뇌한 거야.
"It is indeed unforgivable, but this also presents an opportunity.\! This is a war of good against evil now... no mercy required for the enemy.\! Only their total destruction will heal the land.\! This is quite a bit more simple than reconciliation with a defeated foe.","정말 용서할 수 없는 일이지만, 한 가지 기회를 주기도 했어. \! 이건 이제 선과 악의 전쟁이야... 적에게 자비를 베풀 필요는 없어. \! 그들을 완전히 궤멸시켜야만 이 땅이 치유될 거야.\! 이건 패배한 적과의 화해보다 꽤 간단해."
"I was thinking just that, and you said it.\! Knowing you're the ""good"" in that good versus evil does make things simple.","그걸 생각하고 있었는데, 네가 말할 줄이야. \! 선과 악 중에서 네가 ‘선’이라는 것을 알면 일이 단순해지지."
"...So long as you stay good, \n[8].","...그럼, 네가 선의 편에 있는 한, \n[8]."
