ENGLISH,KOREAN
"So... that's it?\! I'm back from the dead, you're back from the dead, things have happened, and you're not going to speak with me about it?","그래서... 그게 다야?\! 나는 죽음에서 돌아왔고, 너도 죽음에서 돌아왔고, 그 사이에 여러 일이 일었고, 넌 나한테 그 얘기를 하지는 않겠다?"
"Gods above, what have they done to you...\! Zelos...","신이시여, 대체 그들이 네게 무슨 짓을 한거지... \! 젤로스..."
"Everything has happened on my terms, \n[8].\! I do not need nor deserve sympathy.","모든 일은 내가 요구한 대로 일어났어, \n[8]. \! 나는 동정 같은 건 바라지도 필요하지도 않아."
That's not true!\! My Zelos would never have gone down this path...,그건 사실이 아니야! \! 내가 알던 젤로스라면 절대 이런 길을 걷지 않았을텐데...
There is so much you do not know.\! You'd best forget about it...,네가 모르는 게 너무 많아. \! 그냥 잊어버리는 게 나아...
"Forget?!\! Stop shutting yourself off to me, Zelos!\! You know what I will never forget?!\! You, cutting Casamir's men down, one by one, in a rage because you watched me fall to their arrows.\! I won't forget you, who through all his bravado and ambition, never failed to save me when I needed saving.\! Forget?\! Go to hell, Zelos!!","잊어버려?! \! 날 자꾸 밀어내지 마, 젤로스! \! 내가 절대 잊지 않을 게 뭔지 알아?! \! 바로 너야. 내가 놈들의 화살에 쓰러지는 걸 본 뒤에, 분노에 차서 카사미르의 졸개들을 하나씩 하나씩 베어넘기던 너. \! 난 널 절대 잊지 않을 거야, 내게 구원이 필요할 때 네 허세와 야망에도 불구하고 넌 날 구해주는 데 실패한 적이 없었으니까. \! 그런데 잊으라고? \! 지옥으로나 꺼져, 젤로스!!"
"Heh, don't worry about that.\! I'm well on my way.","헤, 그건 걱정 마. \! 잘 가고 있는 중이니까."
"You are...\| actually gone.\! I've waited so long, prayed, cried my eyes raw...\! And now you're just an empty body... like you died long ago...\! Curse this...","너는... \| 정말로 미쳤구나. \! 너무나 오래 기다리고, 기도하고, 울어서 내 눈물이 다 말랐다고 생각했는데... \! 그리고 이제 너는 그저 텅 빈 몸뚱아리 뿐이지...오래 전에 죽은 것처럼...\! 이 모든게 저주스러워..."
"Crying...\! Do you know how many I have cut down, through their tears?\! It does not affect me anymore.",울음이라... \! 내가 우는 자들을 얼마나 많이 해치웠는지 알아? \! 더 이상 눈물은 내게 의미가 없어.
"I get it, you big brute. You're numb to suffering.\! Please, just disappear, Zelos.\! I was always the one person who you would give a break, when you could forsake everyone else.\! But now you've forsaken me.\! I cannot bear the sight of you one moment longer!","그래, 이 덩치만 큰 자식아. 이젠 괴로움조차 느끼지 못 하는구나. \! 제발, 그냥 사라져 버려, 젤로스. \! 네가 다른 모두를 버릴지라도, 네가 유일하게 여지를 남기던 사람은 항상 나였지. \! 하지만 이제 넌 나마저 저버리는구나. \! 이제 널 보는 것 조차 더 이상 견딜 수가 없어!"
...Is that what you want?,...그게 네가 원하는 거야?
...I want my Zelos back.,...난 내가 알던 젤로스가 돌아오길 바랄 뿐이야.
"That's all I've ever wanted, since that day.\! Everything else has been distractions.\! Just... want... my... Zelos back....\! Give him back...",그 날 이후로 내가 바란 건 그것 뿐이야. \! 다른 건 모두 그냥 잡념일 뿐이었어. \! 그저... 내... 젤로스가 돌아오기만을 원했어...\! 그를 돌려줘...
"It's because of you, \n[8].","너 때문이야, \n[8]."
...What?,...뭐?
"I watched you die.\! I watched you fall from the top of the Imperial Palace.\! Executed for being a heretic.\! So, I killed them. All of them.\! They are the reason you died that day.\! And now they're all dead.\! You're a fool for feeling this way.","난 네가 죽는 걸 봤어. \! 황궁의 꼭대기에서 떨어지는 걸 지켜봤다고. \! 이단이라고 처형됐었지. \! 그래서, 난 그들을 죽였어. 그들 모두를. \! 그 날 네가 죽은 이유는 그들 때문이야. \! 그리고 이제 그들은 모두 죽었어. \! 네가 이렇게 느낀다면 너는 바보야."
...I'm not a fool.\! Shut up.,... 난 바보가 아니야.\! 닥쳐.
I...\| love you.\! That's what it is.\! I love you more than can be described.\! Don't... let me just stand here like this.\! Don't let me shiver and shake without the embrace of my Zelos.\! Not another moment...,난...\|널 사랑해. \! 그래서 이러는 거야. \! 뭐라 표현할 수 없을 만큼 널 사랑해. \! 날... 그냥 이렇게 세워두지 마. \! 나의 젤로스에게 안기지 못해 떨고 있게 두지 마.\! 더 이상은...
"...\! Come here, \n[8]...","... \! 이리 와, \n[8]..."
"For you, I'm not gone...","너를 위해서라면, 난 버틸 수 있어..."
"But I am not the same.\! The blood on my hands will ever dry.\! There is no going back.\! You...\| You've captured the hearts of the people.\! You would be dragged down into the pits of hell if it went back to the way things were before.\! I'm still going to save you when you need saving, \n[8].\! You need saved from me.","하지만 난 전과는 달라. \! 내 손의 피는 절대 마르지 않을 거야. \! 돌아갈 길은 없어. \! 하지만 넌... \| 넌 사람들의 마음을 사로잡았어. \! 내가 너와 함께하게 된다면, 예전으로 돌아간다면 너도 지옥의 구렁텅이로 끌려들어갈 거야. \! 네게 구원이 필요할 때 난 여전히 널 구할 거야, \n[8]. \! 그러니 넌 나라는 존재에게서 구원 받아야 해."
"Stop it!\! I love you and I'm not letting you go!!\! Fine, let's go be in hell together.\! I'm not letting you go, no matter what.","멈춰! \! 난 널 사랑해, 그리고 널 절대 보내주지 않을 거야!! \! 좋아, 지옥으로 떨어져야만 한다면, 우리 함께 가자. \! 무슨 일이 있어도 널 놓아주지 않을 거야."
It's... going to be okay.\! It's just the two of us.\! The rest of the world doesn't matter.\! We're...\| going to be fine...,그건... 괜찮겠네. \! 그냥 우리 둘 뿐이니. \! 나머지 세상 따위 상관 없어.\! 우리는...\|괜찮을 거야...
