ENGLISH,KOREAN
"'Ey there, poindexter! Boy am I relieved you're still in one piece!",어이 책벌레! 아직 멀쩡한 걸 보니 안심이다!
...Really?,...책벌레?
"Well yeah! You're the man with all the answers.\! Doesn't even matter what subject, y'can always get a little dose of enlightenment from talkin' to Lysander.\! This, guy... haha... welcome back to the club!","음, 그럼! 너야말로 모든 답을 가지고 있잖아. \! 어떤 주제라도, 라이샌더랑 얘기하면 늘 약간의 깨달음을 얻을 수 있지. \! 아 이게 중요한게 아닌데...하하...돌아온 걸 환영해!"
"Thanks.\! Though I must disagree. The more time goes by, the more I realize I do not know.","고마워. \! 하지만 그 말에는 동의할 수 없는걸. 시간이 갈수록, 난 내가 아는 게 없다는 사실을 더 깨닫게 돼."
"Heh, yeah whatever.\! Hey, speakin' o that, I was wonderin'. Why don't we just make a bunch'a those airships, and just drop bombs on the bad guys?\! No fuss no muss, easy win. Right??","헤, 그래, 그런 거지. \! 아, 맞다, 말나온 김에 궁금한 게 있어. 비행선을 잔뜩 만들어서 나쁜 놈들한테 그냥 폭탄을 투하하면 어떨까? \! 난리 피울 것도, 힘들 것도 없이 쉽게 이겨 버리는 거야. 내 생각이 어때??"
"It's been a long time since we used airships as weapons, and for good reason.\! For the price of one airship, one could instead equip an entire army with cannons.\! Because of the prohibitive costs, and because of recent developments such as firearms and war dragons, airships have become ""White elephants"" in war.","인류가 비행선을 무기로 사용한 지 오랜 시간이 흘렀고, 그럴 만한 이유가 있었지. \! 비행선 한 척 가격이면, 그 돈으로 전 군에 대포를 배치할 수 있어. \! 엄청난 비용 때문에, 그리고 화기와 전쟁 용 같은 최근의 발전 때문에 비행선들은 전쟁에서 ‘흰 코끼리’가 되어 버렸지."
"White elephants? Ya mean like pink elephants, m'friend?","흰 코끼리? 분홍 코끼리 같은 건가, 친구?"
"Heh...\! White Elephants meaning, they're too valuable to risk losing.\! And that makes them virtually useless in a combat role.\! They are, in essence, expensive toys that have no place in a serious battlefield.\! However, when modified to serve as an armored transport, they can be invaluable. And that's just how we'll be using them.","헤... \! 흰 코끼리란, 너무 귀해서 잃을 수 없는 물건을 뜻해.\! 그래서 전투에 쓰기에는 유용성이 사실상 없는거지.\! 본질적으로, 진짜 전쟁에는 쓸 수 없는 비싼 장난감이란 뜻이야.\! 하지만 장갑 수송선 역할로 개조하면 그 가치는 엄청나지. 우린 바로 그렇게 활용할 거야."
"See what I mean?\! ALL the answers! Love this guy!\! Hey, that airship got a mini-bar somewhere?\! I'm feelin' overdue, 'n mighty thirsty.","이거봐, 내 말이 맞지? \! 모든 해답을 가지고 있다니까! 이 친구 정말 든든하다니까! \! 이봐, 저 비행선에 미니 바도 있나? \! 목이 너무 말라서."
"Hmmm, I believe that would be an acceptable modification.\! If you believe it will enhance our army's morale.","흠, 그 정도는 합리적인 개조의 범위에 들겠는데. \! 우리 군의 사기를 고양시킬 수 있다면 말이지."
"Now we're talkin', haha!","이제 말이 통하네, 하하!"
