ENGLISH,KOREAN
"Your suspicions were correct, Zelos. The survivors of the cult have fled to the east, bound for the unexplored continent. Looks like Grothnor is their destination.","네 의심이 정확했어, 젤로스. 이단의 생존자들이 동쪽으로 달아났어, 미답의 대륙을 향해서. 아마 놈들의 목적지는 그로트너인 것 같아."
"...Grothnor?\| Ha, those fools have no idea what they're up against. They'd be safer here, hated as they are.","...그로트너? \| 하, 바보들이 뭘 상대해야 하는지 알지도 못하고. 여기서 그냥 증오의 대상으로 사는 편이 안전했을 거야."
"Maybe so, but that just stengthens my instincts even more.\| Zanatus's dying words still haunt me. I need answers, Zelos.\| Who actually is Donar? Why resurrect me?\| And how?\| I am even still the original me?\! And Zanatus... he had a certain calmness about him before his death. And I believe him...","그럴지도 모르지만, 그게 내 직감을 더 강화해 주는데. \| 자나투스의 유언이 아직도 내 귀를 맴돌아. 난 답이 필요해, 젤로스. \| 도나르는 정확히 누구지? 왜 날 부활시켰지? \| 그리고 어떻게? \| 내가 아직도 원래의 나는 맞아? \! 그리고 자나투스.. 놈은 죽음 직전에 이상하게 차분했어. 그리고 난 놈의 유언을 믿어..."
"You are right. He was a manipulator, but ironically, an honest one.\| I felt it just the same.\| Zanatus was just a small piece of a larger puzzle, one that will have dire consequences for Tahnra.","네가 맞아. 놈은 조작하는 자였지만, 아이러니하게도 정직했지. \| 나도 똑같이 느꼈어. \| 자나투스는 더 큰 퍼즐의 일부일 뿐이야, 탄라에 끔찍한 결과를 낳을 퍼즐 조각."
"Zelos, do you think the Veridians will ever accept us?","젤로스, 베리디아 사람들이 우릴 언젠가 받아들이기는 할까?"
I think you know. They will never accept me. But they will accept you now.\| But there's a reason you've convinced yourself that you must leave.\! I wonder if you recognize what it is... and how unnecessary it is.,그건 알 텐데. 그들은 나를 절대 받아들이지 않을 거야. 하지만 이제 너는 받아들이겠지. \| 그럼에도 네가 떠나야 한다고 스스로를 설득한 이유가 있잖아. \! 그게 뭔지 깨닫는다면...그게 얼마나 불필요한지 또 알게 되지 않을까.
"Oh, come on... back to quizzing me again?","오, 또 시작이네...나한테 수수께끼를 던지는거야?"
Yep.,그래.
"Fine.\| It's because of you.\| Obviously...\| there, I said it.","좋아. \| 그건 너 때문인걸. \| 당연한 거잖아...\| 자, 말했다 됐지."
And it is entirely unnecessary. I don't need my hand held by you.,그리고 애초에 그럴 필요가 없었다니까. 난 네가 내 손을 잡아주지 않아도 괜찮아.
"Well, you'll get it anyway, you big grump.\| Come on, I'm sure all that time spent in the belly of the beast, you learned the way to the most horrifying depths of Grothnor?","음, 어쨌든 잡아줄 거야, 이 큰 투덜아. \| 야, 네가 적진 깊숙히서 지낸 그 시간 동안 그로트너의 가장 끔찍한 깊은 곳으로 가는 길을 배워놨을 것 같은데, 아닌가?"
"Yes. Get ready for the ride of your life, \n[8].","잘 알고있네. 네 인생 최고의 모험에 대비해, \n[8]."
