ENGLISH,KOREAN
"It is a miracle that we found you when we did, \n[8].","우리가 당시에 당신을 찾은 건 기적이에요, \n[8]."
...Who were my captors?,...절 잡았던 이들이 누구죠?
The Followers of Zanatus.\! My mortal enemy. Scourge to all the innocent people of our world.,자나투스의 추종자들. \! 제 숙적이에요. 우리 세상의 무고한 모든 이들에게 역병같은 존재에요.
Zanatus...,자나투스...
"Yep, that one. Some call him the devil, the bringer of death, dark god, what have you.\! Turns out he's got quite the following here among us mortals, a cult of sorts.\! They might've taken you away, never to be seen again had we been just a tad slower.","그래, 그 자야. 악마, 죽음을 가져오는 자, 암흑의 신, 뭐라고 부르든. \! 알고 보니 우리 필멸자들 사이에 꽤 많은 추종자가 있더군, 일종의 사이비 집단이랄까. \! 놈들이 널 데려갔을 수도 있어, 우리가 조금만 느렸더라도 다시는 볼 수 없었겠지."
Have you heard of the battle between the dark god Zanatus and Donar?,어둠의 신 자나투스와 도나르 사이의 전투에 대해 들은 적 있나요?
No,아니다
Yes,그렇다
"\c[1]In a time long before living memory, the world was covered in despair.\! The dark god Zanatus was summoned into our world, and the human race endured unspeakable tyranny and hardship under his rule.","\c[1]아직 살아있는 자들의 기억보다 훨씬 이전에, 이 세상은 절망에 뒤덮여 있었어요. \! 어둠의 신 자나투스가 우리의 세상으로 소환되었고, 인류는 그의 치하에서 말할 수 없는 폭정과 고난을 견뎌야 했죠."
"\c[1]Seeking to liberate their people, five warriors lead by the legendary hero, Donar, rose up in rebellion.\! Donar became the symbol of hope, and for the first time, people believed that Zanatus could be defeated, and they could be free.","\c[1]자신들의 동포를 해방시키기 위해 전설적인 영웅 도나르가 이끄는 다섯 전사가 반란을 일으켰어요. \! 도나르는 희망의 상징이 됐고, 사상 최초로 사람들은 자나투스를 꺾을 수 있다고, 자유를 찾을 수 있다고 생각할 수 있었죠."
"\c[1]On the brink of defeat against overwhelming odds, the five heroes received the boon of the heavens.\! With this new power, they pushed back the demonic forces of Zanatus, and Donar plunged his blade into the heart of the dark god himself, sending him to the void.","\c[1]하지만 중과부적이었던 적에게 패배하기 직전, 다섯 영웅은 하늘의 은총을 받았어요. \! 이 새로운 힘을 가지고 영웅들은 자나투스의 악마 같은 세력을 물리쳤고, 도나르는 그의 칼로 직접 어둠의 신의 심장을 찔러 자나투스를 공허로 보냈어요."
"\c[1]With the defeat of Zanatus followed the collapse of his empire.\! The human survivors, guided by faith, planted the seeds of civilization as we know it today, and prospered for centuries.","\c[1]자나투스의 패배 이후로 그의 제국은 무너졌죠. \! 살아남은 인간들은 신앙의 인도를 받아 오늘날 우리가 누리고 있는 문명의 씨앗을 뿌렸고, 수 세기 동안 번영을 누릴 수 있었어요."
Yep... the event which the history books say forged our world.\! Makes for a great story.,그래... 역사책에 쓰여진 그 사건이 우리 세계를 빚어냈다고 하지.\! 아주 대단한 이야기야.
This ancient battle is about to return to our world.\! Everything has been set into motion as it is told in the prophecy.\! This is why the cultists have mobilized... they are searching for the Nephilim.,이 고대의 전투가 다시 우리 세계에 임박했어요. \! 예언에서 말한 대로 모든 일이 일어나고 있어요. \! 그래서 광신도들이 규합하여 행동에 나섰고... 그들은 네필림을 찾고 있는 거에요.
...Nephilim? You mean the giants in children's fairy tales?,...네필림? 애들 동화책에 나오는 그 거인들 말인가요?
"The five heroes who defeated Zanatus so long ago ascended to the heavens to watch over us as the gods.\! Their spirits have seen fit to return to our world to be reborn into five mortals, five Nephilim.\! We of the Temple have no doubt...\| war is coming, and Zanatus is marshalling his forces against us.","오래 전에 자나투스를 무찌른 다섯 영웅은 하늘로 승천해 신이 되어 우리를 가호하고 있어요. \! 그들의 영혼들은 우리 세계에 다섯 필멸자로 돌아오게 된 거에요, 다섯 네필림으로. \! 우리 교단의 사람들은 믿어 의심치 않아요...\|전쟁이 오고 있고, 자나투스가 우리를 대적해 군을 모으고 있어요."
"Come on, Diana. Are you gonna tell \n[1] or do I have to?\! We did just witness you in battle...","아, 다이애나. 너 \n[1] 얘기를 할 거야 아님 내가 해야 해? \! 네가 싸우는걸 방금 우리가 보기도 했는데..."
"...What, are you supposed to be one of these Nephilim or something?","...뭐, 당신도 이 네필림인지 뭔지 하는 자인 거예요?"
"The prophecy is not so easily interpreted. The Temple Grandmaster Oxley believes I bear the characteristics of a Nephilim, due to my lineage.",예언은 해석하기가 그리 쉽지 않아요. 도나리교 대사제 옥슬리 님은 내 혈통 때문에 내가 네필림의 특징을 가졌다고 믿으세요.
"But you were the only survivor we found here.\! They know something about you, \n[8].\! That makes you a part of the prophecy.","하지만 우리가 여기서 찾은 유일한 생존자는 당신 뿐이에요. \! 그들은 당신에 대해 뭔가를 알고 있어요, \n[8]. \! 그렇기 때문에 당신도 예언의 일부가 된 거에요."
"That's...\| Come on.\! There's nothing special about me, I'm just on the wrong side of Casamir's scheming.\! If you expect me to just listen and believe...","그건... \| 말도 안 돼. \! 난 특별할 게 없어요, 그저 카사미르의 계략 안에서 잘못된 편에 선 것 뿐이에요. \! 내가 그냥 듣고서 믿을 거라고 생각했다면..."
You need not simply believe.\! Look.,그냥 믿을 필요는 없어요. \! 봐요.
