ENGLISH,KOREAN
"\c[1]The world of Tahnra.\! In the 997th year of our age, three realms rule the land.","\c[1]우리의 세계, 탄라. \! 탄라력 997년, 세 나라가 이 땅을 다스리고 있다."
"\c[1]The desert Kingdom of Sayunaa, whose wealth earned it the title of ""Kingdom of Gold""...","\c[1]사막의 사유나 왕국, 그들의 부는 ‘황금의 왕국’이라는 별명으로 잘 나타난다."
\c[1]The technologically advanced free Republic of Sandraka...,\c[1]기술적으로 진보한 산드라카 자유 공화국...
"\c[1]And the hegemonic Empire of Veridia, the world's military and economic superpower, where our story begins.","\c[1]그리고 우리의 이야기가 시작되는, 군사·경제 초강대국인 세계의 패권국 베리디아 제국."
"\c[1]One generation ago, multiple bids for the Veridian Imperial throne plunged the land into war. This is known as the War of Veridian Succession.","\c[1]한 세대 전, 베리디아 제국의 옥좌를 놓고 벌어진 수차례의 충돌이 이 땅을 전쟁으로 몰아넣었다. 이는 후대에 베리디아 황위 계승 전쟁으로 기록된다."
"\c[1]The long and bloody war ended with the coronation of Empress Florina.\! However, it left deep scars in the people's hearts, as resentment against the excesses of the ruling class rose to the boiling point.\! Common people, who had lost so much, were forced to endure increasing hardships as the Empire sought to rebuild.","\c[1]길고 피비린내 나는 전쟁은 플로리나 여황의 대관식으로 막을 내렸다. \! 하지만 이 전쟁은 사람들의 마음에 깊은 상처를 남겼고, 전쟁 중 지배층이 보인 과도한 착취는 사람들의 분노를 폭발 직전까지 끓어오르게 했다. \! 이미 너무도 많은 것을 잃은 서민들은, 제국이 재건을 모색하면서 커져가는 고난을 그저 견딜 수 밖에 없었다."
"\c[1]Twenty five years after the end of the Succession War, a man named Antares, a battle-worn General, kidnapped the Empress and formed his own army in an act of open rebellion.","\c[1]계승 전쟁 25년 후, 전쟁으로 피폐해진 안타레스 장군이 공공연한 반란을 일으킨다. 그는 여황을 납치하고 사병을 모아 반군을 조직하였다."
"\c[1]He now controls a territory in the forest known as the Eastwall District.\! Driven by what he believes to be undue hardships by the central government, Antares threatens to sack the Imperial capital if his demands are not met.","\c[1]이윽고 그는 이스트월 지역의 우거진 숲을 점거하여 인근 지역에 지배력을 행사한다. \! 중앙 정부가 사람들에게 부당한 고난을 야기한다는 믿음을 바탕으로, 안타레스는 자신의 요구를 받아들이지 않으면 제국의 수도를 약탈하겠다고 위협한다."
\c[1]The ambitious Prime Minister Casamir has called the General's bluff and has decided to take military action.\! He orders a force sent to Antares's stronghold at Eastwall Fortress.,"\c[1]야심만만한 수상 카사미르는, 장군의 엄포를 근거로 군사 행동을 취하기로 결정한다. 그는 이스트월 요새에 있는 안타레스의 본거지를 향해 군대의 이동을 명령한다."
"\c[1]Two young and promising Imperial Army officers, \n[8] and \n[27] long time friend, Zelos, have prepared to meet General Antares in battle.\! Little could they know how much their adventure would change the course of history...","\c[1]두 명의 젊고 전도유망한 제국군 장교, \n[8] 그리고 \n[27] 오랜 친구인 젤로스는 안타레스 장군과 맞설 준비를 한다.\! 이들의 모험이 역사의 흐름을 얼마나 크게 바꿀지 그때 그들은 알 수 없었다..."
