ENGLISH,KOREAN
"Here we stand at Mount Ptolomea, gateway to the heavens.\! Tell me, scholar, why do you serve the Zanatus cult?","여기 프톨로메아 산에 서 있군, 하늘로 통하는 관문에. \! 말해 봐라, 먹물, 너는 왜 자나투스를 섬기는 거지?"
"T-to serve the true god, of course.\! To expose the lies of the Donari, to bring balance to this world...","지-진정한 신을 모시기 위해서입니다, 물론. \! 도나리의 거짓말을 폭로하고, 이 세상에 균형을 가져오기 위해..."
"Spare me the flowery words, scholar.\! We all have a price.\! You have been promised great rewards.","입에 발린 말은 접어두지, 먹물. \! 우리 모두는 나름대로 매긴 가격이 있을터. \! 너는 커다란 보상을 약속 받았겠지."
The Grandmaster has already made me powerful.\! Have you questioned why you are still as you always were?,교주는 이미 날 강력하게 만들어줬어. \! 넌 왜 항상 네가 그저 그런 수준으로 방치되는지 의문을 품어본 적 있나?
...\| Y-you were already a great warrior...\| The Grandmaster sought to make you his champion.\! The weapon and the will of Zanatus before he returns to this world.,... \| 다-당신은 이미 위대한 전사였지 않습니까... \| 교주님께서 당신을 그분의 대전사로 찾으셨으니까요. \! 자나투스께서 이 세상으로 돌아오기 전에 그의 무기와 의지로서 말입니다.
"Sure, let's go with that.","그래, 그렇다고 해 두지."
A-And my gift is far different!,그-그리고 내 선물은 상당히 다릅니다!
"The language of the ancient Donari.\! Has anyone else commited their lives to the mastery of it, as you have?","고대 도나리의 언어. \! 네가 그랬던 것처럼, 자신의 삶을 바쳐가며 그것을 익히고자 노력한 이가 또 있나?"
W-what is the point of your questions?!,질문의 요점이 뭐-뭡니까?
"You killed the only other one. Oxley.\! No one could interpret the texts without decades of study.\! Yet the Grandmaster possesses knowledge even you do not have.\! Why do you think that is, Jebediah?","넌 그게 가능했던 다른 유일한 이를 죽였지. 옥슬리 말이야. \! 수십 년의 연구 없이는 아무도 본문을 해석할 수 없었어. \! 하지만 교주는 너조차도 모르는 지식을 가지고 있지. \! 왜 그런 것 같나, 제베디아?"
"Y-you will not shake my resolve, Hand of Zanatus...\| The true god knows all and sees all!","다-당신은 내 결심을 흔들 수 없습니다, 자나투스의 손... \| 진정한 신은 모든 것을 알고 모든 것을 봅니다!"
"I hope for your sake that someday you learn that only you can control your destiny.\! The Nephilim Army is winning the war, and they will be at Casamir's doorstep in a matter of weeks.\! Soon, we will all have to make a choice.","언젠가는 네 자신을 위해서라도, 오직 너만이 네 운명을 통제할 수 있음을 배우길 바라지. \! 네필림 군대가 전쟁을 이기고 있고, 이제 몇 주면 카사미르의 문간에 도달할 거야. \! 곧, 우리는 모두 결정을 내려야 하겠군."
