ENGLISH,ENGLISH
"Woooo, yeah!\! Take that, and that, and that!\! Pow, right in the kisser!","¡Síííííí!\! ¡Toma eso, y eso otro, y eso también!\! ¡Zas, en toda la boca!"
"Sister Sybil, your enthusiasm is infectious!\! Although I do not share such joy for warfare, I can at least appreciate yours!","Hermana Sybil, ¡tu entusiasmo es contagioso!\! Valoro tu alegría, aunque no comparto tal emoción ante un conflicto bélico."
"Hey, Abi! I mean... Sister Abi!\! Careful, almost whacked ya there!","¡Oye, Abi! Digo... ¡Hermana Abi!\! ¡Cuidado, por poco te mato!"
"I do believe you were advised to temper your lust for battle, were you not?","Si no recuerdo mal, te aconsejaron que moderaras tus ansias de batalla, ¿no?"
"Ugh... YES, fine, fine...","Uf... SÍ, vale, de acuerdo..."
"Ha ha, I jest, Sister Sybil, I will not tell anyone.","Ja, ja. Estoy de broma, hermana Sybil. No se lo diré a nadie."
"Aha, I knew it!\! I knew you were somethin' special, Abi.","¡Ajá, lo sabía!\! Sabía que había algo especial en ti, Abi."
"Well, um... I wanted to bring up something with you.\! While I think we both understand that your initiation as a Paladin was out of the ordinary, it does make sense. These are truly scarce times.\! And well...","Bueno, eh... Quería comentarte algo.\! Aunque las dos sabemos que tu iniciación como paladina fue algo fuera de lo común, tiene mucho sentido. Corren tiempos de gran escasez.\! Y bueno..."
"Yeah...???\| Come on, spit it out, pint-sized!","Y bueno, ¿qué?\| ¡Vamos, suéltalo de una vez, renacuaja!"
"Well...\| I do not have a Bonded of my own, like Sister Edelia.\! Do you think...","Bueno...\| No tengo un vínculo propio, como sí lo tiene la hermana Edelia.\! ¿Crees que...?"
"You mean you and me, become blood sisters?\! Let me think....\| OF COURSE!\! You know... scarce times, and all.\! Let's show the world what the spirit of the Temple can do, Abi!","¿Te refieres a que tú y yo seamos hermanas de sangre?\! Deja que me lo piense...\| ¡POR SUPUESTO!\! Ya sabes..., tiempos de escasez y demás.\! ¡Mostrémosle al mundo de lo que es capaz el espíritu de los Templarios, Abi!"
"Oh...\| It was that easy?\! Then I shall inform Diana, and we will make it official!\! My heart is soaring, Sister Sybil, and I hope I am adequate as your blood sister!","Vaya...\| ¿Así de fácil?\! ¡Entonces informaré a Diana y lo haremos oficial!\! Mi corazón rebosa de alegría, hermana Sybil. ¡Espero estar a la altura como hermana de sangre!"
Adequate... psh... we're gonna light up the world!,"Estar a la altura... Bah, ¡traeremos de vuelta la luz a este mundo!"
