ENGLISH,ENGLISH
Chapter 2: For Whose Sake?,Capítulo 2: ¿Por el bien de quién?
"\n[8]?!\! What's the world comin' to, with you savin' my hide now?",\n[8]¡¿?!\! ¿Ahora eres tú quién me salva a mí? ¡Cómo han cambiado las cosas!
"It's the least I can do, Barnabas.\! I owe you the world.","Es lo menos que puedo hacer, Barnabas.\! Te lo debo todo a ti."
"Bah. Everything ya got, ya got through yer own sweat 'n grit.\! Wasn't my doin.'",¡Bobadas! Lo que tienes te lo has ganado con el sudor de tu frente.\! Poca cosa hice yo.
"It's an honor to fight by your side, after all these years.\! Can't wait to show you what I've learned.",Es un honor luchar a tu lado después de todos estos años.\! Estoy deseando enseñarte todo lo que he aprendido.
"Let's plan our approach to Centurion's Rest.\! If we go to the right, looks like we're facing two squads of Cavalry.\! Cavalry are fast and powerful warriors, but fall easily to spears.\! They're guarding a stables that we can take as a source of war horses for ourselves.","Planeemos nuestro asalto al Descanso del Centurión.\! Si vamos por la derecha, parece que nos enfrentaremos a dos pelotones de caballería.\! Sus unidades son veloces y fuertes, pero débiles a las lanzas.\! Están protegiendo un establo en el que podríamos hacernos con unos cuantos caballos de guerra."
"\n[8], look out for those walls!\! Those archers on top of the walls are protected from close-range attacks and their arrows will be much stronger.\! If we can break through and go up those ramps, we can take those guys out!\! Or, I can try to shoot at them from the ground level, but I'll be at a disadvantage.","¡\n[8], mira esas murallas!\! Los arqueros apostados en ellas están protegidos de los ataques a corta distancia y sus flechas serán mucho más potentes.\! Si logramos atravesarlas y subir por esas rampas, ¡podremos acabar con ellos!\! También podríamos dispararles desde el suelo, pero estaríamos en desventaja."
"Or we can go left, a more direct route.\! They've got one fort there, guarded by a pretty tough squad.\! Taking that fort won't be easy.\! \n[8], the left route is connected by roads.\! Road terrain allows all units a high degree of movement range.","O adentrarnos por la izquierda, una ruta más directa.\! Tienen un fuerte ahí, protegido por un pelotón bastante fuerte.\! Hacernos con ese fuerte no será fácil.\! \n[8], la ruta de la izquierda está conectada por un sendero.\! Los senderos permiten andar un mayor recorrido a todas las unidades."
"Hmmm... why not both?\! More objectives to capture, more reward.","Umm... ¿Por qué tiramos por ambos lados?\! Cuantos más objetivos haya, más recompensas tendremos."
"Damn, are we already too late?\! Our base at Marrenburg is under attack.\! Looks like we don't have time for the rest of the army to catch up.\! We've got to save that base!",No puede ser. ¿Hemos llegado tarde?\! Están atacando nuestra base de Marrenburgo.\! Parece que no tenemos mucho tiempo para reunirnos con el resto del ejército.\! ¡Tenemos que salvar la base!
Got it. Let's meet up with the base defender and eliminate those rebels.,Entendido. Acerquémonos al defensor de la base y acabemos con esos rebeldes.
"\n[8], this battlefield has a lot of Woods and Forests.\! Woods, being rough terrain slows down movement a bit, but offers some protection against long-range arrow fire.","\n[8], este terreno tiene un montón de bosques y arboledas.\! Los bosques limitan el movimiento, al ser terrenos accidentados, pero protegen ligeramente de las flechas a largo alcance."
"So, \n[8]. The next attack dog sent by the capital.\! Do you even know why you bleed for them?\! Perhaps not... until you've been made to bleed enough.","Así que eres \n[8]. Veo que los de la capital nos han enviado a su jauría.\! ¿Sabes siquiera por qué te sacrificas por ellos?\! Lo dudo mucho..., al menos hasta que te hayas sacrificado lo suficiente."
They've reached Centurion's Rest... fall back to the keep and prepare our final defenses.\! Donar save us...,Han llegado a Descanso del Centurión... Retiraos a la fortaleza y preparad las últimas defensas.\! Que Donar nos ampare.
"See that Donari Temple, \n[8]?\! If our troops have fallen in battle, they can be revived there, for a fee.\! The enemy can do the same, so it's best we take those Temples no matter what.","¿Ves ese Templo de Donar, \n[8]?\! Si nuestras tropas caen en combate, podrás resucitarlas allí por un módico precio.\! El enemigo podrá hacer lo mismo, así que es mejor arrebatarles esos templos cuanto antes."
