ENGLISH,ENGLISH
...Lysander? Are you alright?,¿Lysander? ¿Te encuentras bien?
It's finally become reality.,Por fin se ha hecho realidad.
Hmmm....???,¿Eh?
"You're just...\| completely out of reach.\! You may not have noticed, but I haven't been able to free my mind of you.\! But, no need to rebuke my foolish words, I see reality ever more clearly now.","Estás...\| totalmente fuera de mi alcance.\! Quizá no te hayas dado cuenta, pero mi mente no ha sido capaz de olvidarse de ti.\! Pero no reproches tan necias palabras, pues ya veo mucho más clara la realidad."
Lysander...,Lysander...
Am I...\| not of the right caliber...?,¿No soy...\| suficiente para ti?
"By Donar... this is silly!\! You're General Lysander, not some groveling supplicant.\! Look at all you've accomplished.\! Do you not realize how revered you are by those around you, who wish they had your gifts?","Por Donar... ¡Qué estupidez!\! Eres el general Lysander, no uno de esos que suplican de forma sumisa.\! Mira todo lo que has logrado.\! ¿No te das cuenta de cómo te veneran aquellos que te rodean, quienes anhelarían poseer tus dones?"
"To be honest, my merits in the art of war...\| it doesn't matter that much to me in the end.\! Not compared to... what, in my mind, could be.\! And with whom it could be.","A decir verdad, mis méritos en el arte de la guerra...\| no me importan tanto al fin y al cabo.\! No si lo comparo con... lo que, en mi mente, podría ser.\! Y con quién podría serlo."
"I understand.\! I do this for Alex.\! The fight, next to that, is secondary.","Comprendo.\! Hago esto por Alex.\! La lucha, al margen de eso, es secundaria."
"Of course...\| I'm sorry, Diana. I have certainly lost any sense of decorum...","Por supuesto...\| Lo siento, Diana. Sin duda he perdido todo rastro de decencia..."
"That's not necessary.\! All anyone asks, is for you to be who you are.\! Already one of the greatest heroes of our time. With even more feats to come, right?","No hay necesidad de eso.\! Lo único que se te pide es que seas quien eres.\! Una de las mayores personalidades de nuestra historia. Y aún nos esperan muchas otras hazañas, ¿no es así?"
We shall see...,Ya veremos...
